,comment,sentiment
4203,존중? 지랄하네 뭔,1.0
4204,존나 당당하네ㅋㅋㅋ,1.0
4205,지도 피해자인듯 말하네;; 트위터를 접해도 너처럼 미성년자를 성추행하고 성착취물 강제로 안찍어ㅋㅋㅋㅋ 미친놈이,1.0
4206,존나 역겹네,1.0
4207,시발 말하는거 당당한거 봐 진짜 세상에 병신많구나 ...,1.0
4208,게이임...? 주빈이랑 같이 해라...,1.0
4209,그래 모자이크 안하니까 얼마나 좋냐 저런 범죄자 새끼 미리 피할 수 있어서,1.0
4210,염병떨고있네  어른들이 일탈하는 어린양을 구해준게 아니라 경찰이 쓰레기같은 &#39;범법자&#39;를 잡은거야,1.0
4211,트위터 봐봐라 저런새끼 한두명이 아니다 <br>진짜 사회에 개무서운새끼들이 너무 많은듯 ㄷㄷ,1.0
4212,말을 왜저리 씨부리노 <br>관상을 봐라가 뭔말인지 알겟네,1.0
4213,ㅁㅊㄴ아 수상소감 발표하냐?<br>반성은 갯뿔.,1.0
4214,성추행 하는 저 쉑도 문제지만 몸사진 교환 하자고 진짜 보내는 발정난 애들도 잘한거 없음 ㅋㅋ,1.0
4215,ㅅㅂ 이거 뭐 누가 성공하고나서 만드는 자서전에나 나오는 말들을 쳐하네 ㅅㅂ 진짜 어2 없어,1.0
4216,걍 ㅂㅅ,1.0
4217,아시발 수상소감하녜,1.0
4218,여자라고 착각해서 노예 플레이 찍은 새끼들도 잘못이라 생각한다,1.0
4219,ㅆ 뭔 대본 짰냨ㅋㅋㅋㅋ,1.0
4220,둔산경찰서? 대전새끼였어? ㅋㅋ,1.0
4221,^^ㅣ버럼아 수상소감 하는줄 알았네 걍 무기징역때려라,1.0
4222,저새끼 그냥게이였는듯ㅋㅋㅋ 애기들몸봐서 뭐할려고 병신이ㅋㅋ,1.0
4223,수상소감발표하나?<br>존나어이없네,1.0
4224,범죄자새끼가 성실히 수사에 임하겠습니다 이지랄하네,1.0
4225,소리안키고봐서그런데 마지막에 안경 마스큰 왜벗는거임? 갑자기 훅들어오네 ㅆㅂ롬이,1.0
4226,ㅈ같이 ㅅㄱㄴ,1.0
4227,교도소가면 성범죄는ㅈ되는거임...,1.0
4228,ㅆ발 무슨 수상소감인줄 알았네,1.0
4229,"아니 씹ㅋㅋㅋㅋ 쟤는 지금  &quot;나는 범죄를 저질렀지만, 열심히 반성할줄아는 멋진사람이야&quot; 이렇게 생각하는듯ㅋㅋㅋ 지가 멋진줄아나봨ㅋㅋ",1.0
4230,근데 ㄹㅇ 트위터에 ㅈㄴ 많긴함..,1.0
4231,존중해주는 사람이 있어 감사하단게 뭔 개소리임? 저 미친놈이 했던 짓거리들을 존중한게 아니라 내가 개새끼지만 개새끼처럼 대우를 안 해준 사람들께 감사한다 이 소리지? 근데 그런 말을 여기서 한다고? 뇌가 비었나… 진심…,1.0
4232,뭔 수상 소감 발표하나 진짜 존나 패고싶다..,1.0
4233,ㅁㅊ놈,1.0
4234,왜 이렇게 떳떳해 씨벌럼 ㅋㅋ,1.0
4235,ㄸㄹㅇㅅㄲ수상소감 하러나왔냐??,1.0
4236,약자만 골라 괴롭히는 찐따새끼들 ㅈㄴ 많네 진짜,1.0
4237,ㅋㅋㅋ 저새끼 뭐라하는 사람들만 있다는 거도 참 대단하다. 저 새끼한테 당한 멍청한 새끼들은 언급도 안 하네. 당한 새끼들도 똑같은 새끼들인데 성착취는 ㅋㅋㅋ 그저 여자라면 좋아가지고 헬렐레 거려서 몸캠 교환한 새끼들. 그 새끼들이 과연진짜 피해자일까 의구심이 든다.,1.0
4238,사람만안죽엿지개싸이코네,1.0
4239,진심으로 죄송하고 실망시켜드릴것 같으면 왜 했음?ㅂㅅㅋㅋ,1.0
4240,ㅈㄴ당당하네 이래서 트위터하는사람 걸러야,1.0
4241,ㅆ게이련,1.0
4242,다른말 필요 없다.<br><br>쟨 개.새.끼 다 진짜,1.0
4243,뭐래는거야 애초에 죄를 짓지 마세요 <br>구해주셔서 감사합니다 ㅇㅈㄹ,1.0
4244,미친놈,1.0
4245,야라이 새기야,1.0
4246,ㅈㄴ 뻔뻔하다. 🐕ㅆㅅㄲ네  . 판새가 몇년 줄까? 존중?,1.0
4247,x발 무슨 수상소감을 하냐,1.0
4248,거만떠는 얼굴 ㅈㄴ역겹네ㅋㅋㅋㅋ<br>지가 뭐라도 된줄알고 저러는건가??<br>그래봤자 추악한 성범죄자ㅅㄲ일 뿐인데??<br>남한테 큰 트라우마를 안겨준 놈이니까<br>너도 벌 받고 죽을때까지 꼬리표달면서 힘들게 살아라 제발,1.0
4249,ㅆㅂ 여성판 n번방도 공론화하라고,1.0
4250,그게 이거 아님??ㅋㅋㅋㅋㅋㅋ개빡대가리쉑 어디가서 티 내지말라니까,1.0
4251,ㅅㅂㄹㅁ 어디 상 받았냐? 제발 사형 시켜라,1.0
4252,sibal세상무섭네 ㅋㅋㅋㅋㅋ,1.0
4253,김태현보다는 낫다 그냥죗값만 받고 착하게살자 더한색기들도 많은데 페미국가라 좀 힘들꺼야,1.0
4254,미 ㅊㄴ,1.0
4255,진짜 세상이 미쳐 돌아가는 구나.. 다 죽이자 속시원하게 미친놈들,1.0
4256,요즘은 왜 이렇게 젊은 놈들이 ㅅㅂ 저런 쓰레기 짓들을 많이 하는거냐? 정직하게 일해서 돈 벌 생각은 안하고 쉽게 돈벌라 그러네,1.0
4257,강연하니..?? 마스크도 벗고 안경도 벗어가면서 연출 졸라 열심히 하넹 변태새끼,1.0
4258,뭔 존중이야 개새끼얔ㅋㅋ,1.0
4259,"<a href=""https://www.youtube.com/watch?v=fwDQz_LtC98&amp;t=1m43s"">1:43</a> ㅋㅋㅋㅋ진짜 또라인가",1.0
4260,그낭 시발롬이라는말밖에안나옴,1.0
4261,미친ㅅㄲ네 ㅋㅋㅋㅋㅋ,1.0
4262,우욱씹;;;,1.0
4263,죄송하지않지만 존나 멋없으니까 멋있는척 쳐 말하지말이줄래?? 가짢으니까<br>ㄸ1발 요즘 범죄저지르고 단상앞에서 끼부리는게 트렌드냐????,1.0
4264,피해자들은 저 십새끼가 얼마나 밉고 무섭겠냐<br>피해자들은 ㅈㄴ 당당해서 더 진짜 화나고 억울하고 슬프고 여러감정들이 섞여있겠다,1.0
4265,쌉소리 지리네ㅋㅋㅋ지가 뭐라도 된줄아나,1.0
4266,바로 트위터 광고뜨네 ㅁㅊ ㅋㄱㅋㄱ,1.0
4267,저런 ㄱㅅㄲ들 매달아놓고 조패면 안될까?,1.0
4268,그게 자랑이냐? 또라이같네 ㅋㅋㅋ 너도 피해자라고 하는거냐? ㅋㅋㅋ 트위터를 통해서 배워서 너도 피해자라고 하는 거냐고 뭐 저런. xxx넘이 있나,1.0
4269,남자 병신놈들아 제2n범방도 범인 남자로 나왔다고,1.0
4270,@12cm 정원 조주빈 사건 터졌을 때 &quot;그러게 돈 준다고 했다고 지 몸사진을 팔아? 조주빈이랑 다를게 없네&quot; 이지랄 하던 정신 나간 애들이랑 원댓이 뭐가 다름? 이게 2차 가해가 아니라는게 말이 되나?,1.0
4271,우리나라에 불편러들이 진짜 많긴 많네~ 죄지으면 무조건 눈 깔고 고개 숙이고 있어야 되는거임? 본인이 잘못했다고 인정하고 죄송하다고 하는데 니들이 어쩔건데? 직접적인 피해자도 아니면서 무슨 태도 타령이야? ㅉ  고개 빳빳히들고 있다고..범죄자 &#39;다운&#39; 태도가 아니라고 풀발들 하면서 아니꼽게 보는게 너무 아니꼽네. 나 저 범죄자 옹호할 생각으로 쓰는게 아니라 꼰대 같은 시선으로 범죄자 태도 지적하는 애들이 아니꼽고 불편해서 쓰는거다,1.0
4272,ㄹㅇ 동감 ㅋㅋㅋㅋㅋㅋㅋ<br>억양도 원래 저런 사람이 있고 그냥 어설프게 죄송합니다만 하고 끝내는 다른 사람과 달리 꽤 반성하는 모습도 보였는데 뭐 소시오패스네 반성 기미가 안 보이네 그냥 꼰대 마인드로 욕 박아버리기.... 소시오패스인지 반성 안 하는지 지들이 어떻게 앎 ㅋㅋㅋㅋㅋㅋ,1.0
4273,@hardtouchfreestyle 사회부적응 티내네,1.0
4274,@Ra Nee ㅋㅋㅋㅋ 우리 엄마는 그렇게 꼰대가 아니세요.. 추측성 발언 역하다 진짜..,1.0
4275,진짜 ㅅㅂ 내 눈 좃같아서 못 보겠다 아,1.0
4276,제2n번방은 ㅅㅂ 왜안하냐? 페미민국 ㅅㅂ,1.0
4277,남자라고 나왔자나 병신들아,1.0
4278,뭘 구해줘 ㅅㅂㄹㅇ 넌 지옥가야 됨<br>성범죄자를 누가 존중해,1.0
4279,존나 찐따같은데 무슨 영화 멋있는 악역 주인공이라 착각하나 자의식 과잉 쩌네 ㅋㅋㅋㅋㅋㅋㅋ,1.0
4280,누가 보면 대상 소감문이야 당당하고 떳떳한게 이색기는 자기만의 자신감이고 어떠한 커리어인줄 알겠지 그냥 미천한 범죄자 일뿐이야 이 정신나간색기야,1.0
4281,@Ra Nee 얼굴은 걍 평범한데?<br>마인드하고 하는짓은 개병신이지만,1.0
4282,야 씨발 안경 벗어봐<br><br><br><br><br>벗었네?,1.0
4283,엉덩이를 조심해..넌이제..ㅈ댓다...,1.0
4284,수상소감하냐 ㅁㅊㄴ,1.0
4285,근데 트위터에 골빈년 골빈놈들 존나 많음 ㄹㅇ 사람년놈들 맞나 싶을정도로 ㅋ;;;,1.0
4286,ㅈㅇㄲ ㅆㅂ,1.0
4287,카메라들이 저리 찍어주니 뭐가 된거 같나 <br>실상은 그냥 익명이라는 가명에 숨어서 불법행위를 저지른 찌질인데 어른들이 구해줬다 ㅇㅈㄹ,1.0
4288,근데 피곤해서 눈감으면 ㅈ대는거아님?,1.0
4289,저러다 한방이다 뒤지는거,1.0
4290,윙슈트 쓰다가 뒤지면 하나도 안타깝거나 슬프지 않음 ㅋㅋㅋ<br>그러게 위험한짓하래? 딱봐도 위험해 보이는 스포츠 즐기다 뒤지면 그게 사고냐? 자살이지 ㅋㅋㅋ,1.0
4291,에라이 싯팔 ㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
4292,음주비행 ㅆㄱㄴ,1.0
4293,@후니 호군가 ㅋㅋ차타고 출근한담에 날아서집가는데 차를 또 어케타고가냐 빡대갈아 ㅋㅋㅋ,1.0
4294,@재활용 가해자면 닥치고 계세요,1.0
4295,@재활용 잼민아... 지랄좀 적당히해라..,1.0
4296,@재활용잼민아....너가 재미없는거지 시비걸지말고 삭댓하렴 다른사람들에게 욕쳐먹기전에,1.0
4297,시발 람보르기니로 과일배달하는거면 저건 부업 아니냐,1.0
4298,진짜 돈g랄이다,1.0
4299,시발 좀 도와주십쇼,1.0
4300,이쑤니까 이지랄 하는걸 왜 지랄이지??,1.0
4301,자격지심한남ㅋㅋㅋㅋㅂㄷㅂㄷ,1.0
4302,페미 어서오고,1.0
4303,@할라페뇨치즈폭탄  쳐맞을소리하네,1.0
4304,@수비대 갑자기 엄마 없는 소리하네,1.0
4305,@수비대 시비충 색히,1.0
4306,@수비대 ㅄ,1.0
4307,@수비대 ㅋㅋㅋ 너 부모님이 빨갱이 아니고?,1.0
4308,돈 존나 퍼주던데 그냥ㅋㅋㅋㅋㅋ,1.0
4309,@유튜브 혁명가 뭔 쌉소리야<br>예도 ㅈ같이 들고 일상생활 가능?,1.0
4310,ㅋㅋ 부러워? 신경안쓰면될것을<br>혁명 ㅇㅈㄹ 만화 그만쳐봐,1.0
4311,불법으로 번 돈도 아닌데 왜 ㅈㄹ이냐 ㄴㄱ 부모를 탓해라,1.0
4312,@우희힝 이젠 무시 당하노 ㅋㅋ,1.0
4313,찐따들 종특 나라놀이 ㅋㅋㅋㅋ,1.0
4314,아무리 좋아 죽어도 1년만 붙어서 살아바라 ㅋㅋ  처음본여자가 이상형이다,1.0
4315,남자 진짜다행이다...안이쁜여자랑 결혼할뻔,1.0
4316,넌 저리해도 100만원도 못번다<br>34억을 벌었는데 뻘짓같은 소리하네 ㅋㅋ,1.0
4317,뉴스 앞에선 헤어진척 하고 뒤로 다시 만날질 어떻게 알아?  이딴거에 관심 가지니 돈도 벌고 좋네,1.0
4318,돈벌려고 참 별짓 다한다 관종들 그래도 돈은 벌었으니 성공했네,1.0
4319,상의 어찌갈아입었냐<br>해명해 ㅅㅂ,1.0
4320,진짜 기부하면 내손에 장을지진다 우크라이나에서 34억이면 몇대가 살수있는 돈인데,1.0
4321,사랑은 무슨 유분수지 ㅂㅅ짓하네,1.0
4322,별 ㅂㅅ같은 실험을 했네;;<br>혈연관계여도 저딴 실험하면 원수지간 되겠다 빡대가리아,1.0
4323,여자가 아무리 이뻐도 며칠만 지나면 질리는게 남자지&#39;&#39;ㅋㅋㅋㅋㅋ,1.0
4324,우크라이나에서 저정도돈이면 엄청난액수인데 떼돈벌었네  사기꾼년놈들이,1.0
4325,일안해?,1.0
4326,그래도 4개월동안 ㄹㅇ 붙어있는다고 개고생한거에 비해선 존나 벌었네ㅋㅋ,1.0
4327,4개월이나 스캇충 ㅋㅋㅋㅋㅋㅋㅋ 어케버텼노,1.0
4328,돈벌려는 어그로지,1.0
4329,세상은넓고 또라이들도 많다,1.0
4330,일단 손에 수갑찬거 부터가 ㅂㅅ짓이였음...,1.0
4331,응엠빅페미ㅅㅋ ㅉ,1.0
4332,겁나 멍청하네 이럴줄 몰랐던거야? 설마,1.0
4333,"뭔 저런 개황당한 짓을.....돌대가리인줄 알았더니, 한 몫 챙기고 튀었네. ㅋ",1.0
4334,오늘의 결론:돈때문의 저 ㅈㄹ 하고 모인다음 해어짐,1.0
4335,여자도 군대 보내라,1.0
4336,꼰대라니 누가 누굴가르쳐 ㅋ 개띠꺼워 퉤,1.0
4337,저 아자씨는 인생파탄난거같은디?,1.0
4338,가만히있는 ㅂㅅ들은뭐냐,1.0
4339,물어뜯어서 죽여버리고 싶어지네...,1.0
4340,저런 양아치는 어떻게 키우는거임?<br>가족 전체가 저러려나,1.0
4341,나이 많다고 꼰대 취급하는거 보면 대깨문일 가능성이 상당히 높다!!,1.0
4342,공중도덕 예절도 모르나 완전 저 정도면 정신병이야 ㅉㅉ 길거리에서 담배 연기 내 뱉는것도 볼때마다 짜증나는데 저건 진짜 사람맞냐,1.0
4343,저런거 한대 후려치면 안댐?,1.0
4344,진상 ㅈㄴ 게 폭행할수 있는 법좀 만들어줘 제발,1.0
4345,이 사람은 사회적 으로 매장<br>당해야 한다.,1.0
4346,법도 개같은데 얼공이라도 하던가 얼공 안 할 거면 법이라도 존나 높이던가 존나 답답하네 정부새ㅣㅣ끼들,1.0
4347,넌 나한태 걸렸음 아기리 찟겼다,1.0
4348,아예 담배를 없애버려야지 저딴새끼들이 없지ㅋㅋ술도 없애라 술먹고 병신짓하는것도 꼴뵈기싫다,1.0
4349,그냥 나이드신 분이 어떤말을 하던 꼰대라 씨부리는 요즘 씹새키들,1.0
4350,이런거 다 판사놈들이 문제임.<br>자기 가족들이 당해봐야 쎄게 때리고 그 외에는 탁상에 앉아서 현실을 모르는 판새놈들 뿐임.,1.0
4351,"저런 인간들 때문에  대한민국  <br>이미지 안좋아지고 국가적망신 세계적 망신,<br>진짜로 좃나게 (XXX )해야 정신차리지",1.0
4352,저런 유미 죽은 애들 좀 안락사 시키면 안되나??,1.0
4353,전부 개저씨네 ㅋㅋ,1.0
4354,대가리는 꽁초 싸물려고 달려있고 주둥이는 걸레 싸물려고 달려있으며 손발은 깽판칠려고 달려있는 줄 아나 ㅋㅋㅋㅋ<br>겉은 머리부터 발끝까지 성한데 속은 머리부터 발끝까지 어느 하나가 성한 데가 없는 것도 참 감탄스럽다 ㄷㄷㄷㄷ<br>나이 처먹고 잘들 꼬질꼬질하게 후지게들 논다 등신들 ㅉㅉㅉㅉ,1.0
4355,저거는 걍 좆찐따지ㅋㅋㅋㅋ아니 딱 봐도 찐따스멜 존나 풀풀 나는데ㅋㅋㅋ,1.0
4356,모자이크너머로 찐따의 향이 풍긴다,1.0
4357,부모님이 그리가르쳤냐 학교다니던 선생님들이 그리가르쳤냐 못배웠으면 못배운티는 안내야지 도시에서 살기힘드냐? 그럼 감방에서 살아라,1.0
4358,몸에 아무 해를 끼치지 않고 기절 시키는 방법을 알고 다녀야 겠어요😊,1.0
4359,시발 저것들 진짜 찢어죽일놈들이네,1.0
4360,중국인들도 저러진 않는데.,1.0
4361,내 친구 소개시켜줘야됀다 ㄹㅇㅋㅋ 헬리콥터 제조 어떻게 되는건지 직접 체험시켜줘야함,1.0
4362,진짜 가서 하대 때려주고 싶다 .. ㄹㅇㅋㅋ 고아새끼들ㅋ,1.0
4363,저런경우 맞서서 한대 때리면 저도 잡혀가죠?ㅜㅜㅜ 맘 같으면 우산으로 ㅈㄴ찔렀다,1.0
4364,저 인간들 조선족이나 중국인아님?,1.0
4365,떠블 뻐큐 ㅗㅗ,1.0
4366,담배피는 아저씨 용기있는거임? 아님 똥멍청인거임? 아님 도덕 못배워서 그런가?,1.0
4367,쳐 맞아야되는데 ㅎ,1.0
4368,해당남성:존나 꼰대같아 나이처먹고<br>유튜브 보는 착한급식들:존나 꼰대네 나이처먹고 예의를 밥말어처드셨나,1.0
4369,여전히 쓰레기들이 많군.....ㅈㄴ 쳐 맞아야 하는데.....,1.0
4370,찢어 죽이고 싶다 사지 절단내서ㅋㅋ 빌런들 많네,1.0
4371,담배피는ㅅㄲ 죽여도합법,1.0
4372,미친 색기들 정말 패쥑이고 싶네 ㅋㅋㅋ,1.0
4373,정신 질환자?,1.0
4374,부보가 저런 정신병자를 키워나<br>개보다 못한 머시기네<br>신상공개해서 어디에도 살수 없게해야지,1.0
4375,태형으로 10대만 맞으면 다신 저런짓 안할텐데,1.0
4376,툭하면  꼰대  ㅇㅈㄹ,1.0
4377,저런 애들은 패도 무죄 줘라 솔직히,1.0
4378,담배 20개피 한번에 아가리로 들이마시게 해서 일산화중독으로 뒤지게 하면안됨? 나도 흡연자이지만 저런건 죽어도 된다봄,1.0
4379,죽여야함 음주운전 걸릴시 사형 때려봐라 다시는 안나오지,1.0
4380,담배 피는 사람 앞에서 존나 상큼하게 니코니코틴! 이러면 어떨까,1.0
4381,님은 평생 그런마인드로 오래사세요ㅋㅋ,1.0
4382,벌금 35만원? 미국이었으면 경찰총에 뒈졌다.,1.0
4383,너희들은 한국에서 태어난거를 감사하게 생각해라,1.0
4384,연기  조회수  올릴라고  하는것  아녀,1.0
4385,저런 병신들이 오늘도 한국의 앞날을 밝게만듭니다<br>(밝아서 안보이네 ㅅㅂ),1.0
4386,저런색히는 디져야지,1.0
4387,전철내부에서 불피우는데 벌금35만원???<br>나라 꼬라지 잘 쳐돌아가는구만,1.0
4388,비상용 망치의 존재 이유,1.0
4389,저거 약한놈 아녀? 아예 패서 옥수수를 뽑아야 하는데..,1.0
4390,진짜 나라가 망해가는건가 별 병신들이 판을치네,1.0
4391,완전 또라이네 정신병자,1.0
4392,왜 얼굴을 가리지? 저런 놈들은 평생 얼굴 보여져서 얼굴 못들고 다니게 해야지,1.0
4393,우리나라는 50 60대에 장애인 찐따 새끼들은 다 몰려있는 듯ㅋㅋㅋㅋㅋㅋㅋ,1.0
4394,그 가해자분들 이거 꼭 보셨으면 합니다.<br>나한테 걸리면 한대맞아주고 눈깔 파버린다 ㅎㅎ,1.0
4395,담배 저새끼들은 분명 신천지 아니면 빨갱이다<br>그냥 잡아서 고문 존나게 해야 이실직고 할듯,1.0
4396,진짜 저런 사람들 있으면 한대 때리고 싶다.....,1.0
4397,담배핀새끼 중국인일듯,1.0
4398,얼굴 공개해라  저런새키들은  길 가다 만나도 싸대기 하나씩  갈기고 지나게,1.0
4399,저런 ㅂㅅ들은 왜 사냐 대체,1.0
4400,신상털어,1.0
4401,담배 피는 놈. 우파놈,1.0
4402,결국 지밖ㅇㅔ모르는 사람은 무인도감옥소로보내가지고 지혼자먹고살게끔보내야됨,1.0
4403,딱 본게 가진 거 ㅈㄴ없고 먹고살기 힘드니까 빵갈려고 ㅈㄹ들을 하는 새끼들이고만 존나 문제네 옛날시대로 진심 육체적 고통을 제대로 주면 저런 짓 안한다,1.0
4404,솔찍히 얼굴까고 사회적 매장 해야함....,1.0
4405,나한테 제발 걸려라<br>입을 귀에 걸어주레~,1.0
4406,어른이든 뭐든 저런 사람보면 개패고 싶다 씨발,1.0
4407,개인적으로 잼민vs꼰대 매치 보고싶다,1.0
4408,어우 쓰레기들..,1.0
4409,인실좃 제대로 당해봐야 아~ 이유없이ㅠ객기부리다 이렇게 쳐맞고 가는구나~ 하지,1.0
4410,미국경찰 처럼 바로 발차기로 진압하면서 곤봉으로 머리 두세대 맞아야됨. 그럼 없던 정신도 돌아온다. ㅋㅋㅋ 법??? ㅈ이나까라그래 매가약이다,1.0
4411,병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
4412,조선족 500%,1.0
4413,나한테 걸리면 담배불 붙일때 소화기 쏠 줄 알아라!!!,1.0
4414,"쭈글쭈글 섞은 사과처럼 ..<br>대한 민국이 썪어 가는게 느껴지는 뉴스<br>이렇게 처벌이 개판인데 누가 불의를 보고 잘못을<br>된거란 말하는 사회가 되겠냐  저런 놈에게 맞으면<br>자기만 손해보는데<br>문재인 국회의원 판사 사건이 국민 이슈가되면 <br>처벌하는척하는 것 식상하지 않냐?<br>이슈가 않되면 솜방망이 처벌 벌금및 집행유예.<br>국민들보기 부끄럽지 않냐. <br>법을 제대로 처벌해라 강하할것은 강하하고,<br>유지할것은 유지하고, 쓰잘때기없는 법은 없애라.<br>이런 국민학교 초등학교들이 학급회의하던것 보다 못하는 것들이 무슨 나라를 대표한다고 쇼하고 싸움질하냐 .<br>할자신 없으면 그냥 때려쳐라.연금이 그렇게 타고 싶고 국민세금 빨아먹는 흡혈귀 같은 박쥐들",1.0
4415,아 존나갈기고싶네 저새끼들 진짜 갈기면 또 경찰서가고 존나 잘못됨,1.0
4416,나이 상관없이 저런 ㄴ들 존나 맞아야됨<br>전철에서 담배는 뭐냐,1.0
4417,ㅈㄹ지가 잘못한거면서  그리고 지가 꼰대임,1.0
4418,생양아치 <br>꼰대도 너보다 낫지 ㅋ,1.0
4419,어린 넘이 제 정신이 아니네~~<br>가정교육 덜 받았네 ㅉㅉ<br>인생 불쌍하네!!,1.0
4420,"개념들이 없는거 같네.<br>이기적인 새끼들, 지밖에 모르는 새끼들",1.0
4421,"1년8개월이면 존나 쎄게 박아너었네... ㅋㅋㅋㅋ 저 늙다리 존나 후회하는중이겠네,,,",1.0
4422,틀딱들이 문제야,1.0
4423,와 신기하다 중국임?,1.0
4424,노인혐오가 생기는게 당연하네,1.0
4425,아무개씨 아직도 그러고 살아? ㅋㅋ  매일술먹고 지각하더니ㅋㅋ짤려서 저러고 있네ㅋ,1.0
4426,병신같은 법 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
4427,관종인가 중국인줄  니가꼰대. 담배뭐냐..,1.0
4428,이 사람들 모두 일베 또는 극우라 확신한다!!,1.0
4429,일본 우익놈이네,1.0
4430,"ㅆ발 ㅋㅋㅋ 진짜 범죄자한테 존나게 친절하신 병신같은 나라, 남의 인권을 무시 했는데 인권 지켜줄 필요가 있냐??? 지 가족에 해 끼쳐도 얼굴 가려주겠네",1.0
4431,저런거 볼때마다 마동석같은분이 갑툭튀해서 참교육하는거 존나게 마려움,1.0
4432,병신.. 왜 살까 저런건..,1.0
4433,나이 안 처먹은 젊은 놈 참 대단하죠? <br>뇌 대신 우동사리 머리에 넣고 사는 머리 단단한 애들.,1.0
4434,저런 파탄난 개망다니는 어디 산불 난 곳에 헬기태워 물뿌리듯이 뿌려야됨 ㄹㅇ,1.0
4435,남들 근손실 나는건 생각안하고 지하철에서 담배 뻑뻑 피고있네 공공장소에서 담배피는것들은 꼭 일찍 죽어라,1.0
4436,지 잘못도 모르고 뭐만 하면 꼰대 꼰대 이지랄 하는 인간 개극혐,1.0
4437,???: 야 씨발 내려,1.0
4438,대가리가 박살났으면 조용히 무덤으로 기어들어가자;<br>저런건 대가리 박살내도 봉사활동으로 인정해줘야해,1.0
4439,못 배워쳐먹으니까 이런상황이 온겁니다,1.0
4440,저런 놈들 다 사형시켰으면,1.0
4441,울나라 판사는 영안되,1.0
4442,나한테걸리면   끌고나가서  쥐어패고   도망간다  저런시키들,1.0
4443,저 사람은 중국인입니까? 대한민국 문화에 적응하지 못하였습니까? 그럼 추방합니다. 그렇게 배웠습니다.,1.0
4444,난 못참을것같다 손,1.0
4445,내가 저 자리에 있었음 조았는데 일단맞는다 글구 열라패버린다 개잡듯이,1.0
4446,완전 개잡범들.,1.0
4447,저마친 또라이,1.0
4448,사회부적응자,1.0
4449,아 내앞에서 저일들이 있었다면 니들 뒤졌다 멍멍이들아. 살아숨쉬는거에 감사하며 좆잡고반성하며 살아라 벌레처럼,1.0
4450,전부다 한대씩 피고 35만원 내자~<br>아이고~개한민국,1.0
4451,지하철 상태가 중국같네,1.0
4452,아씨ㅋㅋ 중국인인가??,1.0
4453,가정 교육 못받은 놈,1.0
4454,라이터로 눈깔 지져주면 만족할까,1.0
4455,에라이 국짐당 같은놈아,1.0
4456,딱봐도 개찐따같은데;,1.0
4457,이때 만큼은 중국마렵다,1.0
4458,찐의 진화<br>찐따-&gt;공익-&gt;꼰대,1.0
4459,정부탓,1.0
4460,걍 병신들같음,1.0
4461,K남성,1.0
4462,아 ㄹㅇ 저런애들 힐훅 으로 휠체어 태우고싶네,1.0
4463,진짜 턱 한대만 쎄리고싶다,1.0
4464,일베 현주소,1.0
4465,개념상실한 새끼네,1.0
4466,단소 살인마의 후예들..,1.0
4467,평신가튼 법ㅋㅋ 책만보는 쇄끼들이 법을 만드니 이지룰이지,1.0
4468,일단 인권쟁이들을 잡아족쳐야 저런 놈들을 세게 처벌하지,1.0
4469,저런놈들이나 판사들이나 머가달라?,1.0
4470,피우융쉬인..,1.0
4471,카메라 끄라하고 죽통 후리고싶다..,1.0
4472,담배 입에문거 쌔게 처가지고 담배 실수로 삼키게 하고싶다,1.0
4473,역시 한국은 미친놈들 많구나,1.0
4474,죽여야지 저런 건,1.0
4475,보니깐 애.미도 쓰레기 일듯,1.0
4476,"존나 진상 같아, 나이 처 먹고…",1.0
4477,또라이 아님 양아치!,1.0
4478,나이가 아니라 나잇살만 처먹었구나,1.0
4479,인생 헛 살았다.,1.0
4480,무개념,1.0
4481,이게 다 페미때문임,1.0
4482,다구리를 당해봐야 정신을 차리지,1.0
4483,일베충과 틀딱은 어딜가도 티남,1.0
4484,이인간개보다못하네,1.0
4485,Little China,1.0
4486,다행히도 중국인이네요<br>한국인이 아니라서 다행입니다,1.0
4487,아씨발내가저기있어으마저쇄키사시미담갖을킨데아카비,1.0
4488,왜사니 인간아,1.0
4489,저 개토래이내 살가치가업는넘이내,1.0
4490,저런것들은 오지게 쳐 맞아야 정신줄좀 잡지!!,1.0
4491,그니까그냥가능한죽여버리지뭐하러그러고있노바보처럼,1.0
4492,저런ㄱㅅㄲ는몽둥이가약ᆢ,1.0
4493,아 저런 쪼다새기,1.0
4494,사형이답이다,1.0
4495,저새키 조선족인가?,1.0
4496,젊은 새기가 싸가지 디게없네,1.0
4497,뭐 저런 개자슥이 있지???,1.0
4498,잡아<br>듁여야...<br>🤮🤮🤮,1.0
4499,세상은 넓고 Be Young Shin은 많다,1.0
4500,진짜 왜 사는지 모르겠네,1.0
4501,대한민국 법 나가 디지십쇼,1.0
4502,XX인가?,1.0
4503,전부다 차에 치여 죽거나 불에 타죽거나 물에 수장되서 죽었으면,1.0
4504,저런것들 묶어놓고 평생 하루종일 담배피우게<br> 해주고싶네 폭행한놈도 LA밤 골목길에 데려다 고싶네 그렇게 싸움하고싶어하니 에휴...,1.0
