,comment,sentiment
40147,우와 두분 엠비티아이 최고 좋은 조합이네요 대박 원래 안 겹치고 다 달라야 최상위 조합이에요ㅎㅎ,0
40152,아침에 일어나서 바로 세수하고 눈도 제대로 못뜨고 커피우유 먹는 모습이 진짜 사랑스럽고 귀여우셨나보닼ㅋㅋㅋㅋ계속 그 모습을 강조하고 있어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40153,아니 엠비티아이 완젼 반대 아니야,0
40155,아 진짜 친구랑 수다 떠는 느낌ㅋㅋㅋㅋㅋㅋㅋㅋ 덕분에 보는내내 웃었어요 ,0
40159,로또 같은 존재야 정말 하나도 안 맞앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 로또는 좋은 건뎈ㅋㅋㅋㅋㅋ로또로 누가 이런 생각을ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미치겠다 이언니 늘 너무 사랑스러워,0
40165,아니 처음에 장점 말하는 거 맞죠 그 뒤에 단점 말하시는데 앞에서 이미 장단점을 롤러코스터 타듯이 왔다갔다하면서 다 말하는 우리 회장님ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40168,역시 믿고 보는 영상 클라쓰넘무 재밌어용,0
40170,오늘 편집 좋아염 결혼 꼭 할게요ㅋㅋㅋㅋ,0
40171,겨론은 혼자하나여 ㅠㅠ,0
40175,둘다 발음이 똑같으네여  5051051 겨로랗닣까,0
40177,근명님 냉장고 구경 시켜주세요소영님과 어떤 음식을 만들어먹는지 궁금해요,0
40180,3시간 전은 못 참는다고했지,0
40181,진짜 두분다 너무 사랑스러워요ㅜㅜ,0
40183,전 인데 완전 언니랑 오빠 중간이네요ㅋㅋㅋㅋㅋㅋ 두분 마음이 다 공감돼요ㅜㅠㅋㅌㅋㅌㅋㅌㅋ,0
40185,꼭 하고 싶은데 할 사람이 없네ㅋㅋㅋ,0
40187,이상적인 연애의 표본이었던 소근커플인데이런 서로의 디테일한 결혼 일상 이 오히려 더 현실적이게 와닿아서 결혼 고민하는 커플들에게 도움이 되는날이 오다니아직두 다이아페스티벌에서 본 모습이 눈에 선한데 결혼까지 골인해서 아직도 뭉클해요,0
40192,그래서 결혼한거 좋아,0
40195,둘은 저렇게 다른데 도대체 어떻게 결혼한지 아직도 의문이에여,0
40200,아니 좋아 너네들도 꼭 해 왜 이말이 반대로 들리지 나만 그래,0
40203,분명 영상을 집중해서 끝까지 다 봤는데 그래서 하고 싶으신 말이 뭘까요ㅋㅋㅋㅋㅋㅋ 계속 맴도는 말 하나는 결혼은 신중하게하는거야,0
40204,그 초등학교 6학년이 다음 후배를 위해 안좋은 수련회 평가에 만점을 주는 느낌이 있어요 소영누나 마지막에 그런 느낌이 드는 것은 기분탓이겠죠,0
40210,아니 진짜 처음 기숙사 같은 생활 해봤는데 룸메 애들 알람 맞춰놓고 안 일어남 얘네 너무 피곤해서 그런가 했는데 원래 그런 애들이었음 나는 알람 울리면 바로 끄는 스타일이라 컬쳐쇼크 알람이 5분정도 울렸는데도 끝까지 자고 있어서 내가 끔 이건 남에게도 민폐인데 전혀 모르나봄 근데 이런 사람들이 많다는 거에 더 충격ㅋㅋㅋㅋㅋㅋ,0
40211,근명형님의 속사포 인트로ㅋㅋㅋㅋㅋㅋㅋㅋ 너무너무 오랜만이고 너무너무 재미있어요 소근커플은 소영 근명 서로에게 너무너무 가까운 관계였고 팀장님 및 영상 시청자들에게도 친숙하고 즐거움을 주는 관계여서 내심 다들 같은 기분을 느낄거라고 생각했어요 근데 팀장님들마다 조금씩 다른 조금씩 같은 감정을 공유하고 공감하니 저도 나중에 꼭 두 분 같은 연애를 하고 결혼하고 싶다는 생각이 들어요 ㅠㅠㅠㅠㅠ 앞으로도 두 분의 모습을 담은 영상을 많이 올려주시면 좋겠어요 오늘 엉상도 잘 봤습니다,0
40212,헐 초반 랩 되게 오랜만인 것 같다ㅠㅜㅠㅜㅠ,0
40226,ㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠ같이 대화하는느낌,0
40232,결혼 꼭 해부릅  너희들도 해서 겪어봐 이것두라,0
40233,헐 대박 나랑  똑같아용,0
40235,복잡하네요,0
40238,ㄱ그래서 결론이 ㅁ머에ㅇ요,0
40239,ㅋㅋㅋ분명 진심인데 영혼빠진 말투 ㅋㅋㅋㅋㅋ 분명 진심이야 근데 영혼이 없는ㅋㅋㅋㅋㅋㅋ혼란스럽다 근데 행복해보여일상을 함께 한다는 것 싫은데 좋고 좋은데 가끔은 싫은나두 서로 다름을 인정하는 결혼 하고파유 취뽀먼저 하고 ㅎㅎㅎ,0
40242,친구처럼 인터뷰하니까 너무 좋아요,0
40244,오늘 특별출연  커피우유,0
40249,두 분 너무 행복해보이세요,0
40250,오랜만에 그 나래이션 ㅎㅎ,0
40251,완전 반댄 거 봐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40252,뒤에 사진에 계속 눈길이 가 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
40253,결혼이란 잠깐의 커다란 행복을 얻고 일생의 자유를 잃는 것이다,0
40254,ㅋㅋㅋㅋㅋ 저도 11년 연애하고 결혼을 앞둔 신부인데 처음부터 끝까지 다 공감되네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40256,몇달 후 결혼식을 올리지만 대출때문에 혼인신고먼저 한 커플인데소영씨가 말하는 그 줄이 엉킨게 뭔지 알거같음 ㅋㅋㅋㅋ그저 어제는 남친 오늘은 배우자가 된건데 느낌이 다름너무 다름ㅋㅋㅋㅋㅋ볼때마다 책임감이 생기고 쉽게 풀리지않을 실이라는게 느껴짐가족관계증명서 떼보면 그 느낌이 더 확 와닿음어제는 남친이였는데 오늘은 모든서류에 서로가 배우자로 명시되어있음 정말 신기한 느낌임,0
40260,결국 하라는건지 말라는건지 알 수 없었다고 한다,0
40261,우와 엠비티아이가 정반대인 부부 생활가능하신가요 정말 궁금해요 ㅋㅋㅋ,0
40262,저도 남자친구랑 소근 커플과 똑같이 엠비티아이가 정반대인데  정말 안맞아요  하나부터 일까지 ,0
40264,하 진차 왜이렇게 웃기는거짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌ,0
40265,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오늘 처음부터 끝까지 계속 웃으면서 봤네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40269,아ㅋㅋㅋㅋㅋㅋㅋㅋ 웃겨서 댓글 달아야겠다 했는데 있었네여ㅋㅋㅋㅋ,0
40270,난 운이 좋다는 줄 알았는데 반전이였더라고요ㅋㅋㅋ,0
40273,회장님 마지막에 결혼 꼭하라고 강조하는거좋아서 추천하시는거 맞죠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40274,나만 당할수없다ㅋㅋㅋㅋ,0
40276,그래서 결론이 좋은 거예요 뭐예요 ㅋㅋㅋ 결혼 추천하는 거야 아닌 거야 어질어질하네용,0
40277,가장 기억에 남는건 커피우유와 로또야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40280,두분이 정반대성향을 가지고 있어서 더 재밌어요 ㅋㅋㅋㅋㅋ,0
40281,결혼장려 영상 달달해ㅠ,0
40286,결혼한걸 보니까 넘모 부러워여ㅠㅠ,0
40289,결혼하고 나서 두분 분위기가 살짝 달라지신거같아요 워낙 연애를 오래했어서 결혼해도 똑같을거깉았는데 뭔가 좀 수줍어하눈거같은,0
40290,아내 남편이라 하니까 아직 어색해,0
40291,5446446 로보트가 말을 하나봐,0
40292,그런대 궁금한게 있습니다지금은 부부가 되셨지만 연예하기전에 첫만남때 근명님은 소영님이 이상형이셨나요그리고 소영님은 근명님이 이상형이셨나요그런거있잖아요 솔로일때보면 여자나 남자나본인만의 이상형이라는게 있잖아요,0
40293,빠져들어서 봤어욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개꿀잼,0
40294,헐 언니 저도 엔프피에요 대박ㄱ사랑햐용,0
40299,5132132 너희들 근명이 쌩얼 알지 나 그거 24시간 본다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40300,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 웃으면 안돼는데 너무웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅁㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40301,커피 우유 얘기 멈춰,0
40302,다 보고나니 아침으로 커피우유가 먹고싶어요,0
40303,진짜 너무 결혼하고 싶어 지는 영상이다,0
40304,소근커플 행복을 지지합니다항상 즐겁고 행복한 하루가 늘 되길 바랍니다 사랑해요,0
40305,반말로 하니까 찐친같은느낌 ㅋㅋㅋㅋㅋ 넘 재밌어,0
40308,결론  결혼 후 달라진 점은 아침에 일어나자마자 커피우유를 먹는다 끝,0
40310,소근커플이 소근부부돼서 내가 제일 좋아 너무 행복해 ,0
40312,결혼하니까 더 좋다는 말씀이신거죠결혼하니까 좋아 응좋아결론은 이제 부부가 되신 소근커플 사랑합니다,0
40314,결혼할 상대가 있는지부터 무물어봐주라 ,0
40315,소근커플 영상보면 진짜 수험생활끝나고 연애랑 결혼 빨리 하고 싶어요 진짜,0
40317,5041041 여러분들이 찾고 계시는거,0
40318,ㅁㅊ 조금만 움직이면 딱 손 잡는데 ㄹㅇ 연애고수야 머야하씌 진짜 난 언제 생겨,0
40319,두분 다 정말 오래 변함 없는 모습 너무 신기하고 보기좋아용ㅎㅎ,0
40320,시간순삭ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40322,언니 결혼하고 뭔가 분위기가 달라진거같은 느낌 ,0
40323,맞아요 더 여성스러운 느낌,0
40324,하지마,0
40325,결혼하면 어떤지 궁금하다,0
40327,잼나네 ㅋㅋ 나도 결혼할래,0
40328,와ㅋㅋㅋㅋㅋㅋ로또 얘기에서 감동받을 준비했는데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ신박했다,0
40329,아내분 말빨에 빨려들네 ㅋㅌㅋㅌㅌ,0
40332,ㅋㅋㅋㅋ자꾸만 옆으로새 ㅋㅋ,0
40336,반말로 질문에 응답해주시니까 되게 친근감있고 좋아요 다음에 큐엔에이 하실때 반말로 또 해주셨으면 좋겠어요,0
40337,안전띠 착용완료 영상 올려주셔서 감사합니닷 ,0
40338,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 결혼 리뷰 같아요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 새로운 모습을 보니까 좋으신가보다ㅎㅎㅎㅎㅎㅎㅎ 근맹이님이 로또같은 존재에서 뿜었네요 ㅋㅋㅋㅋ 하나도 안맞다니 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
40339,헐 벌써 두달이라니 잘 새겨들으면서 보겠슴니당ㅎㅎㅎㅎ,0
40341,한주 못봤는데 얼마나 보고싶었는지 몰라요 소근부부없인 못살아,0
40342,알람뜨자마자 바로 왔습니당 결론근맹님 소영언니한테 잘해주세요ㅎㅎㅎㅎㅎ 이거보니까 결혼하고싶ㅎㅎㅎ,0
40345,소근부부로 이름은 언제 바꾸나요 ,0
40350,오프닝 오늘 영상도 잘 보겠습니다 회장님 인턴님 충성 충성,0
40353,아니 진짜로결혼하신고 진짜 안믿겨용 일요일마다 영상 기다리는데 오늘 영상도 너무 좋아용,0
40357,이 속사포 오프닝 조금 그리웠어요 일단 댓글 달고 봐야지,0
40359,오 나 처음으오 일찍왔다,0
40360,군대에서 10초전은 못참지,0
40374,미리 사랑합니다 ,0
40375,1등 개꿀,0
40376,알람뜨지마자 왔어요오 ,0
40379,결론 결혼은 신중하게 하는 거야,0
40380,그동안 즐거웠따 ㅋㅋ,0
