,0
10024,대가리가 문제
10025,우와~~<br>내 속이 시원해서 반복적으로 보내요~~<br>참지 말고 요렇게~~합시다<br><br>좋아여~~~
10026,병신들특) 마스크안씀
10027,ㅎ ㅎ ㅎ
10028,한걱이면은저사람......어우.....바로경찰가는게더나을수도...왜?.....태권도...중국...너네면은.......뭐...그러면은인종차별됄수도있지^^
10029,한국에서도 저런 영상 없이 폭행하면 폭행한 사람만 폭행죄처벌 받습니다. 근데 저렇게 도발하는 영상 있으면 쌍방입니다.
10030,거리를 유지하라.<br><br><br><br>너의 턱을 보호하기위해
10031,동양인한테 적당히 깝쳐야지ㅎㅎ<br><br>황천길 바로 가고싶나봐ㅎ<br><br>드디어 우리 동양인들이 움직이기 시작했구만
10032,적당히 깝쳐야지는 개뿔 당한 게 훨씬 많은데 ㅋㅋ 이런 무뇌는 아예 코멘트작성권리를 뺒어버려야
10033,"이제 동뽕까지 생긴건가<br>우리동양인부터 잘못된게 인종차별자를 비난하는데 왜 편가르기를 해요<br>같은 동양인인데 중국인 차별하는 사람들은 뭐라고 해야되나요<br>동서 구분없이 인종차별은 사라져야 됩니다<br><br>대댓에 꼭 조선족, 중국은 중국이라고 외치는 미개한 사람들 있겠죠<br>인종차별 , 동양인 차별반대를 외치는 사람은 중국인, 일본인 차별할 자격없고 그래서도 안됩니다<br><br>서구권에서는 인종차별반대를 외쳐놓고 뒤돌아서 같은 아시아계에 대놓고 손가락질하는 모습보면 인종차별자들이 퍽이나 듣겠습니다"
10034,와 지하철말투는 ㄹㅇ 지티에이급이네
10035,두번째 애는 약한거같은데 발음이며 표정이며
10036,유리턱이네..
10037,인종차별하는건 다 백인들이네?
10038,두번째 백인남자 재수가 좋았네 넘어질때 머리 왼쪽으로 조금만 더 갔으면 ㄷㄷ
10039,어후 저 하얀양키들
10040,국내 도입이 시급하다.<br>우리나라에서 경찰이 저랬어도 경찰잘못이지
10041,백인들 보여주며 저러는데 우리나라도 저런 인간들 널렸다 가난한 나라에서 돈 벌러온 사람들 깔보고 사람취급 안하는 사람들 많다 그런데 방송보면 우리는 깨끗한척 역겹다 저 나라든 우리나라든 저러 미친놈이 있고 아닌 착한 사람도 많다 그런데 보면 혐오 조장하기 바쁘다 여자든 남자든 피부색이든 혐오 조장은 하지 말았으면 좋겠네요
10042,음...나중에 해외여행갈때 가방에 후라이팬싸서 가야겠네
10043,속이 후련하네..
10044,Perfect 👌 Nice Good 👍 KO.!.^^.LOL LOL LOL 😆 🤣 😂
10045,법이 거지같은 한국이였으면 99퍼 때린 사람 잡아감 ㅇㅇ
10046,대가리에 벽돌꽂겠다고 하는데 한대줘팰수도있지 ㅋㅋ
10047,@김훈기 ???: 판사님 이것이 저의 눈물입니다
10048,@폭풍의언덕 난동을 부렸으니까......
10049,한국법은 법도 모르면서 법을 다스리는 나라 !
10050,@김훈기 여자 패면 개새끼 되는 건 어디가나 똑같고 외국은 우리보다 더한데 이제는 말같지도 않는 이유로 이러네 ㅋㅋㅋㅋ
10051,흑인 훅 지렸다 ㅋㅋㅋㅋ 눈뜨고 기절했네
10052,저나라에선<br>시비턴쪽이나 당한쪽이나<br>총안맞은게 다행인듯
10053,개멋져
10054,저런 종자들을 생체실험 대상으로 써버려야 되는데
10055,ㅋㅋㅋㅋㅋ ㄹㅇ게임처럼 쓰러지네
10056,"인종차별나빠요!흑인이던 백인이던 다같인인간이고,다같이살아가는세상인데 왜저러니몰라.."
10057,인종차별주의자 다 천벌 받아야해
10058,"가끔 유튜브 외국영상 가보면 아직도 영어로 부심 부리는 미국인 친구들이 종종 있음.  영어말고 다른 나라 언어쓰면 너희나라 영상으로 꺼지라고 함.<br>영어 좀 서툴게 쓴 사람한텐, 난 이집트상형문자로 대화할 줄 모른다며 비꼬고."
10059,부럽다 우린 저걸 보고만 있었야 되니
10060,흑인은 인종차별 말할 가치 없긴 한데 때린건 잘했음 ㅋㅋㅋㅋ
10061,와~~~속시원 하다...근데 백인 한테 무시 당하는 흑인도 아시아계 무시하는 모지리가 있음
10062,쳐맞을 짓을 했네했어 ㅋ<br>우리나라도 저런 인간 같지도 않은 인간들은 저렇게 쳐때려도 처벌 안 받게 좀 바꿨으면 좋겠다.
10063,미국에선 흑인들이 아시아인 인종차별을 더하던데??
10064,저 정도면 사실 정신 이상자인데 불쌍하긴 합니다. <br>치료를 해도 완치가 안 되기 때문에 평생 언제든 다시 저런 식으로 돌발 행동하다 처맞고 다닐텐데 말이죠...  그러다가 약자가 걸리면 큰 사고를 저지를테고요...   공산주의자 선전선동 앞잡이에 저런 사람들을 쓰죠.  뒤에서 조종하는 놈들은  &quot;쓸모있는 바보들&quot;이라고 소모품으로 사용하죠.
10065,법보다 확실하고 빠른게 눈에는 눈 이에는 이
10066,다들 푹 자네
10067,중국인이면 인종 차별 해도 됨
10068,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=3m43s"">3:43</a> 진정한 쿵푸고수 사기꾼들 보고계신가???"
10069,사이다 !!
10070,저거 정열맨에서 본거같은데 뭐더라
10071,영상 이름 맘에 안드네 밟으면 꿈틀한다고 하는건  우리가 지렁이라는 거냐 ㅅㅂ? 시비에 응한다고 해야지 무슨 스스로를  낮춰
10072,총 안 맞은게 다행이지 ㅋㅋ
10073,중국인을 때리는 건 나도 이해한다.<br>하지만 한국인이면 그러면 안 된다.
10074,꼬시다
10075,사이다
10076,인종차별 하는놈들 ㅈ밥이내
10077,총도있잖아
10078,유색인종이라는말좀 안썼으면ㅜ백인은 뭐 그럼 투명합니까?
10079,우리 아시아인도 맞지만 말고 좀 때려 ㅅㅂ
10080,조또도 안되는것들이..ㅋㅋㅋㅋ.
10081,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=3m33s"">3:33</a> 유색인종이라는 말 자체가 차별적인 단어입니다…"
10082,지하철 또라이는 쪽팔려서라도 못일어날듯
10083,와 흑인 주먹 개빠르다
10084,기차에있던놈 아깝게 모서리에 머리안박았네
10085,백인이 아니라<br>백견이네
10086,근데솔찍히 흑형들이랑 결혼하는 상황이얼마나되냐?
10087,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=2m02s"">2:02</a> 넘 웃기네요 ㅋㅋ"
10088,맞고싶어서 대드는거지 뭐 ㅉㅉ
10089,"인종차별하는 인간들이 우월주의를 가지고 있다는 건 착각입니다.<br>열등감과 패배감이 너무 지나쳐 무엇하나 남들보다 내세울게 없다보니 그냥 태어날때부터 가지고있던 피부색, 그게 구실이 될수 있겠다는 미련한 생각을 행동으로 옮기는 오류를 범하는 것뿐이지요."
10090,폭력은 안된다. 악은 선으로 이기는 것이다. 똑같은 사람 되지 말자
10091,근데 저러다 정신병자들이 총들고올까봐<br>무섭다
10092,선빵의중요성
10093,할배 펀치 ㅆㅅㅌㅊ
10094,아유내속이다시원하네 인종차별하면매매할거야👊👊
10095,미국에선 위협받으면 방어가 되지만 우리나라는 저러면 오히려 폭행죄로 잡혀갑니다
10096,우리나라는 칼에 맞기전까지는 반격하면 그것도 방어수준정도만됨
10097,X늠들... 까다가 지데루 까였네 ㅋ<br>쓰러진거보니 좀 그렇지만...  자업자득인듯...<br>다같이 더불어 살면 얼마나 좋을까...
10098,선수필승
10099,아~~~~~~속 시원하다~~~<br>법보단 주먹이지~~~~~
10100,주변시로 턱 스캔하고 돌면서 꼽는거... 클라스있네요
10101,싸움은 무조껀 선빵이 답이네. 뒷일 생각하지말고. .
10102,기절하는거보니 안됐네 ᆢ 폭력은 시르다 ᆢ
10103,우리나라도 깝치면 죽빵 좀 쳐도 법적으로 문제 없게 해야한다.
10104,사람은 턱을 강하게 맞으면 기절합니다<br>물론 어디든 세게 맞으면 기절하겠죠
10105,그냥 무의식에서 나오는 선빵이 승률을 높인다   순간적으로 날려라  경찰서로 가겠지만
10106,초장에 죽땡이를 날려야한다!
10107,괜히 나대다가 한방컷 나고 자빠지는데 쪽팔려서 일어날 수나 있을라나~ㅋㅋ
10108,"우리나라는 온갖 패드립에 욕설에 조롱에도 불구하고 폭행을 정당화 되어서는 안된다는 원칙이 있는데.. 사실 그것 때문에 10대 자살률이 높지않나 싶다. 빡치면 개패고 빠따를 때리던 시절엔 이렇게 자살안했었는데, 요새 애들보면 차라리 패지 찌질하게 조롱하고 약삽하게 놀던데.. 남자다움은 한국에서 미개한걸로 인식되니 참"
10109,흑형한테 까불면 졷댄다
10110,그들은 몰랐다 맞기전까지는...
10111,세상른 넓고 ㅂㅅ은 진짜 많네
10112,어딜가나 저런 쓰레기들은 있구나!
10113,흑인들은 자기들이 그만큼 인종차별 당하면서 그대로 하고 다니네...
10114,18세기 흑인은 사람이 아니라고 하던 놈들인데 그리 쉽게 바뀔리가. 근데 한국도 인종차별 좀 심한 것 같다
10115,"인종차별폭행영상은 엄청많던데, 사이다영상은 단 두편이냐?"
10116,나도 운동 배워야겠다.위협하면 한방에 기절 시키는 ?
10117,처맞고나서도 저지랄하니까 문제인거 ㅋㅋㅋㅋㅋㅋㅋㅋ
10118,주먹이 찰지네. 시원하다.
10119,인종차별하지말고 인간말종차별하자
10120,pc주의 깨시민들 기준에는 중국인 욕하는 한국인도 인종차별이라고 그러던데? 부처같은 마음 으로 참고 참고 반대뺨도 내줘야 pc깨시민들이 생각하는 올바름이라는데 그건 어떻게 생각하는지? <br>얼마전에 유엔에서 어느 흑인 조사관이 한국보고 끔찍한 인종차별국가라고 했잖아.<br>이건 뭐 백인처럼 두들겨 패지 않아도 인종차별. 자국민 보다 인권팔이가 더 신경 써주는데도 인종차별 국가래. 너무 인종차별 프레임에 얽매이지 마라. 그 프레임에서 자유로울 수 없는 건 마찬가지다. 그 프레임이 너희 권리를 빼앗고 구속하리라.
10121,"쓰레기는 치우는거리고 배웠는데, 쓰레기를 잘 치우는 선진의식을 가진 분들이 많아서 기분이 좋다 ㅎㅎㅎ"
10122,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=3m09s"">3:09</a> 나는 박수말고 쓰러진놈 앞에서 롤링출듯"
10123,나는 배 위로 올라가서 춤
10124,@핑크공주 쒯ㅋㅋㅋㅋㅋ
10125,@김우주 로리로리로링
10126,@핑크공주 ㅁㅊ ㅋㅋㅋㅋ 장난 아이네
10127,@댓글로만 구독자 59명 찍기 오 그것도 맞는듯
10128,ㅋㅋㅋ인종차별자들 박피해서 다 같은 사람이란걸 보여줘야되나?
10129,"응징하는 모습 멋있어요,상남좌"
10130,영상에 나온것은 외국이라서 선빵가능하지 한국에서 그러면 시비걸린사람이 가해자됌
10131,지들은 마스크도 안쓰고 뭐가 잘났다고 ㅋㅋ
10132,아무리 인종차별때문이라지만 공영방송에서 폭력의 현장을 장려하고 지지하는 듯한 영상을 보여주는 것은 적절치 못하다. 엠비씨는 당장 방송 내려라.
10133,"턱에 잘못 맞으면 뇌가 흔들려서 기절한다고 더파이팅에서 본적있는데 첫번째 영상은 재수가 없었는지, 계획적인거지 턱에 제대로 꽂았네"
10134,그런데 아시아계를 집요하게 인종차별하는 게 인종차별을 끔찍이 싫어하는 흑인들이라는 거.
10135,@intru6 jay 이란 근거좀
10136,@웅우이 일반화라기엔 사실
10137,@웅우이 ㄹㅇ ㅋㅋ
10138,ㄹㅇㅋㅋ
10139,라며 흑인들이 다 인종차별 하는것마냥 일반화하는 아시안
10140,역시 교육은 매구나 ?
10141,아니 저렇게 광역 도발기 쳐넣으면서 방어태세도 안하는 찐따새끼는 처음 보네.
10142,일베충 같은 놈들에겐 몽둥이가 약
10143,폭력을 정당화 하시는건가요?
10144,두번째영상은 진짜 쩌억 소리나네 ㄷㄷ
10145,진짜 골이 빈 사람들이 많네요 ㅎ 한대맞고 기절
10146,아직도 이런 사람이 있다니¯\(¯ࡇ¯)/¯
10147,유색인종이 아닌 타색인종 단어같은걸로 바꿔지는 날이 오길..  백색도 색이니까요ㅎㅎ
10148,역시 고기는 웰던이 맛있죠
10149,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅣㄱㅋ
10150,지하철 저새끼는 죽은것같은대?
10151,그래도많음 . 아닌척하면서 마음속으로 이미 인종차별하는새끼덜워낙많아서;
10152,인종차별 진짜 ㅈ같다
10153,아니...너무 웃긴게 지들은 투명색깔인가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
10154,무색: 흰색
10155,무지개색이면 ㅇㅈ이긴함
10156,검거나 빨감
10157,ㅋㅋㅋㅋㅋㅋ투명ㅋㅋㄲ색꽐ㅋㄲㅋ
10158,퉄ㅋㅋ명ㅋㅋㅋ
10159,"우리나라는 쳐맞아야 무죄인데, 때린다고 같이 때리면 쌍방. 이게 법이냐 ㅋㅋㅋ"
10160,우리나라 법이었으면 때린사람을 잡아다가 처벌.
10161,다똑갔은 사람임니다. 오히려 차별하는 사람이 이상한인간 임니다.
10162,마지막에 저새끼 선넘엇네 ㅋㅋㅋ여윽시 갓흑형 굳굳
10163,꼭 이런영상에 달리는 댓글 &quot;한국에서는 때리는 사람이 잡혀감 한국법 어쩌고저쩌고&quot;.. 어휴 그놈의 한국법 덕분에 그나마 길가다가 시비 덜 걸리고 덜 쳐맞는 줄이나 알아야지 ㅉㅉ
10164,때리는 소리가 찰진데...? 옆에 사람들 well done 하는거 너무 웃기네요
10165,아시아 혐오는 대부분 흑인인데 여기 처맞는건 딱봐도 ㅈㅂ 백인들뿐이네
10166,속 시원~병신들 어휴~
10167,마스크 안쓰노...
10168,굿
10169,옆에 점원 사회생활 잘하는군 ㅋㅋ 진급이닷
10170,"매맞으면 착해져, 막 안하던 착한상상하게 되구 그랴"
10171,미개인들..
10172,한국와서 인종차별해라 칼맞는다
10173,딱히 통쾌하지는..?아시안 폭행하는 흑인들 역관광은 아니네요..
10174,우리나라 였으면 바로 폭행죄  경찰 튀어옵니다 ㅋㅋㅋㅋㅋ 밀어도 폭행죄 고소함 ㅋㅋㅋ 참으로 대단한나라.
10175,그렇다고 쳐맞아야될놈들 때리자니 폭행죄로 합의보면돈뜨끼거나 아님 전과자로 인생쫑치는 대단한나라.<br>저렇게 인격이하로 모독하고 더심하게해도 먼저툭하고건드린놈이  인생 깐따삐아되는나라. 가해자가 피해자가되고 피해자가 가해자되는 어마무시한나라.
10176,그렇다고 가만히 있자니 호구가 되버리는나라.<br>아무것도 안하고 당한거그대로 모욕죄등등 고소하려니 성립안되거나 증거불충분. 혐의없음.  결국 시간낭비 에 스트레스받고 경찰왈:그런걸로 고소되면 전국에 고소안당할사람없다고 귀찮은듯한소리함 결국 자신만 호구댐. <br>트라우마생김 .
10177,그리고 저렇게 약올리면서 ㅈ같게 한거 고소해도 처벌 제대로 안받음 ㅋㅋㅋ
10178,ㅈ같은 나라라고도 하죠
10179,인과응보.
10180,유색인종이란 말도 솔직히 맘에 안듦<br>색깔없는 피부를 가진 사람은 아무도 없다
10181,근데 아시아인들 인종차별하며 패는 새끼들은 니그로들이라는게 함정
10182,아오~~ 속이 후련하네.<br>이 기분으로 술이나 한 잔 해야겠다.<br>술맛이 얼마나 좋을까...ㅍㅎㅎㅎㅎㅎ
10183,ㅋㅋㅋㅋ한국여경들 저기서 경찰하라고 하면 바로 내근직 가거나 사직서 제출 하겠네 아 맞다 지금도 내근직밖에 안하려고하지~ㅋㅋ
10184,@ᅲᅩᅲᅩ ㅋㅋㅋ쓸데없는 여경 공감능력 멈춰~!
10185,님 이야기가 맞건 틀리건 여경 이야기를 해외 인종차별 영상에서 도대체 왜 꺼내는거에요 분탕질좀 그만하세요
10186,마동석 주먹 vs 양키 맷집 <br>어느쪽이 더 셀까?
10187,주먹 안써도됨 동석이형 손바닥으로 빰만 때려도 그냥잠
10188,백인 이면 백인 이라고 인종차별!<br>흑인 이면 흑인 이라고 인종차별!<br>아시아인 이면 아시아인 이라고 인종차별!<br><br>어디서 온사람이고 어디에 사는 사람이고 어느나라에 있는 사람이라도 다 같이 사람이고 인간입니다.<br>서로 존중합시다. 평화는 멀리 있지 않아요!
10189,fight back... don&#39;t back off... strike it hard !!
10190,이제 마스크 안쓰나보내?
10191,인종차별주의자들 하나같이 마스크 안 쓴 백인남성이네 ㅋㅋ..
10192,잘한다 더패라
10193,턱주가리 맞으면 꼼짝못해
10194,&quot;굼벵이도 밟으면 꿈틀한다&quot;말고 &quot;사자의 콧털을 건드리지 마라&quot;로 비유 바꿔주세요🙄
10195,@혼내준다 강자가 차별을 받겠냐
10196,칭챙총이 사자?ㅋ 굼벵이지
10197,ㄹㅇ
10198,이왜진
10199,ㅇㄱㄹㅇ
10200,귀싸대기  턱부분 맞으니  기절하는구나  기억했다가 써먹자
10201,제발 때려 죽일정도로 패서 무섭개해라 그자리 피하지말고 아구창 턱주가리 벽돌로 때리든해라 어차피 너넨 그자리 런하면 모른다
10202,ㅎㅋ우리나라에도 저케 맞아야할 인간들 많은데~~~
10203,내가 칠성보다 좋아하는....<br>천연사이다!
10204,왜이렇게 안종차별인지 이해불능...
10205,그니까 인종차별영상 보면 다 여자한테만 하는거지 노인이나
10206,속이다 시원하네
10207,경찰관님들 이 영상 봣을땐 어떤 느낌입니까?  잘 맞은건가요? 잘 때린건가요?
10208,혹시<br>&#39;유색인종&#39;이라는 단어 자체가 인종차별이라고는 볼수는 없는건가요?<br><br>그럼 무색인종은 백인뿐인건가
10209,ㅁㅊㅋㅋㅋ  ㄹㅇ 픽쓰러지네ㅋㅋㅋ
10210,한국서 저러면 무조건 때린놈이 손해지 ㅈ같은 법
10211,시원하네
10212,와 턱 존나 제대로 맞았네 ㄷㄷㄷ
10213,지하철에서 때리고 내리니까 승객들 웰던 웰던 하네 이해하신듯
10214,우리나라였으며 무조건 때린 사람만  손해
10215,반격의 서막
10216,꼴좋다  인종차별하는것들 ㅉ
10217,"흑인 나오는거 역겹네 , 지금 흑인들 아시아계 폭력 하는거 알고 뉴스 내보내냐?"
10218,국내도입이 시급<br>하지만 놉 그럴리가….
10219,아 저 시체 위에 불때우고 캠핑 파이어 하면 아주 행복할거 같네
10220,흑노예들은 목화밭에 보내는게 맞는데 무슨 인종차별
10221,중국계 아니라고 적어두자고
10222,속이다 후련하네. 더두둘겨패야함인종차별하는인간들은
10223,이건 외국에서나  자기방어 정당방위지 과연 한국에서 외국인이 비하발언하고 저러상태서 한국인이 주먹질하거나 같이 쌈질하면 정당방위로 처줄까? 과연? 대한민국은 그냥 상대방몸에 손대면 그냥 쌍방이야 ㅋㅋㅋ 웃긴현실
10224,폭력은 나쁘다.<br>물론 그건 대상의 정신상태가 정상일때다.
10225,그런데 마지막 사례에서 머리 부딪쳐서 뇌진탕으로 사망나면 때린사람들도 졸지에 X 돼는거 아닌가?
10226,다행히 기절이네요
10227,나보다  더<br>당신보다 더 <br>강한자는 많다. 인 내할뿐
10228,숨은 원펀맨들이 많군요  인종차별하다 골로간다 ㅋㅋ
10229,근데 왜 급습하냐...<br>그닥 뭐 좋은 모습이라고 방송으로...
10230,ㅋ 꼬시닭
10231,흑인들 무섭더라. 아시아계나 백인 쪽은 주먹 날리기전에 싸울 스탠스를 줘서 방어가 어느정도 가능하게 하는데 흑인은 안때리는척하다가 갑자기 선빵치는게 진짜 개무서움. 어떤면에선 참 비열함.
10232,매가 약이다.
10233,그러니까 인종차별하는놈 쳐도 무죄...일까요? 자랑스런 대한민국이어도?
10234,흑인새끼들 내로남불하는거 역겨운데<br>더패라
10235,겁없이 공격하는 자에게는 주먹이 답이지 ㅇㅇ
10236,이런걸로 민심을잡으려하지마라  한국인이 때리는거보여줘라
10237,엄마 저는 저런 영웅이 될레요
10238,우리나라에서 저리 후려치면 뭐다??? 다 알제 정당방위 따윈 없고 인종차별 했어요.. 어쩌라고?? 응 너도 가해자임 ㅋㅋ 이런 나라임
10239,서양인이라고 다 차별하지 않습니다<br>쓰레기들만 그래요<br>저 호주있을 때 현지인들 다 착하고 좋은 분들 많았는데 가끔 가정교육 못 배운 일부가 저렇게 쓰레기짓합니다
10240,꼭 보면 한주먹도 안되는게 시비걸고 나대더라ㅋㅋㅋㅋㅋㅋ
10241,더 역겨운게 인종차별하다 쳐맞은는 놈들... 기절할 정도 맞지는 않은 거 같은데... <br>한대 쳐맞고 쪽팔려서 그런지 쫄아서 그런지 완전 혼수상태인 척 연기하는 꼬라지... 참 찌 질하네 ㅎ
10242,인종차별!!!!! ㅎㅎㅎ 근데 말하는 원*이 흑인하고 유럽애들이 남미여성을  노리개로 사용된 결과물로 나온 히스패닉계가 왠 아시아인차별???? 이젠 백인들이 흑인과 멕시코계. 히스패닉계 애들 차별해도 동정심 안생긴다. 니네들 수준이다.
10243,찰저 ^^
10244,인종차별하다가 칼이나 총 맞아도 모른다 ㅋㅋㅋ
10245,영원히 자뿌라 그냥
10246,인종차별자들은 소멸시켜야됨
10247,와 타이슨같은 펀치력 ㄷㄷ 역시 그들의 운동 잠재력과 유연함 탄력있는 피부등 능력있고 멋진 사람들이다
10248,사이다네요
10249,중국인은 존나 차별 당해도 되잖아!아시아에서 졸라갑질하는데
10250,마지막은 와 ㅋㅋㅋ살아있나?
10251,사이다네요~
10252,폭력조장 희화방송 프로그램
10253,웃음소리 경쾌하다!
10254,흑인은 좀 차별받을만함
10255,1. 가라데 곧은주먹지르기<br>2. 복싱 오른손 훅
10256,생존확인 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋ 방심했다
10257,창피한줄 알아라
10258,가라데 배운듯
10259,흑인들이 동양인 차별하는것이 웃겨 지들은 인종차별한다며 날리치더니 지들이 더해요 당한만큼 돌려주는겨? 금럼 동양인들도 돌려주야쥐~
10260,한국인은 처맞기만하는데..
10261,잘자네 수면제가 따로 없네
10262,폭력을 미화해선 안되지만 여자분 주먹이 대단하네요 ㅎㅎ
10263,흑인은 욕처먹어도 싸지
10264,강자에게는 비굴하며 노약자나 여자들에게나 덤벼드는 개ㅈㅂ들
10265,피부색만 다를뿐 전혀 다른게 없습니다.<br><br>그들은 충분히 존중 받아야 하고 우리 또 한 똑같이 존중을 받아야 합니다.<br><br>백인/흑인 나누는거 자체가 잘못된거 입니다.<br>우리 주변에도 백인과 흑인이 많습니다.<br><br>모두 사랑받고 존중 받아야할 가치가 있습니다.
10266,한국사람들도 인종차별 많이 한다<br>특히 한국보다 못사는 나라사람이면 휴..
10267,아니 진짜 안맞을줄 알고 저리 까부는건가.인종차별을 당한 사람도 손 쓸줄 알고 발 쓸줄 알고 그들도 힘을 갖고 있는데 뭔 배짱으로 사람들을 자극시키는지.약한 사람도 있겠지만 강한 사람도 있다.인종차별 하지 마라.그리고 인격모독 하지 마라.쥐어 터진다.
10268,처맞아야  아니?
10269,사이다 영상이네 ㅋㅋ 좀 더 쳐맞아야 정신차리지
10270,우리나라도 이딴놈들은 좀 쳐맞아야하는대 정당방위가 성립안되는 조~~까튼 ....
10271,잘했네
10272,나이스 샷 ㅋㅋㅋㅋ
10273,뉴스란 인간들이 이딴영상이나 올리고 한심하다 에휴...
10274,아니 근데 왜 쓰러질때 불ㅋ쌍해보이냐고 ㅋㅋㅋ
10275,병신같은것들은 정말 많ටㅏ ㅋㅋ
10276,인종차별을 하는사람은 사망해도 됩니다  그래야 안하거든요 - 조승희
10277,머 눈에는 머 밖에 안보인다는  말이정답이네
10278,나이 좀 있으신 어르신 아님??<br>졸라멋있네ㄷㄷ
10279,쳐 맞아도 싸지<br>더 쳐맞아야되
10280,할아버님이 쿵푸를 배우셨네 ㅎㅎ
10281,근데 애초에 유색인종이라는 단어 자체가 인종차별적으로 느껴지는 단어같은데 나만 그런가?..
10282,속이 뻥~
10283,저런인간은 공항에 사진박재해두고 외국에 못나가게해야함 <br>지나라에선 저 지랄하다 한국와서 한국조와요<br>최고에요 이 지랄할수있음
10284,푸하하하   겁나   꼬소하구만 ㅋㅋ
10285,오늘 빈 승이 살계를 열도록하겠소
10286,미국 사는 지인들은 백인들보다 대부분 흑인들한테 인종차별 당하던데 요 몇달간 한국뉴스 보는데 그런 얘기는 한번도 안하네요...
10287,우와 번개같이 꽂네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
10288,지하철 훅 야뮤지네
10289,&quot;우린 저들이 우릴 YELLOW라고 부르면 그들에게 YANKEE라고 부르기로 했어요.&quot;
10290,원래 백인들중 비열하고 인종주의자들이 많잔아요..ㅋㅋㅋ 오른손 카운터는 진짜 속시원했고...마지막 흑형에 카운터를 살기가 느껴졌음 ㅎㄷㄷㄷ 역시
10291,피가 좀 보여야 더 재밌는데
10292,저쭝국 노인네가 영춘권 대가보다 한수위네
10293,와...흑형 펀치가 엄청나네...
10294,인종차별은 아시아인이 제일 많이 당하고 흑인이 제일 많이 한다.. 내로남불 쌉오지는 블랙피플들
10295,역시 법보다 주먹이 약인 경우가 많지... 사실 가장 강력한게 무력인데..
10296,저렇게 쳐맞아 봐야 주둥이라도 함부로 못놀리지
10297,&quot;짐승은 패야 말을 잘들은다&quot;<br>                         <br>                                   - 보건 선생님 -
10298,일부러 맞어 기절한척하네 십새
10299,속이  다   시원하네.  인종차별하면   안되요.
10300,대부분 유럽인들과 아메리카 나라는 남에나라 처들어가서 학살하고 지내나라라고 만든 국가들이 대부분인데 과연 백인우월주의가 자랑일까?  겁먹고 쫄아서 하는행동이라고 뿐이 안느껴진다
10301,첫번째분은 복서신가?
10302,개Sㅏ 이드아아아아~~~~~!!!!!
10303,나 태권도 노란띠야!<br>건들이면 아주 확아악!
10304,꼬시다
10305,처맞아야 정신 차리지 등신들…
10306,무슨주먹이 스프링으로 튕기듯이 나가네
10307,"<a href=""https://www.youtube.com/watch?v=M5D7SxYYbiY&amp;t=1m39s"">1:39</a> 응 앰자"
10308,ㅋㅋㅋㅋㅋㅋㅋ 찰지다..
10309,한국인들도 이렇게 쳐맞아야함
10310,다들 복싱배우셨나 턱으로 바로 때리네
10311,다 옳지 않다.
10312,ㄹㅇ 백인들 마스크 안쓰는거 봐 ㅋㅋㅋ
10313,한국인이 외국에서 사람 때리면 법적으로 처벌받나요? 상해는 입히지 않고 몇대 때리는거는 ㄱㅊ?
10314,통쾌 상쾌 유쾌~!!!!
10315,간만에 good news!
10316,그런데 저런 인간은 어딜가나 있어요. 한국에도 지하철 타면 종종 저런 또라이들이 있어요.
10317,두번째 지하철새기 1호선 태우면 암말도 못할놈인데
10318,근데 외국에도 지하철빌런들이 많앗구나 ..
10319,다들 미쳐있네 ㅋㅋ 내가 박애주의자는 아닌데 사람이 사람을 폭행하는걸 인종차별당했다고 정당방위로 포장하네 ㅋㅋ<br>전자는 위협을 당했으니 그렇다치고<br>후자는 걍 전부 존나역겨움 꼴좋다고 박수치며 좋아하는 사람들이나 한대 후려치고 도망가는 흑인이나 병신같이 나불대는 백인이나 ㅋㅋ
10320,꼴좋다
10321,한국에도   인종차별자   있는거  아세요?
10322,그래도 폭력은 나쁩니다 공영방송 채널 맞나요?
10323,인종차별은 나쁘지..근데 중국차별은 정당함..걔네는 인간이 아니니까
10324,본인들도인종차별당하면서도 아시아계를인종차별하는  흑인들
10325,두번째꺼 개속시원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
10326,"ㅈ흑인은 백인한테 인종차별 받는걸  아시아인한테 풀지,,,"
