,comments,sentiment
2431,소미야제발 외국 드라마랑 영화에도 캐스팅돼서 우리의 안 구 정화 좀 시켜줘 ㅜㅜ 키싱 부스빌어 먹을 세상 따위 등 등,0.0
2432,근데 진짜 컨셉 좋고 노래 좋고 전소미도 좋아하고 다 좋은데 코로 난데 저 많은 사람들이 마스크 안 쓰고 뭐하는 거지라는 생각,0.0
2433,가사 잘 들어보면 비꼬는 거에요,0.0
2434,이번 노래 재밌 네ㅋㅋㅋ,0.0
2435,ㄹㅇ 개이쁘다,0.0
2436,옷이 엄청 화려한데 얼굴이 더 화려함,0.0
2437,진심개이쁘고 찰떡이다,0.0
2438,와드디어 소미가 제 옷 입은 거강 다 진짜 소미하이틴 여주 재질 미쳤다고 너무 예쁘다,0.0
2439,지난 앨범까지는 뭔가 미숙한 느낌이 있었는데 자리 잡은 것 같다 프로 같음,0.0
2440,오늘 하루도 고생하셨어요,0.0
2441,진짜 하이틴의 정석,0.0
2442,이번 노래 진짜 미쳤다 이 거 잘하면 리즈 시작점 일 수도,0.0
2443,우와 나는 음악 분야로는 전혀 모르는 일반인이지만 점점 무대 구성 노래 안무뮤 비춤과 에너지까지 완성적으로 갖춰져 가 고 자신만의 색을 갖춰가고 있다는 게 느껴진 다 그래서 뮤비나 올 때마다 얼마나 성장했을지 기대하고 매번 챙겨보게 됩니다,0.0
2444,아먼가 노래 좀 잘 만 났음 좋겠다 왤케 노래가 안 끌리지 스펙 다 되는 앤데,0.0
2445,미국 틴에이저 무비나 드라마에 나오면 좋겠당 ㅎㅎㅎ 가 쉽 걸 같은 ㅎㅎㅎ,0.0
2446,전소미가수님이 번 노래 덤덤 정말 좋은 거 같습니다 전소미가수님의 매력을 충분히 보여주는 노래인 거 같습니다 중간에 통통 튀는 부분은 정말 재밌고 좋습니다 이런 멋진 매력을 더 보여줬으면 좋겠고 앞으로 더 멋진 모습 기대하겠습니다,0.0
2447,뮤비가 아니라 무비를 찍었넹ㅜㅜㅜㅜ,0.0
2448,미국 유튜브 실시간 인기 동영상 8위 드디어 소속사가 소미 컨셉 갈피를 잡은 느낌하이틴 최고 ㅠㅠ,0.0
2449,오홍솔직히 지금 한국엔 애매하다고 생각했는데 외국 타겟이었군뇽,0.0
2450,컨셉이겠지만 화장이 너무 짙은 게 나이도 어린 데 이쁜 얼굴을 가리는 것 같아서 마음이 조금 그렇네요 그래도 항상 당차고 멋있는 노래춤으로 감탄하면서 보고 있어요 이번 앨범도 응원해요,0.0
2451,아니 내 화요정 잠깐 본 미션에 삼겹살 없었는데 처음부터 신나게 삼겹살 집어 들어서 놀래짜나 옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 내화요정 다른 것도 신나게 담겠구나 생각했는데 의 외로 군것질은 잘 안 하네요 김밥은 옆구리가 터져도 맛있지요 처음 말아서 한쪽으로 쏠린 제 김밥보다는 굉장히 잘 마는 편,0.0
2452,헐선 공개였구나 이 제 싱글 앨범에서 벗어나는구나 소미야축하해,0.0
2453,언니 영상 더 주세요 볼 때마다 빠져들어요,0.0
2454,알고 보니까 이 언니 요정 아니냐 구ㅠㅠㅠㅠ사람 일리 없어,0.0
2455,목소리가 어디서 맘 ㅎ이 들어본 목소리했는데 뭔가 손예진 배우님이랑 비슷한 거 같아욥,0.0
2456,맛만 있으면 됐죠 ㅎㅎㅎㅎ,0.0
2457,혹시 초콜릿 향나는 차 이름이 뭔지 알 수 있을까요 초콜릿 쳐돌이인 저한테 몹시 필요할 거 같아 요퓨ㅠㅠㅠㅠㅠ,0.0
2458,세상이 아름다워 보여 요 언니,0.0
2459,그저 신기하다와 영상보는데 황홀하네,0.0
2460,알고리즘 진짜 고마워 이런 힐링 채널을 발견하게 해주다니 혹시 블로그 주소 알 수 있을까요,0.0
2461,더 보기란에 적어 두었어요,0.0
2462,꿈같은 일상을 살고 계시네요 ㅠㅜ 자주 보고 싶네요,0.0
2463,모두가 바쁜 서울에 살아서 그런지 뭔가 힐링된다,0.0
2464,천사날개하고 한 번만 무대해주면 안 될까 ㅜㅠㅜㅠㅜ너무 거슬리겠지,0.0
2465,나도 이 생각함 ㅋㅋㅋ 요새 이런 거 반감 강한데 하이틴 컨셉으로 1020여자들 노렸다기엔 가사가 발목 잡을 듯 타겟층이 뭔지 정확히 잘 모르겠음,0.0
2466,가사가 왜 케 구림 2005년도에도 안 쓸 법한 시대역행적인 ㅋㅋㅋㅋㅋ 실력 있고 예쁜 전소 미 데리고 뭐 이런 노래를 줌 ㅠㅠㅠㅠ,0.0
2467,진짜들을 수록 좋은 음악 같네 요소미님 음색 겁나 좋고 후렴구 중독성 겁나 쩔 고춤도 너무 잘 어울리고 ㅜㅠㅠㅠ 어제부터 계속 듣는 중 ㅜㅠㅠㅠㅠ,0.0
2468,와 만화 찢고 나온 하이틴 여주 같 입틀 막,0.0
2469,이번 컨셉 짱이 다진짜 원했던 게 이 거라 구ㅜㅜ,0.0
2470,아직 전소 미의 색을 못 찾은 듯 여자 솔로는 아이 유쳐럼 자기 색의 음악을 하지 않으면 힘든 거 같음 힘내 요항상 응원합니다,0.0
2471,난 이 노래 중독성 있고 개 좋은데,0.0
2472,노래 너무 좋은데 이번 노래는 음방 무대가 진짜 기 대됨 빨리 무대 줘요,0.0
2473,그냥 잘 보이고 싶은 마음을 노래로 만든 거 아닌가 괜찮은디,0.0
2474,이 제 목소리도 성숙한 아가씨같이 이 쁘네요 화이팅 전소미님 동생 분도 나왔네요,0.0
2475,우리나라에서 전소 미 아니면 누가 이런 하이틴을 소화하겠어,0.0
2476,노래 좋다 자꾸 보게 되고 자꾸 듣게 된 다 능,0.0
2477,쪼아쪼은 데가 사가 가사가 쬐끔 아쉬워 그래도 소미 얼굴 최대 치 활용 완벽캄,0.0
2478,가사특히 몇 줄이 왜 이러지나 머진 너무 좋은데 그래도 소미님 응원합니다,0.0
2479,근데 싸비에서 확 반전되는 느낌 확진 취적인 느낌이라 좋더라구요,0.0
2480,처음에 남자 머리에서 춤추는 거개 웃 김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
2481,와 완전하이틴 언니 금발 미쳤당,0.0
2482,소미하이틴 겁나 잘 어울려 미쳐 노래 실력 엄청 늘었어 최고 야소미동생도 너무 예뻐 어쩜이리 사랑스러운 자매가 다 있을 꼬,0.0
2483,소미 아예 그냥 팝 느낌으로 가사 다 영어로 하면 씹어 먹을 듯 ㄷ,0.0
2484,전소 미데뷔 전에트와이스 떨어지고 랑 언니 쓰 같은 단기그룹으로만 활동해서 왜 저런 인재를 좋은 그룹에 빨리 합류시키거나 그룹을 만들지 않나 싶었는데 로 데뷔하고 오늘까지도 그룹에 속했던 시절보다 더 폼이 사는 것 같다 댓글에 한국인 찾기 어려운 걸 보니 랑 블랙 핑크처럼 자라날 날이 올지도,0.0
2485,김신영의 정오의 희망곡듣다가 궁금해서 찾아본 건데 저는 혼혈인 걸 장점으로 만들어낸 컨셉이 오히려 멋지게 보인 거 같아 요 잘 봤습니다,0.0
2486,소미 진짜 할리우드 히로인 같아 이번에 노력 진짜 많이 했다 키는 더 크고 몸은 더 탄탄해 지구,0.0
2487,크이거지 특히 싸비신스베이스 소름돋네요,0.0
2488,소미 이번 노래 진짜 내 취향 저격ㅠㅠ 오래오래 활동 햊ㅜ,0.0
2489,한번 사는 인생 언니처럼 살아보고 싶어졌어 요공부 열심히 해서 언니처럼 본업도 열심히 하면서 즐기면서 살 겁니다 제 워너비는 언니로,0.0
2490,언니 고양이 소리 듣고 저희 집 고양이가 뛰어 왔어요 ㅋㅋㅋㅠㅠ기영워내화님 사랑헤,0.0
2491,김밥마시는 거 넘기 여우심제가 요리 좀 하는데 평생 언니 옆에서 김밥 할 수도 있는데 요리사 할 수 있는 뎁 저데려가 실래요,0.0
2492,노는 언니 통해서 유미 언니를 알게 되고 이 번 올림픽 배구 경기 해설을 들으니까 더 친근하고 잘 들려서 좋았어요 이게 세리 언니의 큰 그림이구나 감탄했습니다ㅋㅋ국대팀 이름은 다 외웠고 이 제 프로리그 직관도 가려고 요컨텐츠는 자매 팔씨름 대회 자매턱걸이 대회 자매가 재도전하는 도토리묵 요리 등등해주시면 재밌을 거 같아요,0.0
2493,두 분 참조곤조곤 말씀 잘 하시네요저 배구한 유미해설위원님이 너무 말씀 잘하셔서만 봅니당,0.0
2494,적절한 시기에 좋은 영상이네요,0.0
2495,3사 중계 무조건 봐요한 번케비스 보니까 다른 곳은 못 보겠어 요 목소리 톤도 듣기 편하고 해설도 냉철하게 잘 하시고 진짜 최고네요 알고리즘에 한 유미 해설위원님 영상 떠서 댓글 남깁니 다짱짱짱 결승해설도 꼭,0.0
2496,아우리윰누나 이 제 진짜 프로방송인 이 되어가고 있어 뿌듯해,0.0
2497,송이님 진짜 존 예시네ㅎㄷㄷ 성격도 차분하셔서 좋네요,0.0
2498,저는 구독하고 좋아요도 누르고 있어요 ㅋㅋ,0.0
2499,이제 배구는 왼손으로 해도 이 긴 댘ㅋㅋㅋㅋㅋㅋㅋㅋ지난번 황연주 선수 부부랑했던 콘텐츠처럼 다른 종목 선수랑 서로 종목 바꿔서 대결하는 거 재미 있을 것 같아요,0.0
2500,오늘 윰 언니 8강 해설 잘 들었습니다 올림픽 배구해설 하나도 빠지지 않고 듣고 있습니다 앞으로 펼쳐질 우리 여배팀의 감동을 윰 언니 해설로 함께 할께 요 감사합니다,0.0
2501,미주애기 때 부모님 사랑 많이 받았나 보다 애기들 옆으로 돌아 누우면 자꾸 똑바로 눕히면 저렇게 뒤통 수납 짝해진다던 데,0.0
2502,이번 올림픽으로 배 구입 덕중이에 요ㅔ 알고리즘이 윰 언니 콘텐츠를 계속 추첨해줘서 덕분에 구독도 했어요 재미있게 보고 있어요,0.0
2503,소소한 이야기 대결 뭐 다 좋아요,0.0
2504,한송이 선수 다치지 말고 올해도 잘 시즌 치르세요,0.0
2505,유미해설위원 올림픽 해설 잘 듣고 잘 보고 눈물 글썽 여자 배 구팀 감독으로 거듭나길 그 언 ㅈ니 그 동생 참 보기 좋은 자매 안동에서,0.0
2506,윰 언니가 아구래 이러실 때 찐 웃음 터졌네요 두 분 토크 너무 재미나요윰 언니 채널 화이팅,0.0
2507,윰님 배구컨텐츠 너무 좋아요 ㅠㅠㅠㅜㅜ 오늘도 박정아 선수가 너무 잘해 쥬셨는데 정확하게 보신 것 같아 요 다음 시즌송이 언니랑 소영선배의 케미기대할 게 요인삼날자,0.0
2508,송이 선수님 많이 고생하셨는데 도쿄에서 못 뵈서 너무 아쉬웠어요 ㅠ팬으로서 꾸준히 응원하겠습니다,0.0
2509,윰 언니 진짜 질문 좋아요노는 언니에서도 질문 많이 해주셔서 궁금한 것들 해결 쏙쏙 최고,0.0
2510,송이 선수 소식반가워요 오래오래 경기 하시길,0.0
2511,여자 배구 더 흥해라,0.0
2512,감독님 너무 귀여워 요 출연도 해주세요,0.0
2513,미주 볼수록 더 괜찮은 캐릭 이야 ㅎㅎ상엽은 대체 왜 미주에게 관심이 없어 ㅋㅋ,0.0
2514,와미주 메이크업 뭐야 ㄹㅇ미모터 졋다,0.0
2515,여기가 바로 오아시스로 구나 좋다 좋아,0.0
2516,김선호 마피아게임 같은 거 할 때 엄청 웃겨요 ㅠㅠㅠ식스센스 꼭 출연하길 ㅠㅠㅠ,0.0
2517,제시상엽 찬성,0.0
2518,김선호 꼭 불러주세요 1박 보면 선호과몰입 진짜 잘하던 데 너무 귀엽더라 ㅠㅠㅠㅠ,0.0
2519,4행시 진 짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무 재밌엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
2520,미주 이쁘다 지금 화장이 찰떡이네,0.0
2521,촐싹대는 게 엄청 귀엽다,0.0
2522,즈아 시작 이야 내 꿈을 향한 여행 피카츄,0.0
2523,ㅋㅋㅋㅋㅋ 출근 중에 보는 데 웃겨서 힐링되요,0.0
2524,출연진 섭외 한 분들이 레전드 네 상상도 못한 조합인데 상상도 못한 재미ㅋㅋㅋㅋㅋ,0.0
2525,전소민 나이가 30 중 반인데 양 갈래도 이 쁘네,0.0
2526,삼겹이 오빠 말이 돼 어떻게 이렇게 동안 이야,0.0
2527,3416401640 제 시 왜 저렇게 좋아 햌ㅋㅋㅋㅋㅋㅋ 19금 사행시에 저렇게 어린애처럼 좋아하기 있냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
2528,유재석이 커버낫을 입은 게 잘 어울리는 데 너무 어색해 ㅋㅋㅋ,0.0
2529,3414581458 미쳣 네ㅠㅠㅠ상엽제시대리설렘 오져ㅠㅠ,0.0
2530,3416461646 요기요기요기 순발력 뭔데 ㅋㅋㅋㅋㅋㅋ,0.0
2531,아이번 주도 기대된다 요즘 제일 재밌어요 갓재석님 최고예요식센 자매들 계속 응원합니다 진짜 미 주님 소민님 나라님 제시님 짱짱짱 특히 미 주님 유느님한테 넘사랑스런 여동생 같아 요귀여워 귀여워하는 거 너무 귀여워요 삼겹님도 ㅋㅋㅋ식센이들 사랑합니다,0.0
2532,삼겹씨식센에서 볼 때 한 번씩 넘스 윗함 ㅠ차 안에서 틴트 빌려 쓰고 곰마워엉 할 때도 존귀였는데 여기서 미 주한 테 머리 괜찮아할 때도 표정이 넘스 윗ㅠ,0.0
2533,미주 양 갈래 귀엽다ㅋ 아왜 어 이가 없지,0.0
2534,소민이 오미주를 보면 천성이 엔터테이너구나절로 감탄이 나옵니다,0.0
2535,즈아 시작 이야에 완전 빵 터짐ㅋㅋㅋㅋ,0.0
2536,삼겹형 엄청 박학 다식 하넹,0.0
2537,두 분이 배구 게임으로 대결해 보시는 건 어떨지 요한 때 국민 초딩게임인 39피카츄 배구 39고전 오락실 게임 39파워 스파이크 39 최근 5 스트리밍으로 서비스 한 39 스파이크 발리볼 39 등 등 등,0.0
2538,34402402 엽 전 줘 엽전 줘 고 전 시대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 거 뭐라고 곱씹을수록 웃기냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
2539,한 유미해설위원님 반했어요,0.0
2540,꼭 기량 부족이라 하긴 애매하다고 봐요일단 로스터 수가 다르고 전 경긴 아니지만 몇 경기 봤을 때 몇몇 선순 지금 대표팀이랑 차이 없었고 부상 회복된 김희진 라이트 김수지 센터 복귀각 포지션별로 리베로2 제한된 인원에 리베로 둘 데리고 가 긴 힘들었고 센터 레프트세터 1명씩 빠진 거죠 기량 부족이라기보단 이번 올림픽 전에 정해진 인원에 감독 작전에 맞는  최소 인원에 못 들어간 거라 보이죠 굳이 표현하자면 국 대 상비군 양궁상비군처럼 ㅎㅎ,0.0
2541,오늘 해설 너무 잘하셨어요 귀에 속속 홧팅,0.0
2542,유미 누님 유튜브 보고 배구 공부해 쪄요,0.0
2543,768557557 제일 궁금했었던 이야기 열심히 하지 않은 선수는 없지만 그래도 최고참선수로써 최선을 다한 게 보였는데엔트리 발표되 구 아 우리 송이 누나 힘들겠구나 생각했었는데 솔직한 누나의 이야기를 들으니 좀 더 짠하고 누나 그래도 브이 리그 우승이란 목표로 다시 힘내 봅시다 누나 진짜 우리 오래오래 해 먹어요,0.0
2544,댓글보며 같이 울컥 하네요 ㅜㅜ 응원하겠습니다오래오래 보고 싶어요 한 송이 선수님,0.0
2545,사실 해설이 중요한지 몰라서 3사 중 아무 거나 틀어서 봤는데 어느 순간 한 유미님 해설만 찾아보게 되 네 요 목소리도 좋고 발음도 좋고 정확하게 잘 말씀해 주신 덕분에 배알 못 이 여도 왜 점수를 얻었는지 잘 알 수 있었어요 이번 올림픽 배구해설은 한 유미님 꺼만 챙겨봅니다,0.0
2546,윰 누나배 구 해설 잘 보고 있어요ㅋㅋ 금메달갑시다 올림픽 끝나면 여배 선수분들 모셔서 올림픽 얘기해주면 진짜 좋을 거 같아 요 ㅋㅋ 그리고 선수분들이 다들 멋있고 예뻐서 주변에 누가 있던 귀요미가 될 듯 ㅋㅋㅋ,0.0
2547,오늘 해설 너무 잘 들었네요 처음 듣는데 차분하게 하셔서 아주 좋았습니다,0.0
2548,유미 언니 말 듣고 구독눌렀어요 ㅋㅋㅋㅋ맨날 구독 안 하고 보고 있던 사람 나야나 ㅋㅋㅋㅋㅋㅋ,0.0
2549,송이 선수 올림픽 때 사과 머리 보고 싶었는데 마음 한 켠에 아쉬움이 늘 있어 요시즌 때 두 배로 응원할 거예요,0.0
2550,머리 색이 비슷하시니까 엄청 닮아 보이세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ윰송자매 사랑합니다,0.0
2551,한 유미 자 매님 항시 사랑합니다,0.0
2552,다음 시즌 너무 기대돼 요자 매님들 경기랑 해설 잘 볼게요미리 감사합니다,0.0
2553,배구해설 너무 잘 들었어요 배구보는데 같이 감정이 저도 울컥 울컥 하더라구 요ㅠㅠㅠ,0.0
2554,우리 송이 언니 불란서에서도 봤으면 좋겠어요,0.0
2555,요리대 결 존 버합니다과연 노는 언니에서의 모습과 얼마나 달라졌을지가 관 전 포인트,0.0
2556,앗저도 노는 언니 봤던 거 생각나서 그 얘기하려고 했는데 ㅋㅋㅋㅋㅋ,0.0
2557,둘이 어렸을 때 사진 다시 재연해서 찍어주세요 ㅋㅋㅋ,0.0
2558,인성 좋고 실력 좋은 자매,0.0
2559,이제야 알았네요 윰 여신이랑 송이 선수랑 진짜 재밌네요,0.0
2560,송이님이 포지션 비꿨다는 분 맞으시나 얘기 듣고 기대했는데 올림픽에 안 나오셔서 아쉬웠어요 ㅠㅠ배구 이야기 너무 좋아요 잘 보고 갑니다,0.0
2561,배구 말고 다른 스포츠 대결로 해도 재미있을 것 같아요,0.0
2562,송이 선수 아테네 도 출전하셨으니까 우리 배 구 미래를 위해 은진 센터에게 양보했다고 대의를 위해 생각해주세요 ㅎ 프랑스 때는 연경 캡도 없는데 은 진 센터가 초짜로 나가는 거보다는 한 번 경험하고 가야 할 듯 요ㅎㅎ 하지만 대표 발표 보고송이 선수 없어서 너무 속상했던 1인입니다,0.0
2563,저는 들 많이 보고 싶어요 나무 위키 읽으면서 잘못된 거고쳐주시거나 더 자세하게 썰 풀어주시는 것도 좋고 선수들 비하인드 궁금해요,0.0
2564,한 유미해설위원님 목소리 톤도 듣기 좋고 천천히 설명해주시는 게 귀에 쏙쏙 들어와서 배구만큼은 해설로 보고 있어 요 외국 선수들을 다 알지 못하는 데 선수마다 특징이나 우리 선수들 아쉬웠던 점들을 콕콕 잘 찝어주셔서 저도 좀 더 자세히 볼 수 있게 되는 것 같아 요 남은 올림픽 두 경기도 잘 부탁드려 요한 유미한 송이 대한민국 배구 화이팅,0.0
2565,한 유미위원님 해설 너무 좋아요 조근조근 잘 설명해주셔서 이번에 배구를 처음 보는 친구에게 해설로 보라고 추천했습니다,0.0
2566,뭘 하기보다는 둘이 있는 그림자체가 보기 좋아요 송이 선수자 주 나와 주세 용 ㅎㅎ,0.0
2567,뭐 긴 말 없이 역시 멋진 사람들인 거 같아 요배구 해설 예능도 너무 잘 하시지만 인품까지 유튜브도 뭔가 주기적으로 나오는 거 같아서 기 대기대 다른 배구 선수들도 더 출연해 주시면 더 햄 벅ㅎㅎ,0.0
2568,배구하실 때 까칠한 거 같았는데 방송에서 이런 허당미가 있을 줄 이야 팬이 되어버렸어요 좋은 방송 잘 부탁드려요,0.0
2569,구독했어요 언니 ㅋㅋㅋ 알람 설 정도 했습니다 한 송이 선수 비록 올림픽에서는 못 뵈었지만 정규 시즌 코보컵에서 멋진 활약 기대하겠습니다 항상 응원합니다,0.0
2570,ㅋㅋㅋㅋ 구독하고 보라구울 한윰위원님이 시켜서 구독 누르고 왔읍니다,0.0
2571,오늘 터키 전 승리 직후 해설 마무리 중 라이브 순도 100 눈물 티어 정말 감동 드라마 한 편이였습니다 여자 배구 메달갑니 당 암튼 해설도 짱 매력도 짱한 유미위원님,0.0
2572,나윰여신채널첨와봤고 한 송이 선수도 처음 보는데 이 사람들 세상 무해한 자매들 일세 암튼 오늘 중계 고생 하셨습니다,0.0
2573,누님해설항상 잘 듣고 있습니다 이번 여자 배구 브라질 전부터 계속 보면서 응원하고 있는데 꼭 우리 대표팀이 메달 땄으면 좋겠습니다,0.0
2574,송이 눈나 너무 예쁘다헤으 응 두 분이 서 요리 대결하는 거 보고 싶어요 누가 더 창의력 넘치고 신박한 음식을 만드는지 대결하면 잼 날 듯,0.0
2575,유미 선수 정말 발음 좋으시고 질문이 간지러운 부분만 찾아 긁어주셔서 정말 유익하고 재밌었어요 감사합니다,0.0
2576,한자메님들 언변이 뛰어나 시네요ㅋ,0.0
2577,노는 언니 보면 허당미인데 차분하게 이야기하시는 거 보면 신기해요 ㅋㅋ 두 개의 캐릭터 ㅋㅋ,0.0
2578,이번 올림픽을 계기로 여자 배구에 관심 생겨서 이것저것 많이 찾아보는 중인데 유미님 채널 넘꿀 단지에 요 해설도 잘 보고 있습 미다 오늘 저두같이 울컥했어 용 ㅎㅎ 다음해설도 화이팅하세용,0.0
2579,이번 올림픽 배구 중계는 단 연 한 유미 이호근콤비,0.0
2580,해설 너무 좋아요 이번 올림픽 때 처음으로 배구 경기를 보는 데 너무 재밌어 요한 일 전이랑 오늘 터키전은 진짜 감동 그 자체 스포츠 경기를 보면서 감동받을 수도 있구나 하는 걸 처음으로 알게 되었어요,0.0
2581,구독 설정 매주 수요일 6시에 영상 올라온답니다,0.0
2582,이번 올림픽 덕분에 유튜브 인스타 통해서 배구에 너무너무 푹 빠졌어요담부터 배구리그도 챙겨보려고 요 두 분 모두 너무 예쁘시고 말씀도 잘 하셔서 닮고 싶어요 선 한 영향력을 받게 되었어 용 감사해요 사당행용,0.0
2583,해설은 한 유미 인터뷰도 한 유미 대결 같은 거도 좋고 사실 지금처럼 선수들의 깊이 있는 이야기들 계속 전해 주시면 좋겠어요 올림픽 후도 기대됩니다 화이팅입니다,0.0
2584,넘재밌게 봤어요 선수로서 겪는 고충도들을 수 있어서 좋았어요 한 송이 화이팅,0.0
2585,언니 때문에 중계만 봐요,0.0
2586,한송이 선수 올림픽 못 가서 안타깝지만에서 함께 한 한 송이이다 현한 다혜 김다인 육서영 선수가 이탈리아에서 같이 해주셔서 올림픽 4강 간 거라 생각합니다 도쿄에 있는 선수들만큼에 같이 한 5선수들도 감사합니다,0.0
2587,진짜 존 나 좋음 뮤비 오십 번 본득,0.0
2588,유느님이랑 김선호 잘 맞을 듯 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0.0
2589,미주가만히 있는데 머리끈이 터지다니 이광수를 보호하던 예능신이 강림 한 듯,0.0
2590,전 꼭 나와서 멤버 분들이랑 캐미 보여줬으면 좋겠어 용 ㅎㅎㅎ,0.0
2591,양갈래 미주 언니 너무 예뻐,0.0
2592,요즘 미 주 넘 넘 좋아요 ㅋㅋㅋ 방송 열심히 해서 넘호감임,0.0
2593,이 정도 언급이면 게스트로서와 해서 이미 촬영해 두고 올리는 거라 믿을 게요,0.0
2594,미주 입술 색이 연하니까 훨씬 이 쁘네요 ㅜㅜ맨날 시 뻘 건색이여서 미주 비주얼이 묻히는 거 같아 아쉬웠는데 ㅜㅜㅜ,0.0
2595,348158153410041004재석님을 시작으로 나라님이랑 상엽님까지 각자 포인트가 너무 웃겨 ㅋㅋㅋ 근데 킬포는 미 주도 놓치지 않고 같이 잘 받아쳐서 토크가 살아있음 다들 케미가 미쳤어 좋은 뜻 이렇게 티키타카 잘 맞는 장면보는 맛에 식스센스본다,0.0
2596,김선호 식스센스 출연해서 완젼 대형견처럼 어 쩔 줄 모르고 얼타는 거존 나 귀여울 것 같아 ㅠㅠㅠㅠ식센 꼭 출연해줘 게임에 과몰입할 때마다 매력 터져요 김선호 ㅠㅠ,0.0
2597,이상이님 원츄ㅎㅎㅎ 이상엽님이랑 형제케미보여주세요,0.0
2598,미주는 아받대에서 더 웃긴 거 같앵여기선 막내라 그런지 얌전하넴,0.0
2599,미주 언니저와 공통점이 생겼네요,0.0
2600,1박2일 매주 시청하는 사람인데 전에 일박 여자 게스트 왔을 때 재미는 있었지만 뭔가 게스트 간의 연관성이 없어서 아쉬웠는데 식스센스팀 단체로 왔었으면 더 재미있었을 것 같아 요식스센스 챙겨보기 전에 1 박 2일에서 미주첨 봤을 때 이 정도로 끼 넘치는 즐 몰랐어요 ㅋㅋㅋㅋ물론 그때 도 발랄했지만 식센이나 유튭 보니까 일박에서는 낯을 가린 건지 60퍼 정도 만 보여준 것 같아 요 ㅋㅋㅋㅋ식스센스 언니들이랑 왔으면 더 재미있었을 것 같아 요 ㅋㅋㅋㅋ이 김에 일박이랑 식센이랑 한 번씩 서로 단체로 게스트로 나와도 재미있을 것 같아 요 ㅎㅎ,0.0
2601,예능 퀸 미주 ㅋ 3417001700즈 아 시작 이야 ㅋㅋㅋ 진짜 좋아 ㅋㅋㅋㅋㅋㅋ,0.0
2602,미주랑 소민이 텐션이 너무 잘 맞아,0.0
2603,34425425나 만나 만 진 심인 줄 알았는데 편집자분도 진심이었구나 ㅎㅎ,0.0
2604,아니 미주일박이 일찍고 바로 식센갔다는 것도 진짜 대단한 거 같음 피곤할 텐데 체력 대 박 ㅜㅠ 수고한다진짜,0.0
2605,오디오 비지 않고 다들 예능감 좋고 케미도 좋아서 진짜 가짜는 크게 의미를 두지 않고 보게 되네,0.0
2606,3416141614 행주로 왜 몸을 닦는 건데 ㅜㅜㅜㅜㅜㅜㅜㅜ 넘웋겨 제시 혹시 테이블인가ㅏㅜㅜㅠ,0.0
2607,3412301230 엽상씨 눈빛 먼데이게 말로만 듣던 멜로 눈깔,0.0
2608,34054054 ㅌㅋㅌㅋㅋ 제시 언니 ㅇ 유느님 내조하는 여사님 같앜ㅋㅋㅋㅋㅋㅋ 대통령 여사님,0.0
2609,유느님의 냉정한 진행을 길게 볼 수 있는 유일한 프로그램 ㅋㅋㅋㅋㅋ,0.0
2610,3411141114 ㅋㅋㅋㅋㅋㅋㅋㅋ미주 귀여워 ㅠㅠ,0.0
2611,3412081208 이런 말 좀 그렇디만에 구귀여우셔 요 유 느님,0.0
2612,김선호 불러주세요꼬옥 조회수 보이시죠 ㅠㅠ식센 김선호 출연을 이렇게 나 원합니다ㅜ,0.0
2613,식센 김선호 조합 다음 주제발 ㅠㅠㅠㅠ,0.0
2614,언니 언니 발 닦개로 살고 싶어요,0.0
2615,나 왜 이 분 지금 안 거야,0.0
2616,처음 뵙지만 사랑해요,0.0
2617,마음이 치유되요,0.0
2618,언니 용 안 미친 거야,0.0
2619,썸네일 보고 잠시 기절했다가 쓰는 댓글입니다,0.0
2620,아침 드라마 뺨치게 설레 요 정말 너무 재미있어요 마켓 예정은 언제인가요,0.0
2621,내화님 허리 납작 복숭아 나만 수박이지 또,0.0
2622,아니 슨 생님 이렇게 자주 업 뎃해준다구 여 백신 맞고 앓아 누워 있다가 눈 번쩍 떠짐,0.0
2623,흐엉너모조하여 유툽 매니매니 보고파요,0.0
2624,한국인은 어쩔 수 없네 요 외국에 살아도 한국 음식 러버ㅋㅋㅋㅋㅋㅋ,0.0
2625,일상이 어떻게 이럴 수 있죠 브리저튼에 놀러 간 거 같아 요 ㅠㅠㅠㅠㅠ,0.0
2626,오분전은 못 참 쥐 후 후 오늘도 동화 속에 빠져보세,0.0
2627,알고리즘 타고 들어와서 정주행 중인데 갑자기 새 영상 넘호 감사합니다 정말 안데르센 동화에 나올 법한 동화 같은 일상이네요,0.0
2628,오마이걸의 승희 나 아이들 우기 나오면 텐션 더업될 뜻 ㅋㅋ,0.0
2629,미주 너무 귀여버 사랑스러워 삐삐 같잔 아ㅋㅋㅋ,0.0
