,comments,sentiment,tokens
14237,사실은 좀 당했으면 좋겠었는데 막상 당하니까 좀 속상하고 불쌍함 이번 화 ㄹㅇ 재밋었어요 ㅠㅠ,0,"['사실', '은', '좀', '당했으면', '좋겠었는데', '막상', '당하', '니까', '좀', '속상하고', '불쌍함', '이번', '화', 'ㄹㅇ', '재밋었어', '요', 'ㅠㅠ']"
14238,씹빨놈 너가 더 무례하다,1,"['씹', '빨놈', '너', '가', '더', '무례하다']"
14239,하구 ㅠㅠ 부모사랑 받으며 건강하게 커야 하는 아이들인데 가정폭력으로 힘들어 해야 하군요 ㅠㅠ 민민님은 민민님 아빠 같은 사람 말고 마음씨 고운 좋은 남자 만나서 예쁜 사랑하길 바라요 화이팅,0,"['하구', 'ㅠㅠ', '부모', '사랑', '받으며', '건강하게', '커야', '하는', '아이', '들', '인데', '가정폭력', '으로', '힘들어', '해야', '하', '군', '요', 'ㅠㅠ', '민민', '님', '은', '민민', '님', '아빠', '같은', '사람', '말고', '마음씨', '고운', '좋은', '남자', '만나서', '예쁜', '사랑', '하길', '바라요', '화이팅']"
14240,젤 재밌었음 다른 선수들도 특색 넘치는 게 포인트여서 끝까지 볼 만 했던 것 같음,0,"['젤', '재밌었음', '다른', '선수', '들', '도', '특색', '넘치는', '게', '포인트', '여서', '끝', '까지', '볼', '만', '했던', '것', '같음']"
14241,오디오 폭격기 미쳤냐고 개 웃겨 ㅠㅠ,0,"['오디오', '폭격기', '미쳤냐고', '개', '웃겨', 'ㅠㅠ']"
14242,안무 너무 심심하다,0,"['안무', '너무', '심심하다']"
14243,선생님 너무 좋아요 그냥 좋습니다 늘건 겅 챙기세 요 감기 조심하시고 너무 일만 하지 않으셨음 좋겠어요 저도 아이 키우는 엄마인데 내 인생에 한 번 만나 뵐 수 있을까요 사랑합니다 선생님,0,"['선생님', '너무', '좋아요', '그냥', '좋습니다', '늘건', '겅', '챙기세', '요', '감기', '조심하시고', '너무', '일만', '하지', '않으셨음', '좋겠어요', '저', '도', '아이', '키우는', '엄마', '인데', '내', '인생', '에', '한', '번', '만나', '뵐', '수', '있을까요', '사랑', '합니다', '선생님']"
14244,아반떼는 피하는 거 보니까 확실히 여자가 운전을 못하네,1,"['아반떼', '는', '피하', '는', '거', '보', '니까', '확실히', '여자', '가', '운전', '을', '못', '하네']"
14245,제발,0,['제발']
14246,옆에 이쁜 여자 있으면 말 잘 못하는데 ㅠㅠ,0,"['옆', '에', '이쁜', '여자', '있으면', '말', '잘', '못', '하는데', 'ㅠㅠ']"
14247,잘 들 먹네요,0,"['잘', '들', '먹네요']"
14248,처음에 왔 떠 뽝 이 거 개 웃기 놐ㅋㅋ,1,"['처음', '에', '왔', '떠', '뽝', '이', '거', '개', '웃기', '놐', 'ㅋㅋ']"
14249,송중기 이종석 둘 다 왜 그래 극 혐이네,1,"['송중기', '이종석', '둘', '다', '왜', '그래', '극', '혐', '이네']"
14250,자식이 자살할 정도인데 평소 그걸 감지 못하고 실종 신고만을 했다는 것이 얼마나 자살자를 주변 사람이 무심하게 대하는지 알 수 있다,0,"['자식', '이', '자살', '할', '정도', '인데', '평소', '그걸', '감지', '못', '하고', '실종', '신고', '만을', '했다는', '것', '이', '얼마나', '자살', '자', '를', '주변', '사람', '이', '무심하게', '대하는지', '알', '수', '있다']"
14251,레트로봇 잘하네 ㅋㅋ 물 들어 올 때 노 잘젓네 ㅋㅋㅋㅋ,0,"['레트', '로봇', '잘', '하네', 'ㅋㅋ', '물', '들어', '올', '때', '노', '잘', '젓네', 'ㅋㅋㅋㅋ']"
14252,하여간 김아재들 운전 진짜 그지같이 한다,1,"['하여간', '김', '아', '재', '들', '운전', '진짜', '그지같이', '한다']"
14253,급발진 아닌 거 같은데,0,"['급발진', '아닌', '거', '같은데']"
14254,바바티비 여긴 무슨 목욕탕인가요 여기 비제이들 옷을 안입는데,1,"['바바티', '비', '여긴', '무슨', '목욕탕', '인가요', '여기', '비', '제이', '들', '옷', '을', '안', '입는데']"
14255,수박 지방 덩어리 같은 소리햌ㅋㅋㅋㅋ 니 키 몇이냐 몸무게는 멸치 새끼 안 먹는다,1,"['수박', '지방', '덩어리', '같은', '소리', '햌', 'ㅋㅋㅋㅋ', '니', '키', '몇', '이냐', '몸무게', '는', '멸치', '새끼', '안', '먹는다']"
14256,흑인들도 인종 차별 ㅈ된다던 데,1,"['흑인', '들', '도', '인종', '차별', 'ㅈ', '된다던', '데']"
14257,음 둘 다 안 먹는 걸로 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,"['음', '둘', '다', '안', '먹는', '걸', '로', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
14258,그럼 뭐하냐 예산은 줘도 윗대가리들이 다 먹고 성인지 예산으로 다 쳐가는 데,1,"['그럼', '뭐', '하냐', '예산', '은', '줘도', '윗', '대가리', '들', '이', '다', '먹고', '성인', '지', '예산', '으로', '다', '쳐가는', '데']"
14259,클모주니 개 ㅂ 신인가 이건 ㅋㅋㅋ 성추행 이야기하는데 대통령 간첩 꺼낸 정박아가 누군데 ㅋㅋㅋㅋㅋ,1,"['클', '모주', '니', '개', 'ㅂ', '신인', '가', '이건', 'ㅋㅋㅋ', '성추행', '이야기', '하는데', '대통령', '간첩', '꺼낸', '정박', '아가', '누군데', 'ㅋㅋㅋㅋㅋ']"
14260,ㅈㄴ 재밌네,0,"['ㅈㄴ', '재밌네']"
14261,글고 보니 피부 되게 도 자기네ㅋㅋㅋㅋ,0,"['글', '고', '보니', '피부', '되게', '도', '자기', '네', 'ㅋㅋㅋㅋ']"
14262,군대 시스템 자체를 바꿔 라 성 문제만 바꾸지 말고 문재인 대통령 아 제발 직접적으로 개입을 해라 말로만 떠들지 말고 그래야 이런 사건들 안 터진 다 내가 군 생활 하면서 그 전까지 들어보지도 못했던 자살이란 말들을 얼마나 많이 들었는 줄 아냐 내가 직접적으로 들은 자살 사건만 3번이나 된 다 그것도 육군에 비해 규모가 엄청나게 작은 공군인데도 말이다,0,"['군대', '시스템', '자체', '를', '바꿔', '라', '성', '문제', '만', '바꾸지', '말고', '문재인', '대통령', '아', '제발', '직접', '적', '으로', '개입', '을', '해', '라', '말로', '만', '떠들지', '말고', '그', '래야', '이런', '사건', '들', '안', '터진', '다', '내', '가', '군', '생활', '하면서', '그', '전', '까지', '들어', '보지', '도', '못', '했던', '자살', '이란', '말', '들', '을', '얼마나', '많이', '들었는', '줄', '아냐', '내', '가', '직접', '적', '으로', '들은', '자살', '사건', '만', '3', '번', '이나', '된', '다', '그것', '도', '육군', '에', '비해', '규모', '가', '엄청나게', '작은', '공군', '인데', '도', '말', '이다']"
14263,화이팅,0,['화이팅']
14264,진짜 미 친놈이 따로 없네,1,"['진짜', '미', '친놈', '이', '따로', '없네']"
14265,저 세상 대화 주제,0,"['저', '세상', '대화', '주제']"
14266,아쉬워하는 모습 저도 모르게 눈물이 막 주르륵 이게 마지막 이래 자나 요ㅠㅠ 진짜 ㅠㅠ,0,"['아쉬워하는', '모습', '저', '도', '모르게', '눈물', '이', '막', '주르륵', '이', '게', '마지막', '이래', '자', '나', '요', 'ㅠㅠ', '진짜', 'ㅠㅠ']"
14267,멘탈 대단들 하다 진짜,0,"['멘탈', '대', '단', '들', '하다', '진짜']"
14268,송중기 여자 겁나 후리고 다녓 네 ㅋ,1,"['송중기', '여자', '겁나', '후리', '고', '다녓', '네', 'ㅋ']"
14269,보는 것만으로도 공포네요,0,"['보는', '것', '만으로도', '공포', '네', '요']"
14270,이년들 어디 가 서 몸이라도 팔 수 있으면 다행이겠네요,1,"['이', '년', '들', '어디', '가', '서', '몸', '이라도', '팔', '수', '있으면', '다행', '이겠네요']"
14271,난 이 글을 왜 고귀하신 여성분이 썼는지 모르겠네ㅋ,1,"['난', '이', '글', '을', '왜', '고귀하신', '여성', '분', '이', '썼는지', '모르겠네', 'ㅋ']"
14272,저 정도 몸매는 길거리에 널리 고 널렸지 그냥 오크 돼지 줌마들의 워 너비 ㅉㅉㅉㅉ,1,"['저', '정도', '몸매', '는', '길거리', '에', '널리', '고', '널렸', '지', '그냥', '오크', '돼지', '줌마', '들', '의', '워', '너비', 'ㅉㅉㅉㅉ']"
14273,미나토 느 그 틀니 새끼들 빼곤 다 알고 있어요 ㅋㅋㅋㅋㅋㅋ,1,"['미나토', '느', '그', '틀니', '새끼', '들', '빼곤', '다', '알', '고', '있어요', 'ㅋㅋㅋㅋㅋㅋ']"
14274,섹스 택시냐 ㅋㅋㅋ,1,"['섹스', '택시', '냐', 'ㅋㅋㅋ']"
14275,참 사랑스러운 스포츠 스타네,0,"['참', '사랑스러운', '스포츠', '스타', '네']"
14276,와 너무 웃어서 배 아프네 ㅋㅋ,0,"['와', '너무', '웃어서', '배', '아프네', 'ㅋㅋ']"
14277,ㅋㅋㅋㅋㅋㅋ 2억배상은 뭐야 미친년,1,"['ㅋㅋㅋㅋㅋㅋ', '2억', '배상은', '뭐', '야', '미친', '년']"
14278,그데 마지막에 손톱깍이로 뭐하는 거임,0,"['그', '데', '마지막', '에', '손톱', '깍이로', '뭐', '하는', '거임']"
14279,여주 와 꾸때 메 못 보겠는 드라마는 도깨비 이후 처음 임 몰입감 0,1,"['여주', '와', '꾸', '때', '메', '못', '보겠는', '드라마', '는', '도깨비', '이후', '처음', '임', '몰입', '감', '0']"
14280,입장 바뀌 생각 좀 해봐 왜 욕만쳐하는 거임 대마했다 ㅇㅈㄹ,1,"['입장', '바뀌', '생각', '좀', '해봐', '왜', '욕', '만', '쳐하는', '거임', '대마', '했다', 'ㅇㅈㄹ']"
14281,ㅅㅂ 나도 19살 때면허 따는데 도로 주행하는데 ㅈㄴ 긴장했는데 7살짜리 가 차선만 맞추면 진짜 초보 운전인 줄 알겟네,1,"['ㅅㅂ', '나도', '19', '살', '때', '면허', '따는데', '도로', '주행', '하는데', 'ㅈㄴ', '긴장', '했는데', '7', '살', '짜리', '가', '차선', '만', '맞추면', '진짜', '초보', '운전', '인', '줄', '알겟네']"
14282,몰카 충 데이트 폭력범 최종범 쉴드치고 중립 기어 ㅇㅈㄹ 하던 한남들 지금 와서 아닌 척 개 역겹네 데이트 폭력 불법 촬영 몰카 협박범 음주운전 하는 성범죄자 최종범은 무죄 받는 한남민국 여혐민국,1,"['몰카', '충', '데이트', '폭력', '범', '최종범', '쉴드', '치고', '중립', '기어', 'ㅇㅈㄹ', '하던', '한남', '들', '지금', '와서', '아닌', '척', '개', '역겹네', '데이트', '폭력', '불법', '촬영', '몰카', '협박', '범', '음주운전', '하는', '성범죄자', '최종범', '은', '무죄', '받는', '한남', '민국', '여', '혐', '민국']"
14283,하도 많이 봐서 메뉴별로 몇 번 넣는지 다 알아보린 느낌 여기서 알바해도 될 듯,0,"['하도', '많이', '봐서', '메뉴', '별로', '몇', '번', '넣는지', '다', '알아보', '린', '느낌', '여기', '서', '알바', '해도', '될', '듯']"
14284,89136136 행님 어깨 후면 보고 설레서 집중이 안 됩니다,0,"['89136136', '행', '님', '어깨', '후', '면', '보고', '설레서', '집중', '이', '안', '됩니다']"
14285,대딩 때 홍대서 백인 흑인 시비 많이 붙었는데 ㅋㅋ 존 나 패고 튀었던 기 억이 나네,1,"['대딩', '때', '홍대', '서', '백인', '흑인', '시비', '많이', '붙었는데', 'ㅋㅋ', '존', '나', '패', '고', '튀었던', '기', '억이', '나네']"
14286,국뽕 지린다,0,"['국뽕', '지', '린다']"
14287,쯧쯔 문제이든 말든 구독자 얻을려고 인성이 문제라고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이상한 놈이네 ㅋㅋㅋㅋㅋㅋㅋ 니 인성이 문제임,1,"['쯧쯔', '문제', '이든', '말', '든', '구', '독자', '얻을려고', '인성', '이', '문제', '라고', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '이상한', '놈', '이네', 'ㅋㅋㅋㅋㅋㅋㅋ', '니', '인성', '이', '문제', '임']"
14288,똥이나 처 먹어 이 들아,1,"['똥', '이나', '처', '먹어', '이', '들아']"
14289,어휴 후추의 귀여움 한도 초과네 욤 ㅠㅜㅜ 소바 육수도 뚝딱 만들고 대단해 용 분위기가 많이 바꼇지만 오늘 영상도 체고체 고 ㅎㅎ,0,"['어휴', '후추', '의', '귀', '여', '움', '한도', '초과', '네', '욤', 'ㅠㅜㅜ', '소바', '육수', '도', '뚝딱', '만들고', '대단해', '용', '분위기', '가', '많이', '바꼇', '지만', '오늘', '영상', '도', '체고', '체', '고', 'ㅎㅎ']"
14290,8강이 목표였었다던데 우왕 정말 축하해요,0,"['8', '강', '이', '목표', '였었다던데', '우왕', '정말', '축하', '해요']"
14291,와 공 커브볼 봐라 저걸 어떻게 치냐,0,"['와', '공', '커브볼', '봐라', '저걸', '어떻게', '치냐']"
14292,정말 우리 선수들 수고 많이 하셨어요 남은 경기 최선을 다해 금메달 땃음 좋겟네요 화이팅,0,"['정말', '우리', '선수', '들', '수고', '많이', '하셨어요', '남은', '경기', '최선', '을', '다해', '금메달', '땃음', '좋겟네요', '화이팅']"
14293,김 여사는 못 가는 길이 없는 듯 ㅋㅋㅋ,1,"['김', '여사', '는', '못', '가는', '길이', '없는', '듯', 'ㅋㅋㅋ']"
14294,와 후추는 투명한 캣 볼에 잘 들어가네요 저희 애는 겁이 너무 많아서 투명한 캣 볼에 들어가지를 않아 요 하,0,"['와', '후추', '는', '투명한', '캣', '볼', '에', '잘', '들어가네요', '저희', '애', '는', '겁', '이', '너무', '많아서', '투명한', '캣', '볼', '에', '들어가지를', '않아', '요', '하']"
14295,정민이 형 ㅋㅋㅋ 유세윤 뮤지랑 나왔던 거 갑자기 땡기네ㅋㅋ,0,"['정민', '이', '형', 'ㅋㅋㅋ', '유세윤', '뮤지', '랑', '나왔던', '거', '갑자기', '땡기네', 'ㅋㅋ']"
14296,아니 시발면허증 돈 매겼나,1,"['아니', '시발', '면허증', '돈', '매', '겼나']"
14297,올마 4년차 하꼬인 게 자랑이 다 ㅋㅋ,1,"['올마', '4년', '차', '하', '꼬인', '게', '자랑', '이', '다', 'ㅋㅋ']"
14298,바지 내리고 뭐 할라했냐 이 새기야,1,"['바지', '내리고', '뭐', '할라', '했냐', '이', '새기야']"
14299,와 어떻게 역주행을 하지 미친 운전 실력이 네 또 라이를 이길 방법은 내가 또 라이가 되야 함,1,"['와', '어떻게', '역주행', '을', '하지', '미친', '운전', '실력', '이', '네', '또', '라이', '를', '이길', '방법', '은', '내', '가', '또', '라이', '가', '되야', '함']"
14300,여자가 고맙다는 소리를 안하네 역시 조선년은 안 구해주는 게 답이 다 ㅎㅎ,1,"['여자', '가', '고맙다는', '소리', '를', '안', '하네', '역시', '조선', '년', '은', '안', '구', '해주는', '게', '답', '이', '다', 'ㅎㅎ']"
14301,세상에 별의 별 미친 놈들,1,"['세상', '에', '별', '의', '별', '미친', '놈', '들']"
14302,왤케 훈훈해 너무 좋아,0,"['왤케', '훈훈해', '너무', '좋아']"
14303,우리도 차별 하자나 요 동남아인들,0,"['우리', '도', '차별', '하자', '나', '요', '동남아', '인들']"
14304,중국 차별은 인정한다,1,"['중국', '차별', '은', '인정', '한다']"
14305,아니 근데 진짜 배우 분들 왜 이렇게 노래 잘하십니까 동휘상이 진짜 최고네,0,"['아니', '근데', '진짜', '배우', '분들', '왜', '이렇게', '노래', '잘', '하십니까', '동', '휘', '상', '이', '진짜', '최고', '네']"
14306,진짜 미 친놈인데 ㅋㅋㅋ 근데 깜빡이 키는 거 보면 부모님 운전 존 나 열심히 봤나 기특한 미친놈 일쎄,1,"['진짜', '미', '친놈', '인데', 'ㅋㅋㅋ', '근데', '깜빡이', '키', '는', '거', '보면', '부모님', '운전', '존', '나', '열심히', '봤나', '기특한', '미친', '놈', '일', '쎄']"
14307,어그로 인줄 알았는데 진짜 사과티 비 빛이네,1,"['어그', '로', '인줄', '알았는데', '진짜', '사과', '티', '비', '빛', '이네']"
14308,박 얘쁜 저분인 거 백퍼 고 또 한 분은 급식 때부터 생수 머신드립을 치시고 ㅋㅋㅋㅋ 걍 노답인데 뭘 아프다니까 불쌍하다고 냄비들처럼 난리냐 ㅋㅋㅋㅋㅋㅋ 걍 쟈들은 노답들만 모인 그룹이야 일진들 골라서 만든 양 아치 여자 아이돌 ㅇㅇ,1,"['박', '얘쁜', '저', '분', '인', '거', '백퍼', '고', '또', '한', '분', '은', '급식', '때', '부터', '생수', '머신', '드립', '을', '치시고', 'ㅋㅋㅋㅋ', '걍', '노답', '인데', '뭘', '아프다니까', '불쌍하다고', '냄비', '들', '처럼', '난리', '냐', 'ㅋㅋㅋㅋㅋㅋ', '걍', '쟈들', '은', '노답', '들', '만', '모인', '그룹', '이야', '일진', '들', '골', '라서', '만든', '양', '아치', '여자', '아이돌', 'ㅇㅇ']"
14309,미개하다 진심으로 ㅋㅋㅋㅋ,1,"['미개하다', '진심', '으로', 'ㅋㅋㅋㅋ']"
14310,저 ㅅㅋ가 카이스트라니 부끄럽다,1,"['저', 'ㅅㅋ', '가', '카이스트', '라니', '부끄럽다']"
14311,맞아요 ㅠㅠ 그래서 저도 미성년 잔 데 차끌고 댕겨요,0,"['맞아요', 'ㅠㅠ', '그래서', '저', '도', '미성년', '잔', '데', '차끌', '고', '댕겨', '요']"
14312,더한 애들 많다고 쌈디가 아닌 게 되는 건 가ㅋㅋㅋㅋㅋㅋㅋㅋ 쌈디 좇 극 혐인 곤 팩트잖 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 욱기고 있냉 ㅋㅋ,1,"['더한', '애', '들', '많다고', '쌈디', '가', '아닌', '게', '되는', '건', '가', 'ㅋㅋㅋㅋㅋㅋㅋㅋ', '쌈디', '좇', '극', '혐', '인', '곤', '팩트', '잖', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '욱기', '고', '있', '냉', 'ㅋㅋ']"
14313,영춘권이나 배워라 등 시나,1,"['영춘권', '이나', '배워라', '등', '시나']"
14314,빻은 소리 작작 좀 보고 우리나라인 게 너무 놀랐다,1,"['빻', '은', '소리', '작작', '좀', '보고', '우리나라', '인', '게', '너무', '놀랐다']"
14315,저런 년들은 보이면 그냥 현실 해야 돼 때려 죽이고 차 뺏어서 꼬라박아 버리고,1,"['저런', '년', '들', '은', '보이', '면', '그냥', '현실', '해야', '돼', '때려', '죽', '이고', '차', '뺏어서', '꼬라박', '아', '버리고']"
14316,시발 대체 왜 저러는 거야,1,"['시발', '대체', '왜', '저러는', '거야']"
14317,인생 헛 살았다,0,"['인생', '헛', '살았다']"
14318,진짜 똑같다ㅋㅋㅋ 성대모사 개 잘하네ㅋㅋㅋ 흥해라피식 대학,0,"['진짜', '똑같다', 'ㅋㅋㅋ', '성대모사', '개', '잘', '하네', 'ㅋㅋㅋ', '흥', '해라', '피식', '대학']"
14319,신라면 후레이크에 콩고기 기름 쩐 내 같은 맛 나서 너무 싫음 그것만 빼면 넘 꿀만,0,"['신라면', '후', '레이크', '에', '콩고기', '기름', '쩐', '내', '같은', '맛', '나서', '너무', '싫음', '그것', '만', '빼면', '넘', '꿀', '만']"
14320,소설을 써라,1,"['소설', '을', '써라']"
14321,인정 창녀 유전자,1,"['인정', '창녀', '유전자']"
14322,할아버지 왕년에 고무줄 좀 끊어보신 듯,0,"['할아버지', '왕년', '에', '고무줄', '좀', '끊어', '보신', '듯']"
14323,이번 대회에서 제일 멋있는 분,0,"['이번', '대회', '에서', '제일', '멋있는', '분']"
14324,에구 설리야 예수님 손을 붙잡았어야지 고 블린 뮤비는 진짜 이 상했어 왜 이상한 사탄숭배회사 소굴에 계속 머물러서 ㅠㅠㅠㅡㅜ,1,"['에구', '설리', '야', '예수님', '손', '을', '붙잡았어야지', '고', '블린', '뮤비', '는', '진짜', '이', '상', '했어', '왜', '이상한', '사탄', '숭배', '회사', '소굴', '에', '계속', '머물러서', 'ㅠㅠㅠㅡㅜ']"
14325,와 턱 맞으면 진짜 기절하는구나,0,"['와', '턱', '맞으면', '진짜', '기절', '하는구나']"
14326,와 상상이나 하겠나 저거 뭔 개죽임이고,0,"['와', '상상', '이나', '하겠나', '저', '거', '뭔', '개', '죽임이고']"
14327,와 ㅅㅂ 것들,1,"['와', 'ㅅㅂ', '것', '들']"
14328,현기 였으면 댓글이 장난 아닐 건데 급발진 운전자 보면 여자 노인,1,"['현기', '였으면', '댓글', '이', '장난', '아닐', '건데', '급발진', '운전자', '보면', '여자', '노인']"
14329,역시 대한민국 엄마들,0,"['역시', '대한민국', '엄마', '들']"
14330,ㅅㅏ과 ㅌ비 검색해봤음 지리든데 안 본 사람은 보고 자셈,1,"['ㅅㅏ', '과', 'ㅌ', '비', '검색', '해봤음', '지리', '든', '데', '안', '본', '사람', '은', '보고', '자셈']"
14331,손정민 사건은 이렇게 또 묻혔나 대한민국 정말 개 같은 나라다 똥은 국민들이 치우고 자 빠졌으니 시발꺼,1,"['손정민', '사건', '은', '이렇게', '또', '묻혔나', '대한민국', '정말', '개', '같은', '나라', '다', '똥', '은', '국민', '들', '이', '치우고', '자', '빠졌으니', '시발', '꺼']"
14332,요즘 계 집들이 안 맞으니까 겁대가 리를 상실했네,1,"['요즘', '계', '집들이', '안', '맞으니까', '겁', '대가', '리', '를', '상실했네']"
14333,정신차려보니 3분이 넘어 있다,0,"['정신차려', '보니', '3분', '이', '넘어', '있다']"
14334,소름돋네 08년도 군대 생활할 때 중대장 닮았다 ㅡㅡ,0,"['소름', '돋네', '08년', '도', '군대', '생활', '할', '때', '중대장', '닮았다', 'ㅡㅡ']"
14335,아름누리 네 다찐 멍청하면 걍 닥쳐,1,"['아름', '누리', '네', '다', '찐', '멍청하면', '걍', '닥쳐']"
14336,존경합니다,0,"['존경', '합니다']"
14337,윤리가 무너졌어,0,"['윤리', '가', '무너졌어']"
14338,와 진짜 매력 터진 다 ㅋㅋ,0,"['와', '진짜', '매력', '터진', '다', 'ㅋㅋ']"
14339,정말 남여 차별 떠나서 침 펜치가 여자보다 운전 잘할 듯,1,"['정말', '남여', '차별', '떠나서', '침', '펜치', '가', '여자', '보다', '운전', '잘', '할', '듯']"
14340,청와대가 재난 컨트롤타워 주장하던 우리 재인이 어디갑소,1,"['청와대', '가', '재난', '컨트롤', '타워', '주장', '하던', '우리', '재인', '이', '어디', '갑소']"
14341,와 ㅂㅏ바티ㅂㅣ 실화냨ㅋㅋㅋ 진짜 개쩌네,1,"['와', 'ㅂㅏ', '바티', 'ㅂㅣ', '실화', '냨', 'ㅋㅋㅋ', '진짜', '개쩌', '네']"
14342,저런 년이 각종 범죄당하고 디져야 되는데 ㅡㅡ,1,"['저런', '년', '이', '각종', '범죄', '당', '하고', '디져야', '되는데', 'ㅡㅡ']"
14343,울 영웅 오빠는 천재 못하는 게 없웅 최고 만능 엔터테이너 239849881985 임영웅 알라븅 광고장인,0,"['울', '영웅', '오빠', '는', '천재', '못', '하는', '게', '없웅', '최고', '만능', '엔터테이너', '239849881985', '임영웅', '알라', '븅', '광고', '장인']"
14344,주장님 팬 잘 알,0,"['주장', '님', '팬', '잘', '알']"
14345,미래가 밝아,0,"['미래', '가', '밝아']"
14346,애 쓰시는 게 보입니다 ㅋㅋ,0,"['애', '쓰시', '는', '게', '보입니다', 'ㅋㅋ']"
14347,보기만 해도 기분이 좋아지는 선수,0,"['보기', '만', '해도', '기분', '이', '좋아지는', '선수']"
14348,전부 낙태비 없어서 태어난 것들임,1,"['전부', '낙태', '비', '없어서', '태어난', '것', '들임']"
14349,기생충 엄청 많을 것 같다 ㅋㅋㅋㅋㅋ,0,"['기생충', '엄청', '많을', '것', '같다', 'ㅋㅋㅋㅋㅋ']"
14350,싯팔 담배 핀다고 꼴 초년이라 네ㅋㅋ이 채널도 입 놀리다 골로 간 다잉ㅋ,1,"['싯팔', '담배', '핀다고', '꼴', '초년', '이라', '네', 'ㅋㅋ', '이', '채널', '도', '입', '놀리다', '골로', '간', '다잉', 'ㅋ']"
14351,마지막 멍멍이 귀욥 네,0,"['마지막', '멍멍', '이', '귀', '욥', '네']"
14352,김제동이 유튜브 시작했은데 유재석 이효리 오픈 메세지 보냈다이놈들도 빨갱이 다,1,"['김제동', '이', '유튜브', '시작', '했은데', '유재석', '이효리', '오픈', '메세지', '보냈다', '이', '놈', '들', '도', '빨갱이', '다']"
14353,레이아줌마 진짜 답없네 구속시켜요,1,"['레이', '아줌마', '진짜', '답', '없네', '구속', '시켜요']"
14354,추미애 나쁜 ㄴ,1,"['추미애', '나쁜', 'ㄴ']"
14355,티비나오는 것 자체가 보통년 놈들이 아니죠ㅋ,1,"['티비', '나오는', '것', '자체', '가', '보통', '년', '놈', '들', '이', '아니죠', 'ㅋ']"
14356,잼 민아 그건 니 생각이 구 우유나 더 먹엉 강한 사람은 시 비안검 이래 ㅋㅋㅋ귀엽누,1,"['잼', '민아', '그건', '니', '생각', '이', '구', '우유', '나', '더', '먹', '엉', '강한', '사람', '은', '시', '비', '안검', '이래', 'ㅋㅋㅋ', '귀엽', '누']"
14357,참으로 웃기는 대한민국이 네 나라가 왜 이래 개판 오분전이니 이게 다 대통령 책임이 지 문 등 신 시키와 좌좀들의 탓 ㅊㅊㅊ,1,"['참으로', '웃기는', '대한민국', '이', '네', '나라', '가', '왜', '이래', '개판', '오', '분전', '이니', '이', '게', '다', '대통령', '책임', '이', '지', '문', '등', '신', '시키와', '좌좀', '들', '의', '탓', 'ㅊㅊㅊ']"
14358,할머니 고 뭐고 진심으로 다 뒤져야 해 ㅅㅂ 진짜 개화나 네 누구 인생 망칠라고,1,"['할머니', '고', '뭐', '고', '진심', '으로', '다', '뒤져야', '해', 'ㅅㅂ', '진짜', '개화', '나', '네', '누구', '인생', '망칠라고']"
14359,교수님이 대학원 오라고 꼬시는 것 같아여,0,"['교수', '님', '이', '대학원', '오라', '고', '꼬시', '는', '것', '같아여']"
14360,안녕하세요 알고리즘으로 우연히 내화님을 보게 되었어 요인 스타도 보니 예쁜 옷들을 만들어 파시는 것 같은데 프랑스에 계시면서 한국으로 배송은 어떻게 하시나요옷 샘플을 만들고 국내 공장에서 만들어 배송이나가는 건가요 호기심이 많은 사람인데 정말 궁금해서 여쭤봅니다 동화 같은 곳에 사시네요 멋있어요,0,"['안녕하세요', '알고리즘', '으로', '우연히', '내화', '님', '을', '보게', '되었어', '요인', '스타', '도', '보니', '예쁜', '옷', '들', '을', '만들어', '파시', '는', '것', '같은데', '프랑스', '에', '계시면서', '한국', '으로', '배송', '은', '어떻게', '하시나요', '옷', '샘플', '을', '만들고', '국내', '공장', '에서', '만들어', '배송', '이나', '가는', '건가', '요', '호기심', '이', '많은', '사람', '인데', '정말', '궁금해서', '여쭤', '봅니다', '동화', '같은', '곳', '에', '사시네요', '멋있어요']"
14361,임마도 이병헌과 인가보네 정력을 주체 못하는 정력왕,1,"['임마', '도', '이병헌', '과', '인', '가보네', '정력', '을', '주체', '못', '하는', '정력', '왕']"
14362,와 전 나 멋잇네 와 짱이네요 학부모님들와,0,"['와', '전', '나', '멋', '잇네', '와', '짱', '이네요', '학', '부모님', '들', '와']"
14363,약태환 예능 나오네,1,"['약', '태환', '예능', '나오네']"
14364,시비 ㄴㄴ 작작 좀,1,"['시비', 'ㄴㄴ', '작작', '좀']"
