,comments,sentiment,tokens
4989,프로와 프로 조합 너무 좋다 과하지도 않고 모자라지도 않고,0.0,"['프로', '와', '프로', '조합', '너무', '좋다', '과', '하지도', '않고', '모자라지도', '않고']"
4990,기다리다 목 빠질 뻔,0.0,"['기다리다', '목', '빠질', '뻔']"
4991,ㅇㅈ 무엇보다 친화력이 1순위임,0.0,"['ㅇㅈ', '무엇', '보다', '친화력', '이', '1', '순', '위임']"
4992,아 내일 시험인데 이것만 봐야지,0.0,"['아', '내일', '시험', '인데', '이', '것', '만', '봐야지']"
4993,37811171117 와 사명감 너무 존경스럽다,0.0,"['37811171117', '와', '사', '명감', '너무', '존경', '스럽다']"
4994,그 이유가 뭘까요,0.0,"['그', '이유', '가', '뭘', '까요']"
4995,재밌네 ㅋㅋㅋ,0.0,"['재밌네', 'ㅋㅋㅋ']"
4996,도망가지 마시고 하실 때 대학원생 찾는 교수님 포스ㅋㅋㅋ,0.0,"['도망가지', '마시고', '하실', '때', '대학원생', '찾는', '교수', '님', '포스', 'ㅋㅋㅋ']"
4997,진짜 멋있다 저기 계신 분들 멘탈은 얼마나 단단할까,0.0,"['진짜', '멋있다', '저기', '계신', '분들', '멘탈', '은', '얼마나', '단단할까']"
4998,아 중 감기 사람 몰리겠다 내 최애 매장인데 ㅜㅜ,0.0,"['아', '중', '감기', '사람', '몰리겠다', '내', '최애', '매장', '인데', 'ㅜㅜ']"
4999,참고로 오십 견 오셧답니 다소금 뿌리기 힘드시대 여ㅜㅜ,0.0,"['참고', '로', '오십', '견', '오셧답', '니', '다소', '금', '뿌리기', '힘드시대', '여', 'ㅜㅜ']"
5000,진짜 셰프란 직업은 존경 받아야 한다 몇십만 원 주고 음식 먹는 게 대단한 게 아니다 그걸 먹을 수 있게 몸과 마음을 희생해서 만들어준 그게 대단한 거지 항상 이런 맛집에서 음식 먹을 때는 감사하다는 한마디가 큰 힘이 될 것이다 한번 그랜절박고 먹어도 모자라 다 솔직히,0.0,"['진짜', '셰프', '란', '직업', '은', '존경', '받아야', '한다', '몇십', '만', '원', '주고', '음식', '먹는', '게', '대단한', '게', '아니다', '그걸', '먹을', '수', '있게', '몸', '과', '마음', '을', '희생', '해서', '만들어', '준', '그게', '대단한', '거지', '항상', '이런', '맛집', '에서', '음식', '먹을', '때', '는', '감사하다는', '한마디', '가', '큰', '힘', '이', '될', '것', '이다', '한번', '그', '랜', '절박', '고', '먹어도', '모자라', '다', '솔직히']"
5001,이 거 어디서 아셨어요,0.0,"['이', '거', '어디서', '아셨어요']"
5002,다들 공대장들이 야 왜들 이렇게 화 가 많으실까,0.0,"['다', '들', '공', '대장', '들', '이', '야', '왜', '들', '이렇게', '화', '가', '많으실까']"
5003,ㅋㅋㅋㅋ 이런 건 어떻게 생각하는 거지 ㅋㅋ,0.0,"['ㅋㅋㅋㅋ', '이런', '건', '어떻게', '생각', '하는', '거지', 'ㅋㅋ']"
5004,이야최현석 셰프님의 직업관이 정말 투철하시네요 존경스럽습니다게다가 음식 하나하나 감히 상상할 수도 없을 만큼의 노력이 들어간 티가 납니다 정말 다시 한번 파인 다이닝 레스토랑이 그냥 단순히 비싼 음식점이 아니라는 걸 새삼 체감하네요 ㄷㄷ,0.0,"['이', '야', '최현석', '셰프', '님', '의', '직업', '관', '이', '정말', '투철', '하시네요', '존경', '스럽습니다', '게다가', '음식', '하나', '하나', '감히', '상상', '할', '수도', '없을', '만큼의', '노력', '이', '들어간', '티', '가', '납니다', '정말', '다시', '한번', '파인', '다이닝', '레스토랑', '이', '그냥', '단순히', '비싼', '음식점', '이', '아니라는', '걸', '새삼', '체감', '하네요', 'ㄷㄷ']"
5005,열심히 알바해서 가보고 싶은데 1인은 안 되겠지ㅠ,0.0,"['열심히', '알바', '해서', '가보고', '싶은데', '1', '인', '은', '안', '되겠지', 'ㅠ']"
5006,헐 코스 혼자 가능한가요 알바 열심히 할 명분이 생겼네요 감사합니다ㅎㅎ,0.0,"['헐', '코스', '혼자', '가능한가요', '알바', '열심히', '할', '명분', '이', '생겼네요', '감사합니다', 'ㅎㅎ']"
5007,혼자서도 많이 오십니 다,0.0,"['혼자', '서도', '많이', '오십', '니', '다']"
5008,37813471347 원래 그냥 넘어가는데 이건 못 참지,0.0,"['37813471347', '원래', '그냥', '넘어가는데', '이건', '못', '참지']"
5009,378445445 다치지마요ㅜㅜㅜ,0.0,"['378445445', '다치지', '마', '요', 'ㅜㅜㅜ']"
5010,378140140 작은 앙마의 본능이 살짝 깨어나는 것인가 ㅋㅋ,0.0,"['378140140', '작은', '앙', '마', '의', '본능', '이', '살짝', '깨어나는', '것', '인가', 'ㅋㅋ']"
5011,셰프님 리스펙,0.0,"['셰프', '님', '리', '스펙']"
5012,아트네요 저렇게 예쁜 게 맛은 어떤 맛을 보여줄지 궁금해집니다 언젠가 꼭 방문하고 싶네요,0.0,"['아트', '네', '요', '저렇게', '예쁜', '게', '맛', '은', '어떤', '맛', '을', '보여줄지', '궁금해', '집니다', '언젠가', '꼭', '방문', '하고', '싶네요']"
5013,요즘 일식 스시 오마카 세류는 많이 느는데 그거에 비해서 양식 파인 다이닝은 영상 봐도 인건비나 시 간 노력이 훨씬 많이 들어서 힘들어 보이네요,0.0,"['요즘', '일식', '스시', '오', '마카', '세류', '는', '많이', '느는데', '그거', '에', '비', '해서', '양식', '파인', '다이닝', '은', '영상', '봐도', '인건비', '나', '시', '간', '노력', '이', '훨씬', '많이', '들어서', '힘들어', '보이네요']"
5014,안타까운 현실이지만 대한민국 파인 다이닝은 계속해서 죽어가는 추세,0.0,"['안타까운', '현실', '이지만', '대한민국', '파인', '다이닝', '은', '계속', '해서', '죽어가는', '추세']"
5015,비주얼 신기하다,0.0,"['비주', '얼', '신기하다']"
5016,오히려 이 편은 요리사의 꿈을 접는 게 아니라 꿈을 꾸는 편이라 거 생각이 드네요 힘들지만 정말 멋있네요,0.0,"['오히려', '이', '편', '은', '요리사', '의', '꿈', '을', '접는', '게', '아니라', '꿈', '을', '꾸는', '편이', '라', '거', '생각', '이', '드네', '요', '힘들지만', '정말', '멋있네요']"
5017,사실 처음 들어가는 주방에서 동선 방해만 안 해도 엄청난 거 아닌가,0.0,"['사실', '처음', '들어가는', '주방', '에서', '동선', '방해', '만', '안', '해도', '엄청난', '거', '아닌가']"
5018,378145145 이건 참을 수 없다는 그의 신념,0.0,"['378145145', '이건', '참을', '수', '없다는', '그', '의', '신념']"
5019,멋있다는 말로도 부족할 만큼 품격 있는 사람 진짜 뻑이 간다 최솊,0.0,"['멋있다는', '말로', '도', '부족할', '만큼', '품격', '있는', '사람', '진짜', '뻑', '이', '간다', '최솊']"
5020,음식들이 다 너무 이뿐디,0.0,"['음식', '들', '이', '다', '너무', '이뿐디']"
5021,키가 왜 이리 큰가했더니 190이 시네 ㄷㄷ,0.0,"['키', '가', '왜', '이리', '큰', '가했더니', '190', '이', '시', '네', 'ㄷㄷ']"
5022,최현석 셰프님 올리브 채널에서부터 좋아했는데 가치관이 정말 대단하시네요 응원합니다,0.0,"['최현석', '셰프', '님', '올리브', '채널', '에서부터', '좋아했는데', '가치관', '이', '정말', '대단하시네요', '응원', '합니다']"
5023,좋아요와 구독 이 미 누르고 영상 봤는데 한 번 더 하라구요 오 예스,0.0,"['좋아요', '와', '구독', '이', '미', '누르고', '영상', '봤는데', '한', '번', '더', '하라', '구', '요', '오', '예스']"
5024,재밌고 존경스럽다는 생각을 했어요,0.0,"['재밌고', '존경', '스럽다는', '생각', '을', '했어요']"
5025,지극히 당연하지만 어려운 일,0.0,"['지극히', '당연하지만', '어려운', '일']"
5026,음식을 보는 데 예쁘다라는 말이 바로 나오네 근데 예뻐서 먹기 아깝다가 아니라 음식의 색이 먹어보고 싶다라는 생각이 듬,0.0,"['음식', '을', '보는', '데', '예쁘다라는', '말', '이', '바로', '나오네', '근데', '예뻐서', '먹기', '아깝다가', '아니라', '음식', '의', '색', '이', '먹어', '보고', '싶다라는', '생각', '이', '듬']"
5027,최현석 쉐프님은 뭔가 항상 젊게 사시는 분 같아 요 ㅎㅎ,0.0,"['최현석', '쉐프', '님', '은', '뭔가', '항상', '젊게', '사시', '는', '분', '같아', '요', 'ㅎㅎ']"
5028,음식 하나하나에 애정과 자부심이 느껴진다,0.0,"['음식', '하나', '하나', '에', '애정', '과', '자부심', '이', '느껴진다']"
5029,지금까지 출연자 중에 제일 멋있네 사람이,0.0,"['지금', '까지', '출연자', '중', '에', '제일', '멋있네', '사람', '이']"
5030,경력 있는 신입 완 결편 느낌이었다,0.0,"['경력', '있는', '신입', '완', '결편', '느낌이었다']"
5031,37812431243 오늘 일 시작했습니다 가슴에 새기겠습니다,0.0,"['37812431243', '오늘', '일', '시작', '했습니다', '가슴', '에', '새기겠습니다']"
5032,살면서 이렇게 고급스러운 플레이팅은 처음 봐요,0.0,"['살면서', '이렇게', '고급스러운', '플레이', '팅', '은', '처음', '봐요']"
5033,셰프의 역할이 뭔지를 모르는 거죠,0.0,"['셰프', '의', '역할', '이', '뭔', '지', '를', '모르는', '거', '죠']"
5034,파인 다이닝이 죽어나가는 이유가 있네요 오너나 스텦이나,0.0,"['파인', '다이닝', '이', '죽어', '나가는', '이유', '가', '있네요', '오', '너', '나', '스텦', '이나']"
5035,물론 다른 곳도 다 재밌었지만 이번엔 뭔가 좀 더 의미가 있었던 거 같다,0.0,"['물론', '다른', '곳도', '다', '재밌었지만', '이번', '엔', '뭔가', '좀', '더', '의미', '가', '있었던', '거', '같다']"
5036,귀한 날에 꼭 한번 방문 할 수 있게 열심히 살아야겠네요 들어가는 정성을 생각하면 비싸다고만은 말 못할 것 같습니다 멋진 요리 잘 감상했습니다,0.0,"['귀한', '날', '에', '꼭', '한번', '방문', '할', '수', '있게', '열심히', '살아야겠네요', '들어가는', '정성', '을', '생각', '하면', '비싸다고만은', '말', '못', '할', '것', '같습니다', '멋진', '요리', '잘', '감상', '했습니다']"
5037,더 불타오르는 멋진 사람이 나올 겁니다,0.0,"['더', '불타', '오르는', '멋진', '사람', '이', '나올', '겁니다']"
5038,영상 길이 늘어난 거 너무 좋잖아,0.0,"['영상', '길이', '늘어난', '거', '너무', '좋잖아']"
5039,죽기 전에 저기 음식 먹어볼 수 있으려나,0.0,"['죽기', '전', '에', '저기', '음식', '먹어', '볼', '수', '있으려나']"
5040,담음새가 하나 하나 진짜 감탄하게 되네,0.0,"['담음', '새', '가', '하나', '하나', '진짜', '감탄', '하게', '되네']"
5041,형 사랑해 여자지만 형이라고 부를 게,0.0,"['형', '사랑', '해', '여자', '지만', '형', '이라고', '부를', '게']"
5042,뭔가 댓글을 쓰려 했는데 맨 몸 운동만 해서 헬스에 대해 아는 게 없다ㅠ,0.0,"['뭔가', '댓글', '을', '쓰려', '했는데', '맨', '몸', '운동', '만', '해서', '헬스', '에', '대해', '아는', '게', '없다', 'ㅠ']"
5043,프리웨이트를 스미스머신에서 하듯이 하시네 대박,0.0,"['프리웨이', '트', '를', '스미스', '머신', '에서', '하', '듯이', '하시네', '대박']"
5044,센터 출근 길 최고의 선택,0.0,"['센터', '출근', '길', '최고', '의', '선택']"
5045,갓김치 고 들빼기 김치 동치미 나 주동치미 깻잎김치 무 말랭이 김치 오이소박이 콩잎김치 부추김치 들 깻잎김치 우엉김치 석박지 깍두기 겉절이 오이김치 동치미 동지김치 톳 김치 귤물김치 갓물김치 꽃대 김치 보쌈김치 배추김치 장김치 나 박김치 열무김치 감동젓김치 겉절이 서거리 김치 더덕 김치 가지 김치 장김치 간장김치 해물김치 보쌈김치굴 총각김치 무짠지 파김치 시금치김치백김치 오이 소박이 선인 장 김치 민들레 김치 양파 김치 수박김치 고구마 줄기 김치 당근 김치 포도 김치 토마토 김치 망고김치 메론 김치 알로에 김치 아보카도 김치 양배추김치 파인애플 김치 두리안 김치 민트초코김치 옥수수 김치 비비고 김치 국밥 깍두기 실비김치 고추김치 샤인머스켓 김치 블루베리 김치 파파야 김치 사과 김치콩 잎물 김치 두릅김치 고수김치 도라지김치시금치 김치콩잎김치 대마초 김치 사세요,0.0,"['갓김치', '고', '들', '빼기', '김치', '동치미', '나', '주', '동치미', '깻잎', '김치', '무', '말랭이', '김치', '오이소박이', '콩잎', '김치', '부추김치', '들', '깻잎', '김치', '우엉', '김치', '석', '박지', '깍두기', '겉절이', '오이김치', '동치미', '동지', '김치', '톳', '김치', '귤', '물김치', '갓', '물김치', '꽃대', '김치', '보쌈김치', '배추김치', '장', '김치', '나', '박', '김치', '열무김치', '감동', '젓', '김치', '겉절이', '서', '거리', '김치', '더덕', '김치', '가지', '김치', '장', '김치', '간장김치', '해물', '김치', '보쌈김치', '굴', '총각김치', '무', '짠지', '파김치', '시금치', '김치', '백김치', '오이', '소박', '이', '선인', '장', '김치', '민들레', '김치', '양파', '김치', '수박', '김치', '고구마', '줄기', '김치', '당근', '김치', '포도', '김치', '토마토', '김치', '망고', '김치', '메론', '김치', '알로', '에', '김치', '아보카도', '김치', '양', '배추김치', '파인애플', '김치', '두리안', '김치', '민트', '초코', '김치', '옥수수', '김치', '비비고', '김치', '국밥', '깍두기', '실비', '김치', '고추', '김치', '샤인', '머스켓', '김치', '블루베리', '김치', '파파야', '김치', '사과', '김치', '콩', '잎물', '김치', '두릅', '김치', '고수', '김치', '도라지', '김치', '시금치', '김치', '콩잎', '김치', '대마초', '김치', '사세요']"
5046,운동 진짜 잘하네,0.0,"['운동', '진짜', '잘', '하네']"
5047,영상은 보고 댓글 달자,0.0,"['영상', '은', '보고', '댓글', '달자']"
5048,아 운동하고 왔는데 오늘 또 운동 뽐뿌 생긴 다 진짜,0.0,"['아', '운동', '하고', '왔는데', '오늘', '또', '운동', '뽐뿌', '생긴', '다', '진짜']"
5049,여러분들 항상 잘하고 있어요 이제 다음 목표를 향해서 달립시 다 오늘 하루도 행복하게,0.0,"['여러분', '들', '항상', '잘', '하고', '있어요', '이제', '다음', '목표', '를', '향', '해서', '달립시', '다', '오늘', '하루', '도', '행복하게']"
5050,종국 아저씨 복근 유지 루틴 좀 알려주세요 방학 동안 따라 해보고 싶어요,0.0,"['종국', '아저씨', '복근', '유지', '루틴', '좀', '알려주세요', '방학', '동안', '따라', '해보고', '싶어요']"
5051,영상 보고 열심히 운동 시작하긴 하는데 뜻대로 안 되니 답답하고 힘이 딸려 후덜덜ㅋㅋㅋㅋ,0.0,"['영상', '보고', '열심히', '운동', '시작', '하긴', '하는데', '뜻대로', '안', '되니', '답답하고', '힘', '이', '딸려', '후', '덜덜', 'ㅋㅋㅋㅋ']"
5052,와 레게노,0.0,"['와', '레게', '노']"
5053,어깨가 대포알이 네,0.0,"['어깨', '가', '대포', '알', '이', '네']"
5054,형님 더 길게 올려주셔도 됩니다 ㅠㅠ 오래 보고 싶어요 현기증나요,0.0,"['형님', '더', '길게', '올려주셔도', '됩니다', 'ㅠㅠ', '오래', '보고', '싶어요', '현기증', '나', '요']"
5055,멋지십니다 형님,0.0,"['멋지십니다', '형님']"
5056,이 형 가수 맞는 고 가 수 출신도 못 믿겠다,0.0,"['이', '형', '가수', '맞는', '고', '가', '수', '출신', '도', '못', '믿겠다']"
5057,못 참아 사랑해 형,0.0,"['못', '참아', '사랑', '해', '형']"
5058,영상 뜨고 바로 달려 왔습니다 벌써 135만 축하드려요,0.0,"['영상', '뜨고', '바로', '달려', '왔습니다', '벌써', '135만', '축하', '드려요']"
5059,시험 전날 헬스장 후회 없다,0.0,"['시험', '전날', '헬스장', '후회', '없다']"
5060,예술이시다 진짜,0.0,"['예술', '이', '시', '다', '진짜']"
5061,형 사랑해요 군대에서 이것만 기 다려요,0.0,"['형', '사랑', '해요', '군대', '에서', '이', '것', '만', '기', '다려요']"
5062,늦었습니다 두목님,0.0,"['늦었습니다', '두목', '님']"
5063,이곳은 곧 39헬스인들의 성지 39가 될 곳입니다,0.0,"['이', '곳', '은', '곧', '39', '헬스인들', '의', '성지', '39', '가', '될', '곳', '입니다']"
5064,버티면 되긴 하지만 정말 죽을 듯이 힘들어도 같이 일 하시는 분들만 좋으시면 괜찮은데 그렇지가 못하네요ㅎ,0.0,"['버티면', '되긴', '하지만', '정말', '죽', '을', '듯이', '힘들어도', '같이', '일', '하시는', '분', '들', '만', '좋으시면', '괜찮은데', '그렇지가', '못', '하네요', 'ㅎ']"
5065,한 명 한 명 다른 식당하면 에이스급 같네,0.0,"['한', '명', '한', '명', '다른', '식당', '하면', '에이스', '급', '같네']"
5066,인터뷰에서 짜릿함이 있네요,0.0,"['인터뷰', '에서', '짜릿함이', '있네요']"
5067,저기 직원 분들 다들 엄청 솔직하시네요 ㅋㅋㅋㅋㅋㅋㅋ,0.0,"['저기', '직원', '분들', '다', '들', '엄청', '솔직하시네요', 'ㅋㅋㅋㅋㅋㅋㅋ']"
5068,간지 인정,0.0,"['간지', '인정']"
5069,냉부에서부터 봤는데 정말 멋 있으시다 ㅇㅈ,0.0,"['냉부', '에서부터', '봤는데', '정말', '멋', '있으시다', 'ㅇㅈ']"
5070,정상급은 확실히 자기 잡에 프라이드가 어 마어마한 듯 ㄷㄷㄷ 멋있습니다 셰프님,0.0,"['정상', '급', '은', '확실히', '자기', '잡', '에', '프라이드', '가', '어', '마', '어마', '한', '듯', 'ㄷㄷㄷ', '멋있습니다', '셰프', '님']"
5071,대학생인데 알바 열심히 해서 부모님 한번 모시고 가야겠어요,0.0,"['대학생', '인데', '알바', '열심히', '해서', '부모님', '한번', '모시', '고', '가야겠어요']"
5072,37812341234 학부생 꼬시는 교수님,0.0,"['37812341234', '학부', '생', '꼬시', '는', '교수', '님']"
5073,한번쯤 가보고 싶네요,0.0,"['한번', '쯤', '가보고', '싶네요']"
5074,학사로는 만족하지 못해 버렷,0.0,"['학사', '로는', '만족하지', '못', '해', '버렷']"
5075,혹시 실례가 안 된다면 아웃 트로를 좀 더 빼 주실 수 있을까요 이쁜 요리랑 분위기가 추천 영상에 가려서 조금 아쉬웠어 여ㅠㅠㅠ,0.0,"['혹시', '실례', '가', '안', '된다면', '아웃', '트로', '를', '좀', '더', '빼', '주실', '수', '있을까요', '이쁜', '요리', '랑', '분위기', '가', '추천', '영상', '에', '가려서', '조금', '아쉬웠어', '여', 'ㅠㅠㅠ']"
5076,와다 다다다다 그런 식으로 말 하시면 여론 몰입니다 적어도 자신이 그때 어떤 말을 했는지 자세히 적어야 승 빠님의 반응이 좋은 건지 좀 그런 건지 알 수 있죠 그런 식으로 말하면 그냥 한 사람 나쁘게 만들 수 있습니다,0.0,"['와다', '다다다', '다', '그런', '식', '으로', '말', '하시면', '여론', '몰입', '니', '다', '적어도', '자신', '이', '그때', '어떤', '말', '을', '했는지', '자세히', '적어야', '승', '빠님', '의', '반응', '이', '좋은', '건지', '좀', '그런', '건지', '알', '수', '있죠', '그런', '식', '으로', '말', '하면', '그냥', '한', '사람', '나쁘게', '만들', '수', '있습니다']"
5077,이 거 진짜 ㅠㅠㅠㅜ 멋있는데 다음 영상에 가려져요 ㅠㅠ,0.0,"['이', '거', '진짜', 'ㅠㅠㅠㅜ', '멋있는데', '다음', '영상', '에', '가려져요', 'ㅠㅠ']"
5078,국내에서 최고로 컨셉 츄얼한 레스토랑인 듯 무슨 메뉴 하나하나가 ㅋㅋㅋ,0.0,"['국내', '에서', '최고', '로', '컨셉', '츄얼', '한', '레스토랑', '인', '듯', '무슨', '메뉴', '하나', '하나', '가', 'ㅋㅋㅋ']"
5079,나중에 취직하면 가고 싶다,0.0,"['나중', '에', '취직', '하면', '가고', '싶다']"
5080,요리사의 꿈을 접었다 기 보다는 요리사라는 직업에 대해 좀 더 진지하게 생각하게 되는 것 같아요,0.0,"['요리사', '의', '꿈', '을', '접었다', '기', '보다는', '요리사', '라는', '직업', '에', '대해', '좀', '더', '진지하게', '생각', '하게', '되는', '것', '같아요']"
5081,언젠가 꼭 한번 가보고 싶네요 영상 잘 봤습니다 응원합니다,0.0,"['언젠가', '꼭', '한번', '가보고', '싶네요', '영상', '잘', '봤습니다', '응원', '합니다']"
5082,요리를 통해 다양한 일을 하는 사람들이 나와야 한다는 말이 와 닿네요,0.0,"['요리', '를', '통해', '다양한', '일', '을', '하는', '사람', '들', '이', '나와야', '한다는', '말', '이', '와', '닿네요']"
5083,와군침이 싹도는 게 ㅠㅠ이번에 런치 디너 둘 다 가봐야겠어요 크으,0.0,"['와', '군침', '이', '싹도', '는', '게', 'ㅠㅠ', '이번', '에', '런치', '디너', '둘', '다', '가봐야겠어요', '크으']"
5084,ㅋㅋㅋㅋㄹㅇ 다시 한 번만 생각해봐 재질,0.0,"['ㅋㅋㅋㅋㄹㅇ', '다시', '한', '번만', '생각', '해봐', '재질']"
5085,걍 백종원 이름값이 필요했던 거지 ㅋㅋ 밖에는 사진똑같은 거 세 장씩 붙여놓고 뒤에서는 맛이 강해 결국 남 탓 영상에서도 보조가 했다고 남 탓 애초에 시키는 대로도 안했으면서 그럴 거면 왜 신청함 에 휴 백 대표님 되게 스트레스 받으실 듯,0.0,"['걍', '백종원', '이름', '값', '이', '필요했던', '거지', 'ㅋㅋ', '밖에는', '사진', '똑같은', '거', '세', '장', '씩', '붙여놓고', '뒤', '에서는', '맛', '이', '강해', '결국', '남', '탓', '영상', '에서도', '보조', '가', '했다고', '남', '탓', '애초', '에', '시키는', '대로', '도', '안', '했으면서', '그럴', '거', '면', '왜', '신청', '함', '에', '휴', '백', '대표', '님', '되게', '스트레스', '받으실', '듯']"
5086,카하카하카하 너무 늦게 인 사드려서 죄송해요 죄송한 만큼 열심히 올릴 겁니다 ㅠ,0.0,"['카', '하카', '하카', '하', '너무', '늦게', '인', '사드', '려', '서', '죄송해요', '죄송한', '만큼', '열심히', '올릴', '겁니다', 'ㅠ']"
5087,기다리고 기다렷습니다 ㅠㅠ,0.0,"['기다리고', '기', '다', '렷습', '니', '다', 'ㅠㅠ']"
5088,다른 유튜버 덕분에 성공한 케이스 중 하나 ㅋㅋㅋ 의 문의 남자,0.0,"['다른', '유튜버', '덕분', '에', '성공한', '케이스', '중', '하나', 'ㅋㅋㅋ', '의', '문의', '남자']"
5089,그걸로 공익 안 줌ㅋㅋ,0.0,"['그', '걸', '로', '공익', '안', '줌', 'ㅋㅋ']"
5090,남들 다 가는 건데 사지 멀쩡한 사람이 그렇게까지 해서 안 가고 싶나 ㅋㅋㅋㅋㅋ,0.0,"['남', '들', '다', '가는', '건데', '사지', '멀쩡한', '사람', '이', '그렇게', '까지', '해서', '안', '가고', '싶나', 'ㅋㅋㅋㅋㅋ']"
5091,차라리 면제시켜줘야,0.0,"['차라리', '면제', '시켜줘야']"
5092,자살 소동 진짜 삐쭈님 군대 갔다 온 사람들 공감할 에피소드 너무 잘 만든 다 ㅋㅋㅋ,0.0,"['자살', '소동', '진짜', '삐쭈님', '군대', '갔다', '온', '사람', '들', '공감', '할', '에피소드', '너무', '잘', '만든', '다', 'ㅋㅋㅋ']"
5093,자살 미수 사건은 우리 부대는 없었는데 보기만 해도 등골 쎄해짐ㅋㅋㅋㅋ,0.0,"['자살', '미수', '사건', '은', '우리', '부대', '는', '없었는데', '보기', '만', '해도', '등골', '쎄해', '짐', 'ㅋㅋㅋㅋ']"
5094,저 내용들 다 실화에 요 ㅋㅋ,0.0,"['저', '내용', '들', '다', '실화', '에', '요', 'ㅋㅋ']"
5095,근데 윤모는 너무 그린 캠프 가려는 티가 너무 많이 난다 ㄹㅇ 애초에 그럼 생활관으로 안 갔겠지 검사를 하는데 왜 여길로 걍 오냐고,0.0,"['근데', '윤모', '는', '너무', '그린', '캠프', '가려는', '티', '가', '너무', '많이', '난다', 'ㄹㅇ', '애초', '에', '그럼', '생활관', '으로', '안', '갔겠지', '검사', '를', '하는데', '왜', '여길로', '걍', '오냐', '고']"
5096,곧 군대 가는 미 필입니다 조금 겁나네요 ㅠㅠ,0.0,"['곧', '군대', '가는', '미', '필', '입니다', '조금', '겁나네요', 'ㅠㅠ']"
5097,프사 선 넘네 ㄹㅇ,0.0,"['프사', '선', '넘네', 'ㄹㅇ']"
5098,진짜 신념 두 그렇구 열 정도 그렇구 넘 멋지 신 분,0.0,"['진짜', '신념', '두', '그렇구', '열', '정도', '그렇구', '넘', '멋지', '신', '분']"
5099,악어새,0.0,['악어새']
5100,그런 애들이 짬차면 온갖 부조리 저지르는 애들도 있음,0.0,"['그런', '애', '들', '이', '짬', '차면', '온갖', '부조리', '저지르는', '애', '들', '도', '있음']"
5101,프사보니 본인 경험담인가보네,0.0,"['프사', '보니', '본인', '경', '험담', '인가', '보네']"
5102,참모총장님 출근 했습니다,0.0,"['참모총장', '님', '출근', '했습니다']"
5103,군대는 너무 잘하지도 못하지도 않아야 편한 듯 딱 해야 하는 일만 구별해서 하면 될 듯,0.0,"['군대', '는', '너무', '잘', '하지도', '못', '하지도', '않아야', '편한', '듯', '딱', '해야', '하는', '일만', '구별', '해서', '하면', '될', '듯']"
5104,신검 1급 나왔다고 했는데 귀가 잘 안 들리다고 한 건 뭐지,0.0,"['신검', '1', '급', '나왔다고', '했는데', '귀가', '잘', '안', '들리다고', '한', '건', '뭐', '지']"
5105,연기지 뭐 ㅋㅋ,0.0,"['연기', '지', '뭐', 'ㅋㅋ']"
5106,성윤모처럼 겉으로 모자란 척 하면서 계산적으로 빨 수 있는 꿀은 다 빨고 손해는 단 1도 안 보려고 하는 폐급들 진짜 어디든 꼭 있음,0.0,"['성윤', '모처럼', '겉', '으로', '모자란', '척', '하면서', '계산', '적', '으로', '빨', '수', '있는', '꿀', '은', '다', '빨', '고', '손해', '는', '단', '1', '도', '안', '보려고', '하는', '폐급', '들', '진짜', '어디', '든', '꼭', '있음']"
5107,포브스 선정 가장 타 유튜버장삐쭈의 영향을 가장 많이 받는 유튜버,0.0,"['포브스', '선정', '가장', '타', '유튜버장삐쭈', '의', '영향', '을', '가장', '많이', '받는', '유튜버']"
5108,아이고 승우 아버님 이번엔 음식을 가루로 만드셨습니까 아이고 꺾꺾꺾,0.0,"['아이고', '승', '우', '아버님', '이번', '엔', '음식', '을', '가루', '로', '만드셨습니까', '아이고', '꺾', '꺾', '꺾']"
5109,분식집 비싸다,0.0,"['분식집', '비싸다']"
5110,어제 껀줄 알았는데 오늘 꺼 ㅠ ㄱㅇㄷ,0.0,"['어제', '껀줄', '알았는데', '오늘', '꺼', 'ㅠ', 'ㄱㅇㄷ']"
5111,ㅋㅋㅋ 진짜 딱 그 느낌이네요,0.0,"['ㅋㅋㅋ', '진짜', '딱', '그', '느낌이네요']"
5112,도망만 안 가면 연구 못 하게 냅두겠냐고,0.0,"['도망', '만', '안', '가면', '연구', '못', '하게', '냅', '두겠냐고']"
5113,붕어빵부터 요리가 아니라 ㄹㅇ 예술 작품이라고 느꼈다,0.0,"['붕어빵', '부터', '요리', '가', '아니라', 'ㄹㅇ', '예술', '작품', '이라고', '느꼈다']"
5114,근데 진짜 이 집은 요리가 차원이 다르다 이 말밖에 안 나옴,0.0,"['근데', '진짜', '이', '집은', '요리', '가', '차원', '이', '다르다', '이', '말', '밖에', '안', '나옴']"
5115,뭐가 ㄴㄴ야 붕어빵을 자른 게 맞다구,0.0,"['뭐', '가', 'ㄴㄴ', '야', '붕어빵', '을', '자른', '게', '맞다구']"
5116,많이 유해져서 부드러운 카리스마로 정착,0.0,"['많이', '유', '해져서', '부드러운', '카리스마', '로', '정착']"
5117,카리스마를 카스테라로 봤다 배 고파서 그런가,0.0,"['카리스마', '를', '카스테라', '로', '봤다', '배', '고파서', '그', '런가']"
