,comments,sentiment,tokens
10293,나도 여자지만 정말 답이 없는 미친 ㅇㅍㄴ들 제발 면허 있다고 핸들 돌리지 말고 프로기사님들 운전하는 차 타고 아님 뚜벅이로 다녔음 부탁드립니다 생활전선에 일하시는 운전자들에게 민 페끼치지 말고 진짜 으이 그 영상 보니 화딱지나네,1.0,"['나도', '여자', '지만', '정말', '답', '이', '없는', '미친', 'ㅇㅍㄴ', '들', '제발', '면허', '있다고', '핸들', '돌리지', '말고', '프로', '기사', '님', '들', '운전', '하는', '차', '타고', '아님', '뚜벅', '이', '로', '다녔음', '부탁드립니다', '생활', '전선', '에', '일', '하시는', '운전자', '들', '에게', '민', '페끼치', '지', '말고', '진짜', '으이', '그', '영상', '보니', '화', '딱', '지나네']"
10294,사회의 악이다,1.0,"['사회', '의', '악', '이다']"
10295,죽여버리고 싶다,1.0,"['죽여', '버리고', '싶다']"
10296,미친년들 진짜,1.0,"['미친', '년', '들', '진짜']"
10297,도로 위의 김 여사들은 진짜 몬스터들이 네 때 레쥐기고 잡다 ㅋㅋㅋㅋㅋㅋ,1.0,"['도로', '위', '의', '김', '여사', '들', '은', '진짜', '몬스터', '들', '이', '네', '때', '레쥐기', '고', '잡다', 'ㅋㅋㅋㅋㅋㅋ']"
10298,저런 빡대가리로 뭔 운전을 하노 병 신년들 아 ㅉㅉㅉ,1.0,"['저런', '빡', '대가리', '로', '뭔', '운전', '을', '하노', '병', '신년', '들', '아', 'ㅉㅉㅉ']"
10299,지들이 가는 곳이 길이구나 ㅁ ㅊ ㄴ 들,1.0,"['지', '들이', '가는', '곳', '이', '길', '이구나', 'ㅁ', 'ㅊ', 'ㄴ', '들']"
10300,집 구석에서 밥이나 해라 도로 나오지 말고,1.0,"['집', '구석', '에서', '밥', '이나', '해', '라', '도로', '나오지', '말고']"
10301,보기만 해도 발암,1.0,"['보기', '만', '해도', '발암']"
10302,사람이 아니라 발암물질임,1.0,"['사람', '이', '아니라', '발암', '물질', '임']"
10303,여자들 저렇게 운전하면서 와 나 대단하다 그렇게 생각하겟지 ㅋㅋㅋ,1.0,"['여자', '들', '저렇게', '운전', '하면서', '와', '나', '대단하다', '그렇게', '생각', '하', '겟', '지', 'ㅋㅋㅋ']"
10304,김 여사의 특징 두 가지 아무 생각 없이 운전했다가 어 머어머 안 되안 되 아이고 ㅋㅋㅋㅋㅋ 그리고 자신이 한 짓이 부끄럽고 뻘쭘 했는지 남탓 먼저 예능 한 번 제대로 잘 찍네요 김 여사들 사고쳐 놓고 어 머어머 안 되 아이고 하는 거 겁나 웃기네 ㅋㅋㅋㅋ,1.0,"['김', '여사', '의', '특징', '두', '가지', '아무', '생각', '없이', '운전', '했다가', '어', '머', '어머', '안', '되안', '되', '아이고', 'ㅋㅋㅋㅋㅋ', '그리고', '자신', '이', '한', '짓', '이', '부끄럽고', '뻘쭘', '했는지', '남탓', '먼저', '예능', '한', '번', '제대로', '잘', '찍네요', '김', '여사', '들', '사고', '쳐', '놓고', '어', '머', '어머', '안', '되', '아이고', '하는', '거', '겁나', '웃기', '네', 'ㅋㅋㅋㅋ']"
10305,에휴 병신들면허증 뺏고 운전 못하게 해야지,1.0,"['에', '휴', '병신', '들', '면허증', '뺏고', '운전', '못', '하게', '해야지']"
10306,차 사이 가로질러 가는 건 김여삭 특인가 진짜 암 걸리겠네,1.0,"['차', '사이', '가로질러', '가는', '건', '김', '여', '삭', '특', '인가', '진짜', '암', '걸리겠네']"
10307,진ㅉ암 걸린다,1.0,"['진', 'ㅉ', '암', '걸린다']"
10308,김 여사들이 아니고 미 친년들이 지 ㅅㅂ 것들 운전 좀 안 하면 안 되냐 택시 타고 다녀 미친년들아,1.0,"['김', '여사', '들', '이', '아니고', '미', '친년', '들', '이', '지', 'ㅅㅂ', '것', '들', '운전', '좀', '안', '하면', '안', '되냐', '택시', '타고', '다녀', '미친', '년', '들', '아']"
10309,오또 케 오또 케 아몰랑 빼에에에에에 에엑,1.0,"['오', '또', '케', '오', '또', '케', '아', '몰랑', '빼', '에', '에', '에', '에', '에', '에엑']"
10310,ㅂㅏㅂ티비 퇴근하고 보면 없는 기운도 솟아나서 존슨으로 향한 다 진짜 수 위 대박이 다,1.0,"['ㅂㅏㅂ', '티비', '퇴근', '하고', '보면', '없는', '기운', '도', '솟아나서', '존슨', '으로', '향', '한', '다', '진짜', '수', '위', '대박', '이', '다']"
10311,바ㅂ티비에 대한민국 예쁜 여캠들 다 모인 듯 꼭지도 색깔별로 다 있네 핑크 갈색 흑 ㅋ 부끄러워,1.0,"['바', 'ㅂ', '티비', '에', '대한민국', '예쁜', '여', '캠', '들', '다', '모인', '듯', '꼭지', '도', '색깔', '별로', '다', '있네', '핑크', '갈색', '흑', 'ㅋ', '부끄러워']"
10312,존 나 인간 말 종이네ㅋ,1.0,"['존', '나', '인간', '말', '종이', '네', 'ㅋ']"
10313,아니 내가 운전면허증 따기 전에 걱정 개 많이 했는데 내 친구가 브레이크 착각해서 액셀 밟는 년들도 딴 다니까 걱정 싹 없어 짐ㅋㅋㅋ,1.0,"['아니', '내', '가', '운전면허증', '따기', '전', '에', '걱정', '개', '많이', '했는데', '내', '친구', '가', '브레이크', '착각', '해서', '액셀', '밟는', '년', '들', '도', '딴', '다니까', '걱정', '싹', '없어', '짐', 'ㅋㅋㅋ']"
10314,미친 개념들 많네 이거보다 스트레스 더 받네,1.0,"['미친', '개념', '들', '많네', '이', '거', '보다', '스트레스', '더', '받네']"
10315,김 여사 ㅈ패버리고 싶다,1.0,"['김', '여사', 'ㅈ', '패', '버리고', '싶다']"
10316,그래도 잘했다 하지요 미 친년들욕 뿐이다,1.0,"['그래도', '잘', '했다', '하지요', '미', '친년', '들', '욕', '뿐', '이다']"
10317,아시발 너무 빡쳐 괜히 봣어 씨 발개씨 뱌 55ㄹㄹㄹㄹ,1.0,"['아시', '발', '너무', '빡쳐', '괜히', '봣어', '씨', '발', '개', '씨', '뱌', '55', 'ㄹㄹㄹㄹ']"
10318,불법 유턴했으면 빨리라도 가미친년아,1.0,"['불법', '유턴', '했으면', '빨리', '라도', '가미', '친년', '아']"
10319,미친년들 천국이 네쭝국인 줄 알았어,1.0,"['미친', '년', '들', '천국', '이', '네쭝국', '인', '줄', '알았어']"
10320,진짜 덤프트럭으로 갈아버리고 싶다 개 썅년들,1.0,"['진짜', '덤프트럭', '으로', '갈아', '버리고', '싶다', '개', '썅년', '들']"
10321,이런 거 볼 때마다 압사시키고 싶네ㅋㅋ 김 여사 개씨 발것들 ㅋㅋ,1.0,"['이런', '거', '볼', '때', '마다', '압사', '시키고', '싶네', 'ㅋㅋ', '김', '여사', '개', '씨', '발것', '들', 'ㅋㅋ']"
10322,또 랑년들,1.0,"['또', '랑', '년', '들']"
10323,씨 00들 밥이나 하지,1.0,"['씨', '00', '들', '밥', '이나', '하지']"
10324,자식들 차에 죽이고 난 뒤 보험 처리빨 좀 해달라고 할 년들,1.0,"['자식', '들', '차', '에', '죽', '이고', '난', '뒤', '보험', '처리', '빨', '좀', '해달라고', '할', '년', '들']"
10325,상황 판단 안 되고 반응 속도 느려서 저렇게 피해줄 거면 운전을 하지 말아야지 면상 아스팔트에 갈아버리고 싶네 암 덩어리들,1.0,"['상황', '판단', '안', '되고', '반응', '속도', '느려서', '저렇게', '피', '해줄', '거', '면', '운전', '을', '하지', '말아야지', '면상', '아스팔트', '에', '갈아', '버리고', '싶네', '암', '덩어리', '들']"
10326,대가리에 뭐가 들었는지,1.0,"['대가리', '에', '뭐', '가', '들었는지']"
10327,토나온다,1.0,['토나온다']
10328,ㄹㅇ 개택시,1.0,"['ㄹㅇ', '개', '택시']"
10329,저렇게 비켜주니 ㅂㅅ이지 ㅂㅅ인증 하나,1.0,"['저렇게', '비켜주니', 'ㅂㅅ', '이지', 'ㅂㅅ', '인증', '하나']"
10330,진짜 싸가지들 존 나 없다잉,1.0,"['진짜', '싸가지', '들', '존', '나', '없다잉']"
10331,틀니 압수 및 집도 압수,1.0,"['틀니', '압수', '및', '집도', '압수']"
10332,13번 화물 트럭 진짜 노 양심 틀 딱 ㅡㅡ 강냉이 다 털어서 틀니 압수 해 벌라 진짜 ㅡㅡ,1.0,"['13', '번', '화물', '트럭', '진짜', '노', '양심', '틀', '딱', 'ㅡㅡ', '강냉이', '다', '털어서', '틀니', '압수', '해', '벌', '라', '진짜', 'ㅡㅡ']"
10333,개택이 개택했고 할 배매가 할 배매했네,1.0,"['개택', '이', '개택했', '고', '할', '배', '매가', '할', '배매', '했네']"
10334,하여튼 택시 씨바럼들이 문제야 씨벌 택시 세키들,1.0,"['하여튼', '택시', '씨바럼', '들', '이', '문제', '야', '씨벌', '택시', '세', '키', '들']"
10335,13번 차주님 보살이 네씨 발 내가 열받네,1.0,"['13', '번', '차주', '님', '보살', '이', '네', '씨', '발', '내', '가', '열', '받네']"
10336,김 여사 다 처벌 해야 되,1.0,"['김', '여사', '다', '처벌', '해야', '되']"
10337,개눔의 새끼들 ㅡㅡ,1.0,"['개눔', '의', '새끼', '들', 'ㅡㅡ']"
10338,첼시 야 니엄마소리 지르면 내가 성대 때 준다 ㅋㅋㅋ 무개념 ㅋㅋㅋ,1.0,"['첼시', '야', '니', '엄마', '소리', '지르면', '내', '가', '성대', '때', '준다', 'ㅋㅋㅋ', '무', '개념', 'ㅋㅋㅋ']"
10339,첼시 난 니 새끼가 존 나 역겹게 댓글단 게 보기 싫다,1.0,"['첼시', '난', '니', '새끼', '가', '존', '나', '역겹게', '댓글단', '게', '보기', '싫다']"
10340,첼시 일베충 쓰레기 새키 쪽 팔린 줄도 모르고 에 휴,1.0,"['첼시', '일베충', '쓰레기', '새', '키', '쪽', '팔린', '줄', '도', '모르고', '에', '휴']"
10341,틀니 3주 압수 ㅋㅋㅋㅋ,1.0,"['틀니', '3', '주', '압수', 'ㅋㅋㅋㅋ']"
10342,1230230 여전 하네 미친 개택,1.0,"['1230230', '여전', '하네', '미친', '개택']"
10343,개택은 과학,1.0,"['개택', '은', '과학']"
10344,암튼 택시 새끼들은 왜 개택 소리 듣는지 한번 생각해봤으면 좋겠다 대가리가 비어서 그게 될지는 모르겠지만,1.0,"['암튼', '택시', '새끼', '들', '은', '왜', '개택', '소리', '듣는지', '한번', '생각', '해봤으면', '좋겠다', '대가리', '가', '비어', '서', '그게', '될지는', '모르겠지만']"
10345,진짜 존 나역겹다,1.0,"['진짜', '존', '나', '역겹다']"
10346,화물트럭 씹새기 나한테 한번 걸려라 배 때 지 찢어버린다,1.0,"['화물', '트럭', '씹', '새기', '나', '한테', '한번', '걸려라', '배', '때', '지', '찢어', '버린다']"
10347,멍청한 미 친년들 남편 속께 나 썩이겠구만,1.0,"['멍청한', '미', '친년', '들', '남편', '속', '께', '나', '썩이겠구만']"
10348,4308308 얼굴만 봐도 구역질 난다,1.0,"['4308308', '얼굴', '만', '봐도', '구역질', '난다']"
10349,이래서 옛날부터 여자는 집에서 살림이나 하라는 소리가 괜히 나오는 게 아님 ㅋㅋ,1.0,"['이래서', '옛날', '부터', '여자', '는', '집', '에서', '살림', '이나', '하라', '는', '소리', '가', '괜히', '나오는', '게', '아님', 'ㅋㅋ']"
10350,고속도로 유턴은 미 친 건가 진짜 ㅋㅋ 길 잘못 쳐왔으면 그만큼 시간 버려야지 시간 버리기 싫어서 유턴 쳐하는 아지 매 보면 주먹 마렵네,1.0,"['고속도로', '유턴', '은', '미', '친', '건가', '진짜', 'ㅋㅋ', '길', '잘못', '쳐', '왔으면', '그만큼', '시간', '버려야지', '시간', '버리기', '싫어서', '유턴', '쳐하는', '아지', '매', '보면', '주먹', '마렵', '네']"
10351,할애비 새끼 우기다가 영상 보여줬을 때 똥 씹은 표정을 봤어야 하는데,1.0,"['할애비', '새끼', '우기다가', '영상', '보여줬을', '때', '똥', '씹은', '표정', '을', '봤어야', '하는데']"
10352,13번 틀 딱 새끼 개 또 라이네,1.0,"['13', '번', '틀', '딱', '새끼', '개', '또', '라이네']"
10353,진짜 발암이 다어휴 세상에 저런 인간 새키들이 운전을 한다는 게,1.0,"['진짜', '발암', '이', '다', '어휴', '세상', '에', '저런', '인간', '새', '키', '들', '이', '운전', '을', '한다는', '게']"
10354,ㅋㅋ 13번 틀 딱 쉐리가 나이쳐 먹어서 사리 분별력이 떨어지면 그냥 인정할 것이지,1.0,"['ㅋㅋ', '13', '번', '틀', '딱', '쉐리', '가', '나이', '쳐', '먹어서', '사리', '분별', '력', '이', '떨어지면', '그냥', '인정', '할', '것', '이지']"
10355,4채널 블 박 설치해야 겟네저 틀니 딱 닥인 새끼들 잡으려면,1.0,"['4', '채널', '블', '박', '설치', '해야', '겟네저', '틀니', '딱', '닥', '인', '새끼', '들', '잡으려면']"
10356,어휴 틀 딱 ㅋㅋㅋ,1.0,"['어휴', '틀', '딱', 'ㅋㅋㅋ']"
10357,에이수빈 병신인 가 ㅋㅋㅋㅋㅋ니 차없지,1.0,"['에이', '수빈', '병신', '인', '가', 'ㅋㅋㅋㅋㅋ', '니', '차', '없지']"
10358,111441144 미친 새키내,1.0,"['111441144', '미친', '새', '키', '내']"
10359,씨 8 멀쩡한 택시가 없네,1.0,"['씨', '8', '멀쩡한', '택시', '가', '없네']"
10360,틀니 1년간 압수 쿡쿠,1.0,"['틀니', '1년', '간', '압수', '쿡쿠']"
10361,피해의식 좆되노 ㅋㅋㅋ 여자니까 가 아니라 어르신이라 차마 욕은 못하겠고 나름 잘못이 있는 그 여성한테 욕을 한 거랬지 여자니까 욕했대 ㅠㅠ 주작을 못하면 페미를 못해요,1.0,"['피해', '의식', '좆', '되노', 'ㅋㅋㅋ', '여자', '니까', '가', '아니라', '어르신', '이라', '차마', '욕', '은', '못', '하겠고', '나름', '잘못', '이', '있는', '그', '여성', '한테', '욕', '을', '한', '거랬', '지', '여자', '니까', '욕', '했대', 'ㅠㅠ', '주작', '을', '못', '하면', '페미', '를', '못', '해요']"
10362,븅신 같은 년들 땜에 보는 내내 열받네 세상 똑똑한 여자들을 저런 쌍년들이 이미지 다 망침,1.0,"['븅신', '같은', '년', '들', '땜', '에', '보는', '내내', '열', '받네', '세상', '똑똑한', '여자', '들', '을', '저런', '쌍년', '들', '이', '이미지', '다', '망침']"
10363,뇌 속에 진짜 우동사리만 꼈나,1.0,"['뇌', '속', '에', '진짜', '우동', '사리', '만', '꼈나']"
10364,김녀사 왜 이래,1.0,"['김녀사', '왜', '이래']"
10365,저러고서 사고 나면 지 잘못 없다는 표정으로 내리면 ㄹㅇ 죽 빵마려움,1.0,"['저러고서', '사고', '나면', '지', '잘못', '없다는', '표정', '으로', '내리면', 'ㄹㅇ', '죽', '빵마려움']"
10366,4146146 ㄹㅇ 남녀 차별 떠나서 골 빈년들 문제가 심각함,1.0,"['4146146', 'ㄹㅇ', '남녀', '차별', '떠나서', '골', '빈년', '들', '문제', '가', '심각함']"
10367,나도 여자지만 속 터지는 년들 많습니다ㅡㅡ,1.0,"['나도', '여자', '지만', '속', '터지는', '년', '들', '많습니다', 'ㅡㅡ']"
10368,틀니 걍 압수해서 부숴 야 됨,1.0,"['틀니', '걍', '압수', '해서', '부숴', '야', '됨']"
10369,정신나간 노인네,1.0,"['정신', '나간', '노인', '네']"
10370,최고에 요 지가 잘못 알고 개소리 처했다가 존 나 뚜드려 맞고 잠수 탔쥬,1.0,"['최고', '에', '요', '지가', '잘못', '알', '고', '개', '소리', '처', '했다가', '존', '나', '뚜', '드려', '맞고', '잠수', '탔쥬']"
10371,윽 이 꾸욧 섹스 핰핰핰,1.0,"['윽', '이', '꾸', '욧', '섹스', '핰핰핰']"
10372,극 혐영상 신고 해야겠네요,1.0,"['극', '혐', '영상', '신고', '해야겠네요']"
10373,김 여사들 특징사고를 낸 뒤 차에서 보통 안 내려옴,1.0,"['김', '여사', '들', '특징', '사고', '를', '낸', '뒤', '차', '에서', '보통', '안', '내려옴']"
10374,미친년들 운전하지 마라,1.0,"['미친', '년', '들', '운전', '하지', '마라']"
10375,시발년들 운전하는 거 보니 저런 건 안 뒤지는 가 몰라,1.0,"['시발', '년', '들', '운전', '하는', '거', '보니', '저런', '건', '안', '뒤지는', '가', '몰라']"
10376,김 여사가 나라 망친 다 김 여사가 교통사고 유발하여 보험료 인상시키다 우리에 김여사 오늘도 시설물 파괴 도로의 괴물이 되어 있겠지 감사합니다,1.0,"['김', '여사', '가', '나라', '망친', '다', '김', '여사', '가', '교통사고', '유발', '하여', '보험료', '인상', '시키다', '우리', '에', '김여사', '오늘', '도', '시설', '물', '파괴', '도로', '의', '괴물', '이', '되어', '있겠지', '감사합니다']"
10377,이 모든 김 여사 누가 합격해줬을까 ㅋㅋㅂㅅ짭쎄들 ㅋㅋ 합격률 90시대 있었죠 ㅎㅎ,1.0,"['이', '모든', '김', '여사', '누가', '합격', '해줬을까', 'ㅋㅋㅂㅅ', '짭', '쎄', '들', 'ㅋㅋ', '합격', '률', '90시', '대', '있었죠', 'ㅎㅎ']"
10378,그냥 설거지나 해라,1.0,"['그냥', '설거지', '나', '해', '라']"
10379,생각보다 비핀년들이 참 많은 가뷰다,1.0,"['생각', '보다', '비핀년', '들', '이', '참', '많은', '가', '뷰', '다']"
10380,최고에 요 틀니 3개월 압수 딱딱딱딱,1.0,"['최고', '에', '요', '틀니', '3', '개월', '압수', '딱', '딱', '딱', '딱']"
10381,운전 못하면 하지마 진짜 여자들 운전하는 거 암 걸릴 거 같으니까 남들 탄다고 지들도 타고 싶나보네,1.0,"['운전', '못', '하면', '하지마', '진짜', '여자', '들', '운전', '하는', '거', '암', '걸릴', '거', '같으니까', '남', '들', '탄다고', '지', '들도', '타고', '싶나', '보네']"
10382,대한민국 암 발병율 원인,1.0,"['대한민국', '암', '발병', '율', '원인']"
10383,토나오네요 ㄷㄷ,1.0,"['토나오네요', 'ㄷㄷ']"
10384,진심 저런 거 걸리면 카메라 없는 산에 끌고 가서 줜나게 후려패고 싶네 진짜 눈깔 튀어나올 때까지 뒷통수 후려갈 기고 싶다 어 휴 미친 것들,1.0,"['진심', '저런', '거', '걸리면', '카메라', '없는', '산', '에', '끌', '고', '가서', '줜나', '게', '후려', '패', '고', '싶네', '진짜', '눈', '깔', '튀어나올', '때', '까지', '뒷', '통수', '후려', '갈', '기고', '싶다', '어', '휴', '미친', '것', '들']"
10385,니미,1.0,['니미']
10386,김 여사 유전자라는 게 따로 있나 봐 옹살인 병기 넘 무서버 옹,1.0,"['김', '여사', '유전자', '라는', '게', '따로', '있나', '봐', '옹', '살인', '병기', '넘', '무', '서버', '옹']"
10387,집에서 밥이나 하란 소리 나오네요,1.0,"['집', '에서', '밥', '이나', '하란', '소리', '나오네요']"
10388,김 여사년들은 어디 가서 몸이나 팔아라 제발,1.0,"['김', '여', '사', '년', '들', '은', '어디', '가서', '몸', '이나', '팔아라', '제발']"
10389,여자 소리가 개소음이 다ㅋㅋ,1.0,"['여자', '소리', '가', '개', '소음', '이', '다', 'ㅋㅋ']"
10390,시 발련들은 유턴이 뇌에 읍나,1.0,"['시', '발련들', '은', '유턴', '이', '뇌', '에', '읍', '나']"
10391,저 배 안에 차 타고 미 천척하는 새끼들이 있어야 되는 데,1.0,"['저', '배', '안', '에', '차', '타고', '미', '천', '척', '하', '는', '새끼', '들', '이', '있어야', '되는', '데']"
10392,112571257 도 라이,1.0,"['112571257', '도', '라이']"
10393,13번 이보크 운전자 저 정도면 사람이 좋은 사람이 다 진짜 나였으면 내리자마자 바로 오함마로 찍어부렸을 듯,1.0,"['13', '번', '이', '보크', '운전자', '저', '정도', '면', '사람', '이', '좋은', '사람', '이', '다', '진짜', '나였으면', '내리자마자', '바로', '오함마', '로', '찍어', '부렸을', '듯']"
10394,13번 틀딱 틀니 뽑으러 갈 사람 구함,1.0,"['13', '번', '틀', '딱', '틀니', '뽑으러', '갈', '사람', '구함']"
10395,하여튼 디져야 할 새끼들 천지삐까니 네 이렇니까 대한민국은 멀해도 교통 선진국이 될 수가 없지대가 리 빠가 새끼들,1.0,"['하여튼', '디져야', '할', '새끼', '들', '천', '지', '삐', '까니', '네', '이렇니까', '대한민국', '은', '멀', '해도', '교통', '선진국', '이', '될', '수가', '없지', '대가', '리', '빠', '가', '새끼', '들']"
10396,화물차 개쌩 양아치네,1.0,"['화물차', '개쌩', '양', '아치', '네']"
10397,휘청거린 게 문제가 아니라 3차선을 한 번에 가로지르는 색기도 대가리에 빵꾸남,1.0,"['휘청거린', '게', '문제', '가', '아니라', '3', '차선', '을', '한', '번', '에', '가로지르는', '색', '기도', '대가리', '에', '빵꾸', '남']"
10398,택시기사들은 인간 쓰레기 말종,1.0,"['택시', '기사', '들', '은', '인간', '쓰레기', '말종']"
10399,6번 뭐 임 안 밖았는데 장애인이 신가글적 글적,1.0,"['6', '번', '뭐', '임', '안', '밖았', '는데', '장애인', '이', '신', '가글', '적', '글', '적']"
10400,13번 화물차 병신인가요,1.0,"['13', '번', '화물차', '병신', '인가요']"
10401,초보 운전 김 여사다,1.0,"['초보', '운전', '김', '여사', '다']"
10402,13번 늙다리 새끼들 운전 저따구로 하고 우길 거면 면허 반납해야 됌 ㅉ,1.0,"['13', '번', '늙다리', '새끼', '들', '운전', '저', '따구로', '하고', '우길', '거', '면', '면허', '반납', '해야', '됌', 'ㅉ']"
10403,택시들 저래 놓고 뒤에서 빵빵거림 피해가면 되지 운전을 우 예배웠노 병신 삐리리 거림 택시 탓 다가 그러는 세이들 몇 번 봄,1.0,"['택시', '들', '저래', '놓고', '뒤', '에서', '빵빵', '거림', '피해', '가면', '되지', '운전', '을', '우', '예', '배웠노', '병신', '삐', '리리', '거림', '택시', '탓', '다가', '그러는', '세이', '들', '몇', '번', '봄']"
10404,13번 아저씨 요양심 개쓰레기네 외제차 인 거 보니까 개 줘 까튼 말을 하노,1.0,"['13', '번', '아저씨', '요', '양심', '개', '쓰레기', '네', '외제차', '인', '거', '보', '니까', '개', '줘', '까', '튼', '말', '을', '하노']"
10405,13번 화물차 틀니 영구 압수,1.0,"['13', '번', '화물차', '틀니', '영구', '압수']"
10406,6번 자전거 씹새끼 부딪히지도 않았는데 쳐 넘어지네,1.0,"['6', '번', '자전거', '씹', '새끼', '부딪히지도', '않았는데', '쳐', '넘어지네']"
10407,화물차 틀딱 할배 새끼 진짜 제 정신인가 운전하다 졸았나,1.0,"['화물차', '틀', '딱', '할배', '새끼', '진짜', '제', '정신', '인가', '운전', '하다', '졸았나']"
10408,개택들이 여 다 뒤지세요,1.0,"['개택들', '이', '여', '다', '뒤지세요']"
10409,13번 할배 지대로 틀 딱 충인생 마감이 네ㅋㅋㅋㅋㅋ 빠이요,1.0,"['13', '번', '할배', '지대', '로', '틀', '딱', '충', '인생', '마감', '이', '네', 'ㅋㅋㅋㅋㅋ', '빠이', '요']"
10410,사고의 70 이상은 개택과 김 여사들이다,1.0,"['사고', '의', '70', '이상은', '개택', '과', '김', '여사', '들', '이다']"
10411,13번 틀 딱 새끼 지옥에 나 떨어져라,1.0,"['13', '번', '틀', '딱', '새끼', '지옥', '에', '나', '떨어져라']"
10412,택시 진짜 토악질 나온다,1.0,"['택시', '진짜', '토악질', '나온다']"
10413,화물차 운전노인네들 운전 ㅈ같이 함,1.0,"['화물차', '운전', '노인', '네', '들', '운전', 'ㅈ', '같이', '함']"
10414,개택시는 사람도 못한 개시 발것들입니다,1.0,"['개', '택시', '는', '사람', '도', '못', '한', '개시', '발것', '들입니다']"
10415,화물차 틀딱 아재 ㅉㅉ,1.0,"['화물차', '틀', '딱', '아', '재', 'ㅉㅉ']"
10416,2020년 도로교통법 개정 한국 여성은 차량 소유 불가 도로에서 5 이내 접근금지 운전 차량 탑승 포함지상철 지하철만 이용 가능,1.0,"['2020년', '도로교통법', '개정', '한국', '여성', '은', '차량', '소유', '불가', '도로', '에서', '5', '이내', '접근', '금지', '운전', '차량', '탑승', '포함', '지상철', '지하철', '만', '이용', '가능']"
10417,안 그런 여자운자들도 많은데 일부 저런 개념 밥말아 먹은 병신 같은 년들 때문에 여 자들이 운전병 신같이 한 단 소리나 듣는 거 다 저런 운동능력이 없는 것들이 왜 도로에 쳐기어 나와서 하루에도 수십 번씩 울화통 터지게 하나 몰라,1.0,"['안', '그런', '여', '자운', '자', '들', '도', '많은데', '일부', '저런', '개념', '밥말', '아', '먹은', '병신', '같은', '년', '들', '때문', '에', '여', '자', '들', '이', '운전', '병', '신', '같이', '한', '단', '소리', '나', '듣는', '거', '다', '저런', '운동', '능력', '이', '없는', '것', '들', '이', '왜', '도로', '에', '쳐', '기어', '나와서', '하루', '에도', '수십', '번', '씩', '울화통', '터지게', '하나', '몰라']"
10418,아서스 반말하지 마라 좆만 한 것들아,1.0,"['아서스', '반말', '하지', '마라', '좆', '만', '한', '것', '들', '아']"
10419,대가리에 뇌가 없나ㅋㅋ 면허는 몸 주고 땃나 민식이 법으로 만 간에 김 여사년들 징역 좆나 것 네ㅋㅋ 최소 3년 ㅋㅋ,1.0,"['대가리', '에', '뇌', '가', '없나', 'ㅋㅋ', '면허', '는', '몸', '주고', '땃', '나', '민', '식이', '법', '으로', '만', '간', '에', '김', '여', '사', '년', '들', '징역', '좆', '나', '것', '네', 'ㅋㅋ', '최소', '3년', 'ㅋㅋ']"
10420,운전을 못하면 핸들 잡지마 ㅅㅂㄴ들아 그러다 골로 가는 사람들 여럿이다,1.0,"['운전', '을', '못', '하면', '핸들', '잡지마', 'ㅅㅂㄴ', '들아', '그러다', '골로', '가는', '사람', '들', '여럿', '이다']"
10421,여자가 더 많으니까 올린 영상이지 대가리 돌이냐 ㅋㅋ,1.0,"['여자', '가', '더', '많으니까', '올린', '영상', '이지', '대가리', '돌이', '냐', 'ㅋㅋ']"
10422,세상은 넓고 김 여사는 많다,1.0,"['세상', '은', '넓고', '김', '여사', '는', '많다']"
10423,어째 저런 차는 다 김 여사야니들이 조사하고 하는 말이야,1.0,"['어째', '저런', '차는', '다', '김', '여', '사', '야니', '들', '이', '조사', '하고', '하는', '말', '이야']"
10424,화물차 뜰딱 3천만원이나 물어내라 이 ㅅㄲ야 어디서 나이 많은 게 자랑인 가 우길 껄우겨라 ㅉㅉㅉ 미친,1.0,"['화물차', '뜰', '딱', '3천만원', '이나', '물어내라', '이', 'ㅅㄲ', '야', '어디서', '나이', '많은', '게', '자랑', '인', '가', '우길', '껄우겨', '라', 'ㅉㅉㅉ', '미친']"
10425,뇌가 있나,1.0,"['뇌', '가', '있나']"
10426,이년들은 왜 이러는 걸까요 아시는 분 댓글좀,1.0,"['이', '년', '들', '은', '왜', '이러는', '걸까', '요', '아시', '는', '분', '댓글', '좀']"
10427,택시 병신들 봐주면 안 뎀 운전 다같이 개같이 하네,1.0,"['택시', '병신', '들', '봐주면', '안', '뎀', '운전', '다', '같이', '개', '같이', '하네']"
10428,13번 미 친 틀 딱은 좀 맞아야 한다 우기기만 하면 다 되는 줄 아는 미친 새끼들,1.0,"['13', '번', '미', '친', '틀', '딱', '은', '좀', '맞아야', '한다', '우기기만', '하면', '다', '되는', '줄', '아는', '미친', '새끼', '들']"
10429,ㅇㅈ 틀 딱 새끼들,1.0,"['ㅇㅈ', '틀', '딱', '새끼', '들']"
10430,참 댓 무시하라니까 ㅅㅂ 못 잡아 먹어서 안달이냐,1.0,"['참', '댓', '무시', '하', '라니까', 'ㅅㅂ', '못', '잡아', '먹어서', '안달', '이냐']"
10431,암튼 택시 트럭 대형버스 등 ㅅㅂ 지들 잇속 챙길려 사고 내면 ㅅㅂ 그냥 사형시켜 택시 ㅅㅂ 것들아 뭐 벼슬하니,1.0,"['암튼', '택시', '트럭', '대형', '버스', '등', 'ㅅㅂ', '지', '들', '잇속', '챙길려', '사고', '내면', 'ㅅㅂ', '그냥', '사형', '시켜', '택시', 'ㅅㅂ', '것', '들', '아', '뭐', '벼슬', '하니']"
