,comments,sentiment,tokens
7204,수준 봐라 ㅋㅋㅋㅋㅋㅋ,1.0,"['수준', '봐라', 'ㅋㅋㅋㅋㅋㅋ']"
7205,ㅅ고ㅌ비 여캠 수위는 진짜 알아줘야지 그냥 보기만 아니 듣기만 해도 쌀꺼 같은데 아 지금 화장실로 달려가야겠다,1.0,"['ㅅ', '고', 'ㅌ', '비', '여', '캠', '수위', '는', '진짜', '알아줘야지', '그냥', '보기', '만', '아니', '듣기', '만', '해도', '쌀꺼', '같은데', '아', '지금', '화장실', '로', '달려가야겠다']"
7206,역시 대깨문들의 고장 전라도 대전 ㅋㅋㅋㅋ,1.0,"['역시', '대', '깨문', '들', '의', '고장', '전라도', '대전', 'ㅋㅋㅋㅋ']"
7207,왜 그려,0.0,"['왜', '그려']"
7208,문재앙은 언제 죽냐 범죄자 ㅅㄲ들이 명줄은 길더라,1.0,"['문', '재앙', '은', '언제', '죽냐', '범죄자', 'ㅅㄲ', '들이', '명줄', '은', '길더라']"
7209,아휴 귀여워 너무 이쁘다,0.0,"['아', '휴', '귀여워', '너무', '이쁘다']"
7210,아마추어 영화배우를 수년간 프로훈련 받은 사람이 후두부 때려놓고 이겼다고 저렇게 좋아하면 우짜노,0.0,"['아마추어', '영화배우', '를', '수년', '간', '프로', '훈련', '받은', '사람', '이', '후', '두부', '때려놓고', '이겼다고', '저렇게', '좋아하면', '우짜노']"
7211,진짜 지린다,0.0,"['진짜', '지', '린다']"
7212,ㅁㅊ 와 개존잘,0.0,"['ㅁㅊ', '와', '개', '존잘']"
7213,아주 매미들은 재미없을 듯 ㅇㅇㅋ,1.0,"['아주', '매미', '들', '은', '재미없을', '듯', 'ㅇㅇㅋ']"
7214,진짜 너무 멋있다 ㅠㅠㅠㅠ 눈물이 막 나오넹,0.0,"['진짜', '너무', '멋있다', 'ㅠㅠㅠㅠ', '눈물', '이', '막', '나오넹']"
7215,매 경기마다 눈물나게 벅찬 감동을 선물해주시는 갓 연경님과 배구 국가대표팀에게 깊은 존경과 감사를 보냅니다,0.0,"['매', '경기', '마다', '눈물나게', '벅찬', '감동', '을', '선물', '해주시는', '갓', '연경', '님', '과', '배구', '국가대표팀', '에게', '깊은', '존경', '과', '감사', '를', '보냅니다']"
7216,완전 인정,0.0,"['완전', '인정']"
7217,와 이거진 짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃음폭탄 ㅋㅋㅋㅋㅋㅋㅋㅋ와 이 거 조회수 다시 보니까 그럴 만도 진짜 이렇게 웃어본 게 얼마만인 짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 마지막엔 보자마자 같이 쓰러짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,"['와', '이거진', '짴', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '웃음', '폭탄', 'ㅋㅋㅋㅋㅋㅋㅋㅋ', '와', '이', '거', '조', '회수', '다시', '보', '니까', '그럴', '만도', '진짜', '이렇게', '웃어', '본', '게', '얼마', '만인', '짘', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '아', '마지막', '엔', '보자마자', '같이', '쓰러짐', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
7218,슈주의 아무 말 대잔치 유명 하짘ㅋㅋㅋ,0.0,"['슈주', '의', '아무', '말', '대', '잔치', '유명', '하짘', 'ㅋㅋㅋ']"
7219,ㅅ과 ㅌㅂ가 레알 대세 긴 하구나,1.0,"['ㅅ', '과', 'ㅌㅂ', '가', '레알', '대세', '긴', '하구나']"
7220,나경원 개 싫어,1.0,"['나경원', '개', '싫어']"
7221,ㅅ고ㅌ비 여자 들은 몸매가 진짜 너무 좋아서 탈인 듯 난 슬렌더가 좋은데 진짜 가슴 큰애들 개 많다 취향 바뀔 듯,1.0,"['ㅅ', '고', 'ㅌ', '비', '여자', '들은', '몸매', '가', '진짜', '너무', '좋아서', '탈', '인', '듯', '난', '슬렌더', '가', '좋은데', '진짜', '가슴', '큰', '애', '들', '개', '많다', '취향', '바뀔', '듯']"
7222,이동휘님은 배우 맞나요 너무 잘 하시는데 ㅠ,0.0,"['이동휘', '님', '은', '배우', '맞나요', '너무', '잘', '하시는데', 'ㅠ']"
7223,인디 ㅗ,1.0,"['인디', 'ㅗ']"
7224,샘 오취리도 저렇게 맞아야 될 것 같은데,1.0,"['샘', '오취', '리도', '저렇게', '맞아야', '될', '것', '같은데']"
7225,미친 넘아니 여ㅡㅡ,1.0,"['미친', '넘아니', '여', 'ㅡㅡ']"
7226,한동안 곧 휴가 즐겁겠구나 부럽 다 만석아,1.0,"['한동안', '곧', '휴가', '즐겁겠구나', '부럽', '다', '만석', '아']"
7227,토나온 다 걍 몸이나 팔아라 다,1.0,"['토나온', '다', '걍', '몸', '이나', '팔아라', '다']"
7228,총 안 맞은 걸 다행으로 여겨야지 죽 빵이면 싸게 교육 받은 거다,1.0,"['총', '안', '맞은', '걸', '다행', '으로', '여겨야지', '죽', '빵', '이', '면', '싸게', '교육', '받은', '거', '다']"
7229,213213 여기 약간 울컥 하셨나보네요ㅠ 그 뒤에 상이 님 시선도 그렇구,0.0,"['213213', '여기', '약간', '울컥', '하셨나', '보네요', 'ㅠ', '그', '뒤', '에', '상이', '님', '시선', '도', '그렇구']"
7230,이성미도 웃기네 왜 이제서야 얘기해 죽일 놈 만들어 놓고 성 깔 있어 보여 그래서 남여 관계는 몰라 본인들만 알뿐,1.0,"['이성미', '도', '웃기', '네', '왜', '이제', '서야', '얘기', '해', '죽일', '놈', '만들어', '놓고', '성', '깔', '있어', '보여', '그래서', '남여', '관계', '는', '몰라', '본인', '들', '만', '알', '뿐']"
7231,좋은 컨텐츠는 중독 안 된다는 말씀 너무 공감합니다,0.0,"['좋은', '컨텐츠', '는', '중독', '안', '된다는', '말씀', '너무', '공감', '합니다']"
7232,병신은 병신끼리 노는 법,1.0,"['병신', '은', '병신', '끼리', '노', '는', '법']"
7233,예능 참 잘해 이 누난,0.0,"['예능', '참', '잘', '해', '이', '누', '난']"
7234,요즘 차보더 옛날 차가 더 튼튼하고 좋은 듯 안전하고,0.0,"['요즘', '차보', '더', '옛날', '차가', '더', '튼튼하고', '좋은', '듯', '안전하고']"
7235,사람 죽여놓고 먹고 자 고 숨쉬길 바라냐 호로 새끼들아,1.0,"['사람', '죽여놓고', '먹고', '자', '고', '숨쉬길', '바라냐', '호로', '새끼', '들', '아']"
7236,아니 우리가 임신시켰냐고 애아빠한테나 배려 강요하자 좀,1.0,"['아니', '우리', '가', '임신', '시켰냐고', '애', '아빠', '한테', '나', '배려', '강요', '하자', '좀']"
7237,ㅋㅋㅋㅋㄹㅇㅋㅋㅋ아버님의 자가 ㅋㅋㅋㅋㅋ보들보들뽀송뽀송양의자,0.0,"['ㅋㅋㅋㅋㄹㅇㅋㅋㅋ', '아버님', '의', '자가', 'ㅋㅋㅋㅋㅋ', '보들보들', '뽀송뽀송', '양', '의자']"
7238,결혼이란 잠깐의 커다란 행복을 얻고 일생의 자유를 잃는 것이다,0.0,"['결혼', '이란', '잠깐', '의', '커다란', '행복', '을', '얻고', '일생', '의', '자유', '를', '잃는', '것', '이다']"
7239,입으신 티 어 디껀지 제발 알려주세요 ㅜㅜ,0.0,"['입으신', '티', '어', '디껀', '지', '제발', '알려주세요', 'ㅜㅜ']"
7240,구루겡,0.0,"['구루', '겡']"
7241,괜히 연예계를 동물농장이라고 하고 딴 따라들을 정재계인들 전용 육 변기라 하는 게 아니지 ㅋㅋㅋ,1.0,"['괜히', '연예계', '를', '동물농장', '이라고', '하고', '딴', '따라', '들을', '정재', '계', '인들', '전용', '육', '변기', '라', '하는', '게', '아니지', 'ㅋㅋㅋ']"
7242,다 부모 없는 새끼들이 네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"['다', '부모', '없는', '새끼', '들', '이', '네', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
7243,진순은 옳다 다 만 맛이 없을 뿐이다,0.0,"['진', '순은', '옳다', '다', '만', '맛', '이', '없을', '뿐', '이다']"
7244,포돌이 ㄹㅇ,0.0,"['포돌이', 'ㄹㅇ']"
7245,와 트럭 운전기사 법이고 뭐고 그냥 그 자리에서 죽기 직전까지 패버리고 싶네ㅋㅋㅋㅋ 말하는 뽄새봐라 뭘 잘했다고,1.0,"['와', '트럭', '운전기사', '법', '이고', '뭐', '고', '그냥', '그', '자리', '에서', '죽기', '직전', '까지', '패', '버리고', '싶네', 'ㅋㅋㅋㅋ', '말', '하는', '뽄새봐', '라', '뭘', '잘', '했다고']"
7246,진짜 어나니머스 상대 어떻게 하려고 ㅋㅋㅋㅋㅋㅋㅋㅋ 적당히 좀 하지,0.0,"['진짜', '어나니머스', '상대', '어떻게', '하려고', 'ㅋㅋㅋㅋㅋㅋㅋㅋ', '적당히', '좀', '하지']"
7247,우파코인 ㅈ되네 ㅋㄱㅋ 조회수 170만에 좋아요 7만 틀 딱 들 ㄹㄱㄴ,1.0,"['우파', '코인', 'ㅈ', '되네', 'ㅋㄱㅋ', '조', '회수', '170만', '에', '좋아요', '7만', '틀', '딱', '들', 'ㄹㄱㄴ']"
7248,와 나경원 소름,0.0,"['와', '나경원', '소름']"
7249,끝까지 안본 건가 내용이 해를 못한 거 같은데,0.0,"['끝', '까지', '안', '본', '건가', '내용', '이', '해', '를', '못', '한', '거', '같은데']"
7250,여경 지원 하듯이 소방관 지원 해라 뇨자들 오또케,1.0,"['여경', '지원', '하', '듯이', '소방관', '지원', '해', '라', '뇨자들', '오또케']"
7251,씨발 늙은 것도 모자라 화물 트럭 운전하고 자 빠졌네,1.0,"['씨발', '늙은', '것', '도', '모자라', '화물', '트럭', '운전', '하고', '자', '빠졌네']"
7252,ㅋㅋㅋㅋㅋㅋㅋ 명예 중국인 ㅋㅋㅋㅋ 누가 봐도 한국인 잘 어울리셔용,0.0,"['ㅋㅋㅋㅋㅋㅋㅋ', '명예', '중국인', 'ㅋㅋㅋㅋ', '누가', '봐도', '한국인', '잘', '어울리셔용']"
7253,진짜 할머니들 욕 나오네 내 눈에는 살 날 얼마 없어서 그냥 무작정 들이 대는 걸로 밖에 안보임 솔직하게 저렇게 죽어도 할매 절대 안불쌍함,1.0,"['진짜', '할머니', '들', '욕', '나오네', '내', '눈', '에는', '살', '날', '얼마', '없어서', '그냥', '무작정', '들이', '대는', '걸', '로', '밖에', '안', '보임', '솔직하게', '저렇게', '죽어도', '할매', '절대', '안', '불쌍함']"
7254,스텔스 방패네,0.0,"['스텔스', '방패', '네']"
7255,누구 씨엔블루 사기꾼 정용화가 잇는,1.0,"['누구', '씨엔블루', '사기꾼', '정용화', '가', '잇는']"
7256,3번 실선 차변은 잘못이지만 좀 양보운전 들 좀 해라 시 팔 새기들아 그거 껴주면 큰일 나냐,1.0,"['3', '번', '실선', '차변', '은', '잘못', '이지만', '좀', '양보', '운전', '들', '좀', '해', '라', '시', '팔', '새', '기', '들', '아', '그거', '껴주면', '큰일', '나냐']"
7257,선생들이 ㅈ같이 처리하니 삼촌 서비스가 생기지,1.0,"['선생', '들', '이', 'ㅈ', '같이', '처리', '하니', '삼촌', '서비스', '가', '생기지']"
7258,14번 유턴차량도 ㅁ친놈 아냐 속도 붙은 상태에서 그냥 유턴 내리꽂네 지가 뭔데 안전운전 하래 마라야,1.0,"['14', '번', '유턴', '차량', '도', 'ㅁ', '친놈', '아냐', '속도', '붙은', '상태', '에서', '그냥', '유턴', '내리', '꽂네', '지가', '뭔', '데', '안전', '운전', '하래', '마', '라야']"
7259,와 조땐단,1.0,"['와', '조', '땐단']"
7260,멋있다는 말밖에 대단해요,0.0,"['멋있다는', '말', '밖에', '대단해요']"
7261,정치질을 하려고 하자나 스믈스믈 그게 빡친 거지 학부모들은,0.0,"['정치', '질', '을', '하려고', '하자', '나', '스믈스믈', '그게', '빡친', '거지', '학부모', '들', '은']"
7262,그래도 남편이 저기 관 중석에서 응원해줬어요 크 흑 더 많은 관 중 있었으면 좋으련만 ㅜㅜ 자랑스럽네요,0.0,"['그래도', '남편', '이', '저기', '관', '중석', '에서', '응원', '해줬어요', '크', '흑', '더', '많은', '관', '중', '있었으면', '좋으련만', 'ㅜㅜ', '자랑스럽네요']"
7263,신인걸 ㄱ룹 멤버 올 탈의 리액션하는 방송 볼 사람 빨리와ㅎㅎㅎ 제대로 들켰거든 ㅎㄷㄷ 말 듣는 게 좋을 걸요,1.0,"['신', '인걸', 'ㄱ', '룹', '멤버', '올', '탈의', '리액션', '하는', '방송', '볼', '사람', '빨리', '와', 'ㅎㅎㅎ', '제대로', '들켰거든', 'ㅎㄷㄷ', '말', '듣는', '게', '좋을', '걸', '요']"
7264,유튜브 댓글 첨써보는데 14번은 진짜 암이네 법이 블 박차 가해자라니까 할 말은 없는데 진짜 개암이다,1.0,"['유튜브', '댓글', '첨', '써', '보는데', '14', '번은', '진짜', '암', '이네', '법', '이', '블', '박차', '가해자', '라니까', '할', '말', '은', '없는데', '진짜', '개암', '이다']"
7265,정신나간 쓰레기들이 네 진짜 ㅡㅡ,1.0,"['정신', '나간', '쓰레기', '들', '이', '네', '진짜', 'ㅡㅡ']"
7266,오늘 따라 형님 얼굴이 밝아 보이십니다 아주 보기 좋아요,0.0,"['오늘', '따라', '형님', '얼굴', '이', '밝아', '보이십니다', '아주', '보기', '좋아요']"
7267,공무원들 일 안햇네 앉은뱅이 마냥 세금 받아 쳐 먹엇네,1.0,"['공무원', '들', '일', '안햇', '네', '앉은뱅이', '마냥', '세금', '받아', '쳐', '먹엇', '네']"
7268,김 여사들 진짜 면허 뺏었으면 좋겠음 중앙선 침범역 주행 유턴 차선도 아닌데 중앙선에서 유턴ㅁㅊ 답도 없음운전면허 시험 어떻게 딴거임,1.0,"['김', '여사', '들', '진짜', '면허', '뺏었으면', '좋겠음', '중앙', '선', '침범', '역', '주행', '유턴', '차선', '도', '아닌데', '중앙', '선', '에서', '유턴', 'ㅁㅊ', '답', '도', '없음', '운전면허', '시험', '어떻게', '딴거', '임']"
7269,암튼 김 여사들은 다 면허 뺏어버려야 돼,1.0,"['암튼', '김', '여사', '들', '은', '다', '면허', '뺏어', '버려야', '돼']"
7270,두근두근,0.0,['두근두근']
7271,이경실은 코로 응응 거려 얼마나 듣기 싫은 지 모름,1.0,"['이경실', '은', '코로', '응응', '거려', '얼마나', '듣기', '싫은', '지', '모름']"
7272,지수 참 양 아치 같이 생겼네 깡패쎄끼는 못되고 아주 약한 자 한테는 강하고 강한 자 한테 는 슬슬기는 놈 자존 감이 없는 쓰래기,1.0,"['지수', '참', '양', '아치', '같이', '생겼네', '깡패', '쎄', '끼는', '못', '되고', '아주', '약한', '자', '한', '테', '는', '강하고', '강한', '자', '한테', '는', '슬슬', '기는', '놈', '자존', '감', '이', '없는', '쓰래', '기']"
7273,응이 뭐야,0.0,"['응', '이', '뭐', '야']"
7274,언니는 그냥 힐링,0.0,"['언니', '는', '그냥', '힐링']"
7275,런던 올림픽부터 팬 돼서 꾸준히 여 배 리그 챙겨보는 팬으로서 승부를 떠나서 진짜 수준 높은 경기였다,0.0,"['런던', '올림픽', '부터', '팬', '돼서', '꾸준히', '여', '배', '리그', '챙겨', '보는', '팬', '으로서', '승부', '를', '떠나서', '진짜', '수준', '높은', '경기', '였다']"
7276,공각기동대에 나오는 광학 미체가 나오는 날이 머지 않았구나,0.0,"['공각기동대', '에', '나오는', '광학', '미', '체', '가', '나오는', '날', '이', '머', '지', '않았구나']"
7277,저래 놓고 시작하니까 다 가 버렸네 수준 보인 다 ㅋㅋ 남의 자식 학력 같은 건 왜 건드는 데 그런 거 아니면 정상적인 대화도 못하는 똥 묻은 개들이 남까는 것만 개 잘해,1.0,"['저래', '놓고', '시작', '하', '니까', '다', '가', '버렸네', '수준', '보인', '다', 'ㅋㅋ', '남', '의', '자식', '학력', '같은', '건', '왜', '건', '드는', '데', '그런', '거', '아니면', '정상', '적', '인', '대화', '도', '못', '하는', '똥', '묻은', '개', '들', '이', '남', '까는', '것', '만', '개', '잘', '해']"
7278,진짜 이게 대한민국 예능 레전드 다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,"['진짜', '이', '게', '대한민국', '예능', '레전드', '다', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
7279,송중기는 딱 봐도 방송에서 여자 밝히는 거 보였는데 빠순이들이 빨아준 거지 이종석은 뭐 존 잘도 아니고,1.0,"['송중기', '는', '딱', '봐도', '방송', '에서', '여자', '밝히는', '거', '보였는데', '빠순이', '들', '이', '빨', '아', '준', '거지', '이종석', '은', '뭐', '존', '잘도', '아니고']"
7280,이 사람 작년에 415 부정선거가 아니라고 주구장창나팔불던 사람인데 대깨문으로 보직 변경한 사람이 여,1.0,"['이', '사람', '작년', '에', '415', '부정선거', '가', '아니라고', '주', '구', '장창', '나팔', '불던', '사람', '인데', '대', '깨문으로', '보직', '변경', '한', '사람', '이', '여']"
7281,아니 이게 직원이 녹음한 거라고 할머니 역 맡은 분 할머니 이신 줄,0.0,"['아니', '이', '게', '직원', '이', '녹음', '한', '거', '라고', '할머니', '역', '맡은', '분', '할머니', '이신', '줄']"
7282,저런 안 무면 차라리 바지를 입히 던지,0.0,"['저런', '안', '무', '면', '차라리', '바지', '를', '입히', '던지']"
7283,7321321 김 여사 그렇게 쌔게 들어오는 법이 어딨어나 여깄어 병시나 꺼져 너 중앙선 침범했으니까 신고하께,1.0,"['7321321', '김', '여사', '그렇게', '쌔', '게', '들어오는', '법', '이', '어딨어나', '여', '깄', '어', '병시', '나', '꺼져', '너', '중앙', '선', '침범', '했으니까', '신고', '하', '께']"
7284,이걸 누가 찍고 있는 거임,0.0,"['이', '걸', '누가', '찍고', '있는', '거임']"
7285,그냥 죽 여라 기본이 안 된 인간은 죽어 없어져야 이 사회가 돌아감,1.0,"['그냥', '죽', '여', '라', '기본', '이', '안', '된', '인간', '은', '죽어', '없어져야', '이', '사회', '가', '돌아감']"
7286,분위기 너무 무서워 ㅠㅠ,0.0,"['분위기', '너무', '무서워', 'ㅠㅠ']"
7287,아직 세상엔 아름다운 사람들이 많이 남아 있는 것 같다 세상은 아직 살만해,0.0,"['아직', '세상', '엔', '아름다운', '사람', '들', '이', '많이', '남아', '있는', '것', '같다', '세상', '은', '아직', '살', '만해']"
7288,동영상을 추천해주신에 감사드립니다,0.0,"['동영상', '을', '추천', '해주신에', '감사', '드립니다']"
7289,서예지 와 ㅅㅂ 이네,1.0,"['서예지', '와', 'ㅅㅂ', '이네']"
7290,좀 벌래 간첩 쓰래기들 이 제 수면 위로 거의 드러났다 그자를 포함한 자유대한민국 좀 벌래들 그곳 가서 살아,1.0,"['좀', '벌', '래', '간첩', '쓰래', '기', '들', '이', '제', '수면', '위로', '거의', '드러났다', '그', '자', '를', '포함', '한', '자유', '대한민국', '좀', '벌', '래', '들', '그', '곳', '가서', '살', '아']"
7291,이게 정상이지,0.0,"['이', '게', '정상', '이지']"
7292,죽어서 특진시킨들 뭔 의미가 있냐 돈이라도 한 10억 드려라 가족 한 태남는 게 있어야지 특진은 개뿔 ㅅㅂ 명예가 밥 먹여주냐,1.0,"['죽어서', '특', '진시', '킨들', '뭔', '의미', '가', '있냐', '돈', '이라도', '한', '10억', '드려라', '가족', '한', '태', '남는', '게', '있어야지', '특진', '은', '개뿔', 'ㅅㅂ', '명예', '가', '밥', '먹여주냐']"
7293,과속하는 살인자 씹자식들은 다 미리 죽여야 된다 씨 부랄 법이 병신 같으니 선량한 시민들만 피해보지,1.0,"['과속', '하는', '살인자', '씹', '자식', '들', '은', '다', '미리', '죽여야', '된다', '씨', '부랄', '법', '이', '병신', '같으니', '선량한', '시민', '들', '만', '피', '해보지']"
7294,소근 커플 영상 보면 진짜 수험생활 끝나고 연애랑 결혼 빨리 하고 싶어요 진짜,0.0,"['소', '근', '커플', '영상', '보면', '진짜', '수험', '생활', '끝나고', '연애', '랑', '결혼', '빨리', '하고', '싶어요', '진짜']"
7295,이웃 맺으려고 왔어요 큰 종 알람과 방장님의 따스한 손발걸음 기 대해 봅니다,0.0,"['이웃', '맺으려고', '왔어요', '큰', '종', '알람', '과', '방장', '님', '의', '따스한', '손발', '걸음', '기', '대해', '봅니다']"
7296,안전한 차 맞냐,0.0,"['안전한', '차', '맞냐']"
7297,저런 쓰레기를 왜 쓰냐,1.0,"['저런', '쓰레기', '를', '왜', '쓰냐']"
7298,마지막 실패 후 경례 너무나도 멋집니 다수고 하셨습니다,0.0,"['마지막', '실패', '후', '경례', '너무나도', '멋집니', '다수', '고', '하셨습니다']"
7299,와아아 ㅠㅠㅠㅠ이거를 못 보다니 이이이이이으아아아아,0.0,"['와아아', 'ㅠㅠㅠㅠ', '이', '거', '를', '못', '보다니', '이이이이이', '으아아', '아아']"
7300,저렇게 크면 인생 좃댑니다,1.0,"['저렇게', '크면', '인생', '좃댑니', '다']"
7301,육식 맨 이 남자 성공했다고 할 수 있겠네요,0.0,"['육식', '맨', '이', '남자', '성공했다고', '할', '수', '있겠네요']"
7302,폭력을 정당화 하시는 건가요,0.0,"['폭력', '을', '정당화', '하시는', '건가', '요']"
7303,아니 왜 저한테만 이 러시는 거예요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,"['아니', '왜', '저', '한', '테', '만', '이', '러시', '는', '거', '예요', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
7304,오ㅏ진짜 하이틴이 ㄷ 아니 왜 이렇게 이쁜 거임,0.0,"['오', 'ㅏ', '진짜', '하이', '틴', '이', 'ㄷ', '아니', '왜', '이렇게', '이쁜', '거임']"
7305,348158153410041004재석님을 시작으로 나라님이랑 상엽님까지 각자 포인트가 너무 웃겨 ㅋㅋㅋ 근데 킬포는 미 주도 놓치지 않고 같이 잘 받아쳐서 토크가 살아있음 다들 케미가 미쳤어 좋은 뜻 이렇게 티키타카 잘 맞는 장면보는 맛에 식스센스본다,0.0,"['348158153410041004', '재석', '님', '을', '시작', '으로', '나라', '님', '이랑', '상엽님', '까지', '각자', '포인트', '가', '너무', '웃겨', 'ㅋㅋㅋ', '근데', '킬포', '는', '미', '주도', '놓치지', '않고', '같이', '잘', '받아', '쳐서', '토크', '가', '살아있음', '다', '들', '케미', '가', '미쳤어', '좋은', '뜻', '이렇게', '티키타카', '잘', '맞는', '장면', '보는', '맛', '에', '식스센스', '본다']"
7306,나는 꽃다발 넘 예쁜 데,0.0,"['나', '는', '꽃다발', '넘', '예쁜', '데']"
7307,내가 이걸 왜 보고 있는지는 잘 모르겠다 그냥 무의식적으로 계속 보게 된다,0.0,"['내', '가', '이', '걸', '왜', '보고', '있는지는', '잘', '모르겠다', '그냥', '무의식', '적', '으로', '계속', '보게', '된다']"
7308,나도 로즈 티비 구글에 검색해서 들어가 봤는데 그냥 여자들 다 벗 1고 있음,1.0,"['나도', '로', '즈', '티비', '구글', '에', '검색', '해서', '들어가', '봤는데', '그냥', '여자', '들', '다', '벗', '1', '고', '있음']"
7309,여전히 쓰레기들이 많군 ㅈㄴ 쳐 맞아야 하는 데,1.0,"['여전히', '쓰레기', '들', '이', '많군', 'ㅈㄴ', '쳐', '맞아야', '하는', '데']"
7310,에휴 여편 네가 얼마나 못 났으면 종국이가 2년 동안 집을 두 번 들어 왔겠냐 똑같지 뭐 성격 파탄자들,1.0,"['에', '휴', '여', '편', '네', '가', '얼마나', '못', '났으면', '종국', '이', '가', '2년', '동안', '집', '을', '두', '번', '들어', '왔겠냐', '똑같지', '뭐', '성격', '파탄', '자', '들']"
7311,팩트 하나 더 자사고 폐지는 문재앙이 했다,1.0,"['팩트', '하나', '더', '자사고', '폐지', '는', '문', '재앙', '이', '했다']"
7312,저거 눈물이 연기가 아닐 거임ㅋㅋㄱㅋㅋㅋㄱ,0.0,"['저', '거', '눈물', '이', '연기', '가', '아닐', '거임', 'ㅋㅋㄱㅋㅋㅋㄱ']"
7313,얼굴도 귀엽고 예쁘고 탁구계의 거목이 될 듯해 홧팅,0.0,"['얼굴', '도', '귀엽고', '예쁘고', '탁구', '계', '의', '거목', '이', '될', '듯', '해', '홧팅']"
7314,명복을 빕니 다 국민은 죽어요 경찰의 고소장 손괴를 뇌물수수도 300만원 허위의 수사기록도 계속 재탕으로 이어지고 있습니다 국민은 죽어요 간 청합니다 긴급 점검 조치해야 합니다,0.0,"['명복', '을', '빕니', '다', '국민', '은', '죽어요', '경찰', '의', '고소장', '손괴', '를', '뇌물수수', '도', '300만원', '허위', '의', '수', '사', '기록', '도', '계속', '재탕', '으로', '이어지고', '있습니다', '국민', '은', '죽어요', '간', '청', '합니다', '긴급', '점검', '조치', '해야', '합니다']"
7315,소방관처럼 위험한 직업을 하시는 대 보면 완전 박봉인 듯 ㅂㅅ 같은 개 한민국,1.0,"['소방관', '처럼', '위험한', '직업', '을', '하시는', '대', '보면', '완전', '박봉', '인', '듯', 'ㅂㅅ', '같은', '개', '한', '민국']"
7316,변기유천 사건 때 그날 그 사건 때 전현 무랑 송중기 그가게에잇엇다는 거 알 사람은 아는데 그가게에서 다 벗고 놀 고 잇엇다는 거 ㅋㅋㄱㄱ 시 발세상이 그렇다 진실은 언제나 산 넘어에 어 줍짢게 가려져 잇지 나 같은 사람이 말하는 거 아무도 믿지도 않겟지 그리고 송중기 나 다니는 병원와서 협찬해 달라고 말햇던 거 쌤이 말해준 적도 잇엇고ㅋㅋ 피부과 ㅋㅋ자기 유명해질 건데 돈 안내면 안 되냐고 ㅋㅋㅓ이건 존 나옛날 얘기지 만싹 수가 노란 인간인거나 송혜교 왜 욕먹는지 진짜 노이 해 송중기 진짜 비열한 인간 임 남자답지 못한 인간,1.0,"['변기', '유천', '사건', '때', '그날', '그', '사건', '때', '전현', '무', '랑', '송중기', '그', '가게', '에잇', '엇', '다는', '거', '알', '사람', '은', '아는데', '그', '가게', '에서', '다', '벗고', '놀', '고', '잇엇다', '는', '거', 'ㅋㅋㄱㄱ', '시', '발', '세', '상이', '그렇다', '진실', '은', '언제나', '산', '넘어에', '어', '줍짢', '게', '가려져', '잇지', '나', '같은', '사람', '이', '말', '하는', '거', '아무', '도', '믿지도', '않겟지', '그리고', '송중기', '나', '다니는', '병원', '와', '서', '협찬', '해', '달라', '고', '말햇던', '거', '쌤', '이', '말', '해준', '적도', '잇', '엇', '고', 'ㅋㅋ', '피부', '과', 'ㅋㅋ', '자기', '유명해질', '건데', '돈', '안내면', '안', '되냐고', 'ㅋㅋㅓ', '이건', '존', '나', '옛날', '얘기', '지', '만', '싹', '수가', '노란', '인간', '인거', '나', '송혜교', '왜', '욕먹는지', '진짜', '노이', '해', '송중기', '진짜', '비열한', '인간', '임', '남자', '답지', '못', '한', '인간']"
7317,학교 다닐 때 관계 맺은 남학생은 들 ㅋ 평생 훈장 받은 기분이 겟댱 키키키,1.0,"['학교', '다닐', '때', '관계', '맺은', '남학생', '은', '들', 'ㅋ', '평생', '훈장', '받은', '기분', '이', '겟댱', '키키', '키']"
7318,너무 귀엽구 이쁘네요 햄톨이 같아,0.0,"['너무', '귀엽구', '이쁘네요', '햄톨', '이', '같아']"
7319,하니 악플러들 악질로 유명한 시아 준수 빠는 죄순이라던데 헤어졌음 좀 놔줘라 괜히 대중들 선동 말고,1.0,"['하니', '악플러', '들', '악질', '로', '유명한', '시아', '준수', '빠는', '죄', '순이', '라', '던데', '헤어졌음', '좀', '놔줘라', '괜히', '대중', '들', '선동', '말고']"
