,0
64177,국진. 수지씨.~~<br>두분모습보면 입가에 미소가 지어져요. 행복하세요.~~
64178,소소한 시간   행복하시길
64179,"불청 1회부터 종방때까지 다 봤구요.<br>김국진,강수지님이 나올때가 젤 잼났는데, <br>무엇보다 두분이 불청서 썸타면서 결혼까지가는 과정을 대리만족했네요.<br>정말 두분 너무 잘어울리십니다^^<br>부부는 닮는다더니<br>동물로 치면 귀여운 다람쥐 같아요ㅎ<br>평생 지금처럼 행복하시길 바래요^^"
64180,비오는날 보고 있는데 절로 힐링이됩니다!
64181,지금도 좋지만 더 어릴때 만났으면...운명이다
64182,보는것만으로도 힐링되내요~~ㅋ.ㅋ;<br>라디오도 잘 듣구 있구여~~
64183,수지누나 10만 구독자 달성 진심으로 축하드려요<br>국진형님 골프채널도 13만인데<br>두분다 빨리 구글코리아에 실버버튼 신청해서<br>같이 언박싱하는 모습 정말 보고싶네요~~^^
64184,수지언니 유튜브 늘 재밌게 보고있는 30대 팬이에요 언니의 감성과 소녀같은 모습이 너무 좋아서 언니처럼 살림하고 나이들어가고 싶다 라고 생각하고 있어요 국진삼촌(?)이랑 함께하는 모습 너무 좋아요 두분이 도란도란 대화하는거 보는거 너무 힐링이에요! 앞으로도 두분 함께하는 모습 자주 보고싶어요🥰
64185,고마워요!!
64186,계속 미소지으면서 보게됩니다<br>두분 넘 이쁘고 행복해 보여요<br>늘 응원합니다^.^
64187,강수지❤김국진 포에버
64188,어머나 어머나 두분은 진짜 찐사랑이다♡♡♡♡♡응원해용♡♡♡♡
64189,수지씨와 국진씨 건강하시고 사랑속에서 백년해로 하세요  응원합니다
64190,구독했어요^^
64191,고운 외모만큼이나 말씀도 예쁘게 하시는거같아요ㅜㅜ두분 진짜 예쁜 사랑하시는듯해서 보기좋아요:)
64192,십만명 축하드립니다
64193,음 그때도 우리 국찐님 수지님 에게<br> 이미 마음이 많이 있었네<br>수지님이 관심없거나 모른체 했거나<br>서로 눈치만 봐던가 ~ㅎㅎ<br>여자와 달리 남자는 마음 없으면 <br>관심을 안둔다고<br>알고있는데 말이죠 ㅎㅎ<br>뜨문 뜨문 만남이라도 나 아직 너<br>잊지않고 있다~는 관심을 보임 앜 ㅎㅎ
64194,넘넘 예쁜부부네요<br>길게길게 쭈~욱 쭉쭉 행복하세요~^^
64195,저도 남편이랑 저렇게 주거니 받거니 편하게 얘기하고싶네요 부부끼리 소통이 정말 중요해요
64196,수지님~  바지넘예쁘다^^
64197,두분 정말 행복했음 좋겠어요
64198,두 분 대화가 편안하고 듣기 좋네요^^
64199,난 너무예쁘다 그냥예쁘다
64200,두분 느낌이 닮았어용  ^^
64201,두분 잘 만나셨어요<br>천생연분~~ 잘 어울리세요<br>행복하세요~~♡
64202,제가 구독 누르니...10만이 되었네요..ㅎㅎㅎ<br>좋아하는 두분 알콩달콩 사시는 모습이 너무 좋습니다.<br>행복하세요^^
64203,꾸미지 않아도 이쁜 수지씨 그리고 비 를 아는 김국진씨 ㅋㅋㅋㅋ
64204,와~~ 너무 보기 좋으시다~^^<br>부러워요 ㅎㅎ 음악두 잘~ 듣고있습니다 그리고 우울함을 없애주셔서 감사합니다 ~
64205,두분 참행복 하시군요.예쁘게 사세요. 꾸욱했습니다.
64206,정말 선남선녀에요~<br>너무 사랑스러운 두분 국민한테 사랑받기 충분합니다~♡♡
64207,"7월3일 오후10시40분, 구독자 10만 축하드립니다<br>100만 가즈아!!!"
64208,우리부부 모습을 보고있는 느낌이예요^^<br>보기 너무 좋아요~<br>앞으로 더 많은 추억 만드세요~~♡♡
64209,보기  좋다.
64210,김국진씨같은 남자 너무 좋아요 강수지씨 너무 부럽네요  아직도 어쩜 이렇게 아름다우세요  건강하세요
64211,부럽^^
64212,참...잘어울리는커플입니다.<br>흐뭇하네요..<br>언제나 행복하세요
64213,아.불청보는거 같아요ㅎㅎ 꿀잼 자주자주 올려주세용^^
64214,👍
64215,참 잘 어울린다~언니채널은 마음이 편안하고 따뜻해져^^
64216,둘이  얼굴 좋아진거봐~~~너무 보기  좋으다요
64217,김국진씨 볼수록 참 멋지고 좋은분같아요!!!<br>꼭 행복하시길♡
64218,행복해보여서 너무 보기좋아요! 들꽃처럼 수국처럼 소담한 두분의 사랑에 응원의 박수를 보냅니다
64219,라면먹고갈래의 원조였군요 ㅎ
64220,그야말로아름다운부부의모습입니다.~♡
64221,사랑스런 부부~~~♡♡
64222,곧 10만명 ~^^화이팅입니다!!
64223,ㅋㅋ 두분 알콩 달콩 이런말 좀 그렇지만 넘 귀여우십니당 ~~~~
64224,강수지님은  참~ 시크해 ㅎㅎㅎ
64225,사랑의 대화네요~~<br>저도 남편하고 데이또 해야겠어요~~부부는 서로 대화대화~~꼭필요하죠 ㅎㅎ
64226,두분 알콩달콩 <br>오손도손<br>주고 받고 대화 나는는 모습<br>너무좋아요 <br>언제까지나 이대로 <br>영원히 함께해요
64227,기모뛰
64228,우와 참 보기가 좋네요 오늘 진짜 재밌네여
64229,영상 보는데 너무 흐뭇해지네요..!! 다음편 기대되요!..
64230,천생연분....
64231,이곳이  어디인지 알려주세요<br>두분 넘보기좋아요~^^<br>항상 겸손하고  이쁨이 늘  넘치는분들인것같아요
64232,영상 상세설명란에 남길게요!
64233,수지언니♥ 국진님과 언제나 행복하세요~♪
64234,두분 응원합니다!!!!!
64235,국진이 형님 자주나와주세요!
64236,"둘이 좋은 이유가 이런거… 소소한 이야기 나누면서~맛있는거 먹고 , 아무리 솔로가 좋다하지만 둘이 있는 모습이 더 보기 좋긴해요ㅜㅜ"
64237,보고.. 느끼고.. 감상하고 갑니다~
64238,영상보기전  끝부분 먼저 확인했는데  2부가 끝일줄 알았는데 3부도 있네요 아싸~ 국진님 정말 간만에 나오신거니 최소 5부까지 해주세용
64239,수지씨랑 국진씨 같이 있는 모습 보기좋아요 김국진씨 수지씨랑 내내 행복해야해요
64240,훈훈하게 잘 봤어요<br>꼭 그렇게 행복하게 사셔요<br>보기 😀좋아요
64241,100부까지 해주세요♡
64242,수지씨 머리 짧은게 훨씬 예쁘고<br>어려보이고 어울려요
64243,우연히 클릭했는데 국진님이랑 소소하게 기분좋은대화들 비내리는 풍경까지.. 저도 같이 여유로워지는 힐링영상 넘 좋네요. 자주자주 이런영상들 올려줬으면~~ 구독하고 갑니당ㅎ
64244,끝까지 행복하세요 샬롬
64245,두분 보면 기분이<br>좋아집니다<br>동영상 보는내내<br>미소가 떠나질 않았어유<br>행복하셔융 ~~♡
64246,두분다 승승장구 하세요 건강하세요 👍화이팅하세요
64247,몇년전 불청을 두분 때문에 봤었는데 다시 불청보는 느낌이네요 ^^
64248,재밌는 방송^^
64249,너무 잘 어울려요.
64250,"진짜 두 분 같이 나오는 게 최고의 영상이예요~!! <br>집에서 두 분이서 보내는 하루 브이로그도 좋을 것 같고, 그냥 두 분 투샷이면 뭐든 좋음♥♥♥"
64251,보기만해도흐믓
64252,꿀잼입니다 &gt;.&lt; 다음 편도 너무 기다려져요 ㅠㅠ<br>저도 비 완전 좋아해요^^乃
64253,두분 너무 사랑스럽네요 국진씨랑 수지씨 너무 행복해 보여요 자주 국진씨랑 함께 있는 영상 올려주세요
64254,둘이 수다 떠는 건 참 재미짐.. 뭔가 과하지도 않으면서 티격태격 하는 모습 보면 자동 미소가 지어지네요.<br>오래오래 재밌게 이쁘게 지내시기를요~~
64255,너무 힐링되요 ~~~<br>100 부 까지 해주세요<br>젤로 재밌어요
64256,두편 남았어요!!
64257,진짜 100부♥♥♥♥
64258,두분이 천생연분이네요.<br>옛날부터 부부로 맺어질 인연이었을 것 같아요.<br>너무 잘 어울려요. 앞으로도 알콩달콩 금슬좋게 사시길 바랍니다
64259,두분 너무 잘어울려요~^^오래도록 행복하시고 예쁘게 사세요 언니~
64260,국수처럼 길게길게 행복하게 사시기 바랍니다.
64261,아직도 소녀소녀하시네요  미모도 <br>부럽♡♡♡<br>항상 행복하세요 수지씨♡<br>저와 성향이 비슷하셔서 항상응원하게 됩니다
64262,그래요.그렇게 잘 사세요.얼굴도 너무 좋아보여요.
64263,^^
64264,국진님 너무조아요.예기는 항상할듯말듯<br>구여움 세련미 항상응원합니다 골프왕 너무조아요
64265,비오는날 자연과  함께 사랑하는 사람과 유쾌한 대화..<br>너무 부럽네요..<br>다음 회차 더욱 기대되네요..
64266,❤️❤️❤️
64267,늦게 만나신 만큼 할얘기도 더 많쿤요 <br>너무 보기 좋아요 아낌없이 사랑하세요
64268,보기넘좋아요 늘행복하세요
64269,두분 항상 행복하세요~
64270,"두분은 천생연분이내요,국진씨는 수지씨를 넘 사랑하는게 느껴져요, 너무 편안해보이고, 수지씨 애교 닮고싶내요,,"
64271,아니야 뭔가 핵심있을것 같아 <br>까면 깔수록 계속 나오는게 또<br>있을것 같아요? <br>솔까 겁나 궁금합니다.<br>라면만 먹고 그냥갈 수가 없어요<br>안그래요?ㅋㅋㅋ
64272,그냥 갔는데..
64273,이 두분만 보고있으면 연애를 하고싶어지는 기운이 팍팍...............
64274,수지씨가 진짜 아름다운 분이군요
64275,국진씨가 더^^
64276,1탄도 흐뭇하게 봤는데 2탄은 더더더 흐뭇하게 봤어요. 3탄도 너무 기다려지네요~두분의 행복한 모습을 공유해주셔서 감사해요 😍
64277,두분눈빛이 .ㅋㅋ<br>천생연분
64278,두분의 소소한 일상과 싱그러운 여름산 풍경이 넘 편안해보이고 예쁘네요<br>행복한 두분의 모습 자주 올려주세요<br>보고있는 저의 입꼬리가 올라가는게 저도 함께 행복해지는 기분입니다  고맙습니다<br>두분 늘 건강하시고 해피하세요^^
64279,"수지씨,국진씨,두분대화<br>주거니받거니 너무보기좋아요<br>두분 너무사랑합니다<br>앞으로도 지금처럼 행복한부부생활 이어가기바래요~~♡♡"
64280,두분 너무 좋아보입니다
64281,두분ㆍ멋지다ㆍ짱이다ㆍ유후
64282,두분ㆍ보기좋아요ㆍ유후
64283,"두분 모습 뵈니 제가 더 행복해지는것 같아요  내가 좋아하는  김국진, 강수지 두분이 같이 계시니 넘 넘 마음이 흐믓하고 스윗해집니다  두분  사랑해요 ♡♡♡♡♡♡♡♡♡♡"
64284,국진오빠랑 수지언니영상 너무 좋아요~자주자주 올려주세여~♡♡♡
64285,김국진님과.강수지님서로서로아껴주고.위해주고행복하게사세요
64286,웬만한 드라마 보다 잼납니다 ㅎㅎ
64287,불청 보는것 같아요. ^^
64288,두분 넘 아름다워요<br>수지씨의 존댓말도 참<br>듣기좋아요 행복하고 꽃길만 걷길요~~^^♡
64289,수지씨의 애교섞인 존댓말이 마치 종달새가 지저귀는겉아 귀가 즐거워요
64290,두분너무 보기좋아요~
64291,금방10만 가겠네요~<br>실버버튼 언박싱해주세요~~💕
64292,💕 추억이 방울방울 💕
64293,저는 두분이 뭘 드시면서 즐겁게 대화나누시는 모습이참 보기좋더라고요 불청때도그렇고요<br>전 먹을땐 먹기만하는데 ㅎ <br>흐뭇한 표정이자연스레 짓게 되는 두분의 영상 넘 기대됩니다.베드민턴 기대할께요 ~~<br>진짜 잘어울리는두분은 항상 눈에담고귀에담고싶네요 ?예뻐서요 ❤
64294,경미님 저두 한가지만... 먹을땐 진심인편... 😆😆😆
64295,오늘첫방송보고구독!😍😍
64296,꽁냥꽁냥 ~ㅋㅋ<br>두분 귀여워욤
64297,이쁘게 생긴 수지씨 말도 이쁘게 하시네 너무 보기좋아요
64298,행복하게 사시니  저도 <br>행복해지네요.<br>오래오래 행복하게 사세요.
64299,부럽습니당^^ 보기좋고.....힐링하고 갑니다. <br>감사감사
64300,꾸미지 않은 소소한 모습들이 감동적이네요  ^^
64301,두 분 30년 전 청춘때 만나 살았어야 했는데....
64302,인생이 이렇게도 이어져 행복할수있다면. 두분 오래~~행복하세요 사랑해요
64303,진짜 잘어울리는 한쌍 이십니다 👍🏻👍🏻👍🏻🐶🐶🐶 최고의 커플🌿
64304,두 분  대화를 넘 이쁘게 하시네요  듣고 있으면 제가 웃고 있네요^^
64305,엄마 미소가 자꾸 나네요ㅎㅎ
64306,ASMR 얘기하며 보는 국진님 눈빛 어쩔~~~ 꿀 🍯 👍 😍
64307,두분 너무 행복한 모습  참 좋아요 ^^<br>두분 응원합니다
64308,너무 재미있게 봐서  시간이 금방 갔네요~
64309,"수지, 국진=수국 꽃 같아!<br>너무 알콩, 달콩 이뿌시다"
64310,두분 너무 잘 어울리세요~~<br>그냥 보고 있어도 미소가 절로 나와요.<br>어제 연중 라이브에서 언니 커플 인테리어 잘하셨다고 방송에 나오셨어요. 두분 신혼집 공개 되고 그동안 살며 사랑하며 배우며 영상들이 많이 나와서 반가웠어요.<br>계속 예쁜 영상 많이 보여주세요💜💜💜
64311,너모너모 재미있어요ㅜㅜㅜㅜ♡♡♡
64312,ㅎ 여전히. 좋은 부부
64313,서로가 사랑하고 존경하는게 보임<br>서로의 말을 잘들어주고 서로의 말을 공감하는 모습 두분 너무 사랑스럽습니다
64314,두부다 보기 좋와요 ~-
64315,너무 이뻐요 항상 같이 출연했으면 좋겠어요
64316,두분다  잘  어울려요   2백세까지  잘  사세요   아마  그렇것같아요     아프지  마세요 ㅡㅡㅡ
64317,김국진님<br>수지님과단둘이대화를하시니<br>굉장히.바르시고.일반인처럼.진솔한대화잘봤습니다.<br><br>말씀도 차분히 인성도좋으신거를영상에서느낍니다.<br><br>수지누나도 바르고 책임감이강하고.남자가봐도(굉장히.괜찮으신.김국진님) 두분의<br><br>인연 변함없이 영원한.사랑.신뢰아낌없이<br><br>보여주세요 ^^<br><br>언제 수지누나랑 사랑의대화녹음실에서<br>두분이 같이 영상만들어주세요^^:<br><br>비비안님두<br><br>수지누나가 나이들구<br><br>힘없구 90(나이)되셔서.지팡이를필요로하실때되면<br><br>지극정성 으로 효도를하실것같은믿음이생겨요.<br><br>두분이 야외에서 나들이(담소영상)하시는데<br><br>수지누나는 가족들을<br><br>야외에서 신경을많이쓰셔서<br><br>진짜 생활력이강하시면서<br><br>가족부양 책임감이 강하시다는걸 다시한번<br><br>알게되었습니다.  <br><br>지금 서울에 비가많이오네요<br><br>활기찬 주말되세요 추천찍고갑니다^^
64318,진짜 행복해보여요두분
64319,두분 참 예뻐요^^
64320,🙂👍👍👍👍🥰
64321,비오는밤에는 창문을<br>살짝열어놓고자는데 ㆍ<br>두분도 비를 좋아하시네요<br>제가 좋아하는두분 <br>알콩달콩 모습 행복해보여서<br>기쁜가슴이  뭉클합니다<br>자주뵙고싶어요<br>건강하세요♡♡♡♡♡
64322,수지씨 자체가 ♡비 오는날의 수체화♡ 이거든요 국진씨 솔직히 수지 맞으셨네요^^귀한만큼 끝까지 아름다운 사랑 키워나가세요! 그래야! 국진씨가 더욱 빛이나거든요! 이쁜사람 받으셨으니까요? 마음도 얼굴도 진실되게 아름다운 사람이 가장 좋더라! 네 맘대로 🤣❤❤
64323,수지씨는 목소리자체가 애교가 넘치고 국진씨도 스윗하고 ..서로 의지하며 친구처럼 너무 보기좋네요
64324,사랑하는 내사람과 숲에서 듣는 빗소리~ 당연히 너무 행복하죠~ 두분 도란도란 얘기 나누는 모습까지 더해지니 보는 저까지 부럽고 행복해요~^^
64325,만능 체육인 김국진 형님..ㅎㅎ<br>형님과 누나 두분 보기 너무 좋으세요^^
64326,알콩 달콩 너무멋진 커플팀
64327,두분 대화가 좋아요~
64328,수지언니 목소리도 표정도 얼굴도 대화톤도....모든 게 너무자연스럽고...사람의 맘을 편안하게 해주네요~~~
64329,두분오래오래행복하게살아요
64330,김국진씨 정말 행복해보이십니다^^
64331,항상 건강하고 행복하세요
64332,이거 20부작으로 해주세요❤️❤️
64333,너무 보기 좋아요<br>내가 다 행복해지는 느낌<br>가끔씩이라도 꼭  국진님 출연해주세요^^♡
64334,3부 무지 궁금해지네요~^^
64335,"두분 너무 보기좋아요. 돌고 돌아도 만날 인연은 결국 이렇게 만나고, 또 이렇게 아름다운 인생의 동반자가되어 함께 걸어가는거 같네요."
64336,두분 행복해보여서 좋아요 ~. 오래 오래 행복 하세요~~
64337,이거보고 우리부부도 가평에 드라이브왔어요<br>때마침비도오고 좋네요
64338,지금 여러분은 라디오스타 강수지씨와함께 하고 있습니다..ㅋㅋ<br>3박자가 어울리는 힐링  &quot;사랑하는사람과 백색소음(빗소리)풍경&quot;  햄볶아요♡
64339,천생연분 두분 너무 잘 어울려요~~
64340,끼리끼리 만나는듯요<br>수지님 옆에 있는 킹국진님 인성 엄청 좋아 보임<br>필드의 신사<br>킹국진<br>수지님도 솔직담백하고<br>꾸밈없음이 너무 좋음요
64341,강수지 이쁘다 머리숱도 이쁘다
64342,두분~그어느때보다도 평화롭게 행복해보여서 저희도 행복해지네요<br>꾸밈이 없는 아름다운 모습입니다~<br>두분다~얼굴이 좋아졌어요<br>특히 국진씨!!
64343,두분너무 좋아보이네요 행복하신모습 보니 덩달아 행복한마음이 드네요~~
64344,"<a href=""https://www.youtube.com/watch?v=GpV2odB6rqw&amp;t=3m29s"">3:29</a> 조곤조곤 할말 다하는 수지누나 ㅋㅋㅋ"
64345,여기는  충북  증평 7월 3일<br>비옵니다^^  비오닌까  나무들<br>풀들이  목욕을해서 더 신선해보이네요~~<br>수지님~~ 20대 30대보다더<br>지금이  헐씬 예쁘고 분위기있어보여요~~~
64346,대화내용 다 이해는 못 했어요..^^<br>그래도 자연속에 힐링있는 대화 잘 들었습니다..😄<br>오늘 부터 장마가 시작되었다고 하는데 작년처럼 비가 많이는 오지 않았으면 좋겠네요..다음 배드민턴도 기대가 많이됩니다..^^👍
64347,두분 모습 많이 보여주세요~^^♡♡♡
64348,나이많은 나는 두분을 보면서 행복이 어떤것인가?에 답을 얻었답니다~^^<br>늘 응원해요~ 사랑이 보여지는 두분♡<br>국진씨~ 걍수지 행복플러스 곱빼기로 그림그려주셔여~~~♡♡♡
64349,인류애가 사라져가서... 요즘은 이런 잔잔하고 순수한 기운이 좋아요.
64350,전남 광주는 긍께라고 하죠.아따 긍께!
64351,무척 이뻐요 그림속 주인공갇아요 두분오래오래 행복한일만함게해요
64352,눈물나게 이뻐요 두분모습~ 너무나도 사랑스럽네요~~~~☺
64353,행복 하게 사시는 모습 뵈니 넘 기쁘고 좋습니다 두분 늘 건강 하시고 행복 하시길 바랍니다  비오는날 운전 조심 하시고요♡♡♡
64354,보랏빛 향기의 그대가 국찌니일줄 그 당시 사람은 아무도 몰랐다. ㅎㄷㄷ
64355,ㅋㅋㅋㅋㅋㅋㅋㅋ 비하인드 막 나온다 ㅎㅎㅎ 어렷을때 완전 썸타셧네 ㅎㅎㅎ
64356,젊음의  끝자락   ~ ?   한두번이  아니네 ------   껀수만  있으면  들렀네  ~  도대체  몇번  만난거야?    근게 ~  말도  더듬네 ~    ?    밤늦게  전화하고 <i>____</i>  어렴풋이  생각나?   유행가  가사처럼 ~
64357,천생연분!
64358,인젠 맑은 날 더 많이 좋아 하세요~^^~~^^두 사람 앞날 쨍쨍 햇빛!!<br>국진씨 언제 봐도 순수?해 보여요...<br>두 분 서로 잘 헤아리며 행복 하세요...맛난 라면 가끔 드시며^^
64359,비오는날 비소리 들으며 두분 대화하시는거 보는 토요일 오후~ 너~~~~~~무 좋습니다..
64360,보다보면 나의 입꼬리가 올라감을 느낍니다.
64361,천생연분 ~~~♡
64362,두분 넘 잘어울리네요 ~~선남선녀 치와와커플♡
64363,언니 글램핑장 어디인지<br>여쭤봐도 될까요??^^<br>지금 계시는 곳은 가평인가 같은데요~~
64364,영상 상세페이지에 올릴께요!
64365,아구!  두 분 참 아름다우십니다.<br>자주  자주 두 분 뵈주셔요.
64366,국진씨.  수지씨...    두분 너무 잘 어울리는 천생연분입니다.  행복하세요~~~♡
64367,"수지언니 저도 비오는 날씨 <br>좋아해요 ~~  ㅎㅎ<br>비올때 자연은 더 운치있지<br>센치해지고,<br>노래한가락 틀어놓고<br>막걸리도 한잔 하셔요~~^^"
64368,두분 영원히 행복하세요 ~~^^
64369,두분 이쁘게 사시는 모습 정말 보기 좋아요<br>항상 건강하시고<br>늘 행복 하세요
64370,남자의 자격  에서  국진님 전투기 타는 모습이 제일 멋졌어요.두분 같이 촬영한 모습이 너무 보기 좋습니다.
64371,ㅎㅎ 수지님 애기같으세요. <br>ㅎㅎ두분 너무 좋으심~보는내내 입꼬리 올려져있어용~🤗🤗
64372,두분 넘 예뻐여<br>난 ㅎ국진님 팬~<br>수지씨도 국진님옆에 있으니 <br>젊을때보다 더 예쁨요 <br>두분 화이팅~~~
64373,저도 국진씨 오~래전부터팬이예요<br>수지씨는 국진씨 옆에 있으니까<br>팬이 됏어요😄😄
64374,비오는 오늘 두 분 모두 행복하시겠네요~^^
64375,"항상 응원합니다.<br>수지언뉘,국찌니오뽜~^^<br>항상 건강하세요~~~행복하세요~~♡♡"
64376,두분 바쁘시지만 자주 여행다니세요<br>보기좋아욤♥♥
64377,수지님이 소개한 이곳 담주에 가봐야겠어요
64378,두분 진짜 너무 잘 어울려요♡<br>국찐오빠  언니랑 함께하고부터 얼굴이 더 평안해보이구 언니두 뭔가 평안하구 안정적보여요.<br>자극적이구 억지스러운 영상들보다 두분 특별한 이벤트 없어도 보는 동안 입가에 미소가 지어지며 보게되네요.<br>소소한 두분 일상 자주 올려주세요.<br>God bless you!!!
64379,보기 너무 좋아요~<br>나도 비 좋아하고 끝자락 좋아 하는데 미소가 지어지네요<br>진짜 빗소리 생기 넘치고 분위기 좋아요<br>끝까지 행복 하세요<br>두 분 응원합니다~
64380,비오는 계곡~신선놀음하기 딱 좋은곳이네요~ㅎ 풍류를 즐길줄 아는 두분이 즐거운시간 보내셨겠어요~^^
64381,가평 어디인지 궁금하네요~^^
64382,두분 한가로운 여유즐기시는 모습 너무 보기좋아요<br>오래오래 행복하세요 ❤ <br>서울 여기도 지금 비오네요
64383,생각해내야한다 ㅋㅋㅋ
64384,"국진씨, 얘기 잘하시네용♡"
64385,"오늘 같이 비오는 날,  슝ㅡ 가 있고 싶네요.<br>두분의 알공달콩 보면서 마치 이미 반백년째 살고있는 듯이 무덤덤한 저희 부부 모습을 떠올립니당 ㅜ"
64386,그냥 힐링..:)<br>여기도 비 와요.. <br>장마시작인가..
64387,두분 넘 귀여우세요ㅎㅎㅎ 럽럽~♡♡♡^^
64388,정말 국진이형 아까울정도로 좋은 사람이다
64389,너무너무 편안해 보이는 부부입니다
64390,예쁜 부부 💑 <br>보기만 해도  사랑이 전염 되는듯 <br>기분 좋아집니다💝<br>늘 행복하세요💕💕💕
64391,국진씨 수지씨보면서 힐링하고있어요 보기좋아요<br>늘 행복하고 즐겁게사세요
64392,수지국진 💐수국커플💐 너무좋아요 ㅠㅠㅠㅠ
64393,보기좋아요~~^^
64394,아..부러워....
64395,두분영상보고있으면<br>저절로입가에미소가지어집니다<br>말투하나하나<br>손짓하나하나<br>사랑이 묻어나는거같아요<br>수지씨넘귀여워요~~
64396,두분 알콩달콩 이야기 하시는게 넘 보기좋고 행복해보이세여~~<br>국진오빠 자주 나왔음 좋겠네여ㅎㅎ
64397,도란도란 얘기하는 모습 예뻐요 🤩😍🥰
64398,아 그정도로 비를 좋아하시는군요
64399,아름다운 부부셔요♡ 언제나 행복건강하세요
64400,비오는날 저두 좋아하고<br>지금도 밖에 비가 오니 이 영상 보는 재미가 더 ㅎ~늘 두 분 참 행복해 보여 같이 기분이 좋아져요~~^^
64401,두분 cf 찍는거 같으시네요~^^분위기 너무 좋아요
64402,먼길을  돌아오신 두분   끝내 만남으로  지지않는 꽃을  피어내심에  경의를 표합니다  어느  가수분의 좌우명이 생각나네요  최후의 승리자는  선한  사람이다  두분의  영향으로  선함이란 공기가  널리 퍼졌으면 합니다  건강하십시요  고맙습니다
64403,좋아보여요. 두분 ^^ <br>행복하시길 건강하시길 바랍니다
64404,이야 아주 오래전부텨 인연이 시작된거였군요 90년도라니 김국진씨 혹시 강수지씨 만나려고 일부러 연예계 데뷔한거 아닌가요? 정말 영화같은 커플 이네요^^
64405,저는 60대 인데ㅎ 두분 대화하는데 모습을보니까<br>내마음이왜 이렇게 설레일까 ㅎ두분 참 이뿐 사람 입니다 ㅎ
64406,부랍당..~~~~
64407,자주 올려주세요 알콩달콩
64408,두분 너무 보기좋아요~~^^
64409,"김국진,강수지,,제가 좋아하는 분들과 사랑하는 비까지"
64410,옛사랑 지킨 국진님 의리 멋지고요 자신의 가치를 알아준 남자를 행복하게 해주려는 수지님 아름다워요. 영천 돌할매  들면서 &#39;기가 막힌 일이 일어났음 좋겠다&#39;던 국진님 멘트... 전 그게 두 분 결혼이라고 알아들었어요.
64411,도란도란~빗소리 들리는 산속글램핑에서 수진언니 국진오빠 많이 행복하셨길 바래요. 저두 가보고싶네요.
64412,멋져요 두분 ♥♥
64413,"천천히 잔잔하게, 이렇게 나이들어 가고 싶어요."
64414,두분너무잘어울리고함께계신모습이아름다워요👏🏻❤
64415,두분 넘 잘어울리는 부부<br>국진과 수진~🌹😍<br>항상 행복 하세요~🙏
64416,천생연분~보기 좋아요~^^
64417,수지언니 리액션이 잼나서 국진오빠가  얘기하실때마다 즐거워하시는듯요♡♡♡
64418,행복영상 넘좋아요   수지씨는  더젊어지시는것같아요🥰😍
64419,비오는날 한폭의<br> 수채화처럼~~참 이쁘다요<br>살아갈날이 살아온날만큼<br>딱 절반의 나이 ~<br>해본것보다<br>안해 본것이 더 많은<br>두부부의 노후의 여유로운<br>재미 를 단편으로 보네요<br>행복해보여서좋은<br> 수지씨 수지맞는날 은 계속 ing
64420,수지씨는 국진오빠한테 존댓말을?~~
64421,두 분이 말씀을 예쁘게하고 긍정적으로 주고 받으니 스트레스 없어보여요. 귀감이 되는예쁜 부부입니다.
64422,수지씨  국진씨.<br>전상의 커플 같아요
64423,"이젠 영상이 기다려진다<br>아니,,  너무 기다려진다<br>왜냐~<br>두사람 함께하는 모습 너무<br>좋아서,,,<br>두분 고맙고 사랑합니다"
64424,수지언니의 팩폭에 쓰러지는 국진님
64425,부럽다 근데 기분이 너무 좋다.<br>두 분이 함께 영상에서 도란도란 얘기하는 모습이 넘 편안하네요.<br>항상 행복하세요.
64426,오늘 누님얼굴 반짝반짝.<br>형님 웃음소리 누님한테 <br>옮은 듯 .  핫  핳  핳 .
64427,이 실화드라마 매일 보고싶네요😄<br>김국진님은 불청에서 강수지님이 처음으로 처 보는 탁구 잘한다고 &quot;천잰데~&quot;라고 칭찬하셨는데 오늘도 또 천재라고...<br>이 영상 시작할 때 달달한 눈빛으로 바라보시며 샌드위치 건네주시는 모습..<br>정말 애정이 꽃피는 시절이네요...<br>진해성 가수님이 이 제목의 노래를 부르셨는데 <br>첫사랑 만나던 그 날 ~<br>얼굴을 붉히면서 ~<br>철없이 매달리며 ~<br>춤추던 사랑의 시절 ~<br>이렇게 시작되요.<br>두 분 보면 어린 시절 한 동네 사시다가 훗날 우연히 다시 만난 첫사랑 커플 보는 느낌이예요.<br>너무너무 좋아요❤💯<br>시장이나 슈퍼마켓에서 같이 장보시는 모습도 보고 싶네요.<br>강아지 데리고 산책하시는 모습도요..<br>여기가 힐링 캠프예요.<br>또 올께요🙋💞🙆
64428,!!!.^
64429,두분 같이 나오니까 방송이 살아요
64430,두분 너무 이뻐요<br>천생연분 ㅎㅎ 분위기도 경치도 두분도 너무 아름다워요 대리만족 좋아요
64431,수지 언니  여전히 이쁘시네요~!!!<br>그린컬러 넘 잘 어울리시네용~
64432,두분모습이  넘 이쁘고 멋져요👍<br>잘난척안하고<br>이쁘게 보일려고가 아닌<br>자연스런 분위기<br>넘넘 행복해보여요💗💗💗
64433,두분은 정말 사랑스럽습니다<br>천생연분은 강수지님과 김국진님을 위해 표현 하기위한  표현이네요<br>두분 행복하세요  영원히
64434,아유 두분 모처럼  깨가 쏟아집니다
64435,"opq<br><a href=""http://vyn.fyi/"">vyn.fyi</a>"
