,0
6807,@안느 우리나라 약 1/5이 안겪었네요..^^
6808,@어쩌라고 하긴....저도 지금 고3인데 기분이 싱숭생숭합니다...
6809,@안느 겪어보지 않은 사람도 있겠지.. 여기에 굳이 토를 달 필요는 없어 보이는데..
6810,야발 공부하다 죽는 ㄱㅇㅂ
6811,착하게 생겼네. 서현역이면 번화가인데.....뭔 일인지. 김휘성 학생이 무사히 가족의 품으로 돌아가기를.
6812,@베이스 그와중에 띠껍네요
6813,"ㅋㅋㅋㅋㅋ 언제부터 착하게 생겼다는게 외모비하냐 ㅋㅋㅋㅋㅋ 이제는 무슨 말을 못해 ㅋㅋㅋㅋ “이쁘다, 잘생겼다, 착하게 생겼다”(외모비하), “여자가, 여자는”(여성비하), “내가 어렸을 때는, 나 때는”(틀딱,꼰대) ㅋㅋㅋㅋㅋㅋㅋ 혐한민국"
6814,@롯데브라벗고 닉부터가 앰생 인증..
6815,@롯데브라벗고 님 ㅈㄴ 착하게 생겼네요
6816,이와중에 외모비하가 하고 싶으신가요
6817,어째 책 고르는 모습이 이상하다.<br>마치 찍어놓았던 책인 양 <br>훑어보지도 않고<br>딱딱 픽업하네.
6818,"고3이 문제집 풀면 한정적입니다 . 그리고 보통 사람이라면, 가서 고민하는 게 아니라 생각하고 가죠"
6819,수완을 고르는게 이상하짘ㅋㅋㅋ
6820,수능완성을 누가 훑어보고사요 .. 학교교과서로 쓰는데
6821,찍어놨겠지 ㅋㅋㅋ
6822,당연하지 수능 연계 교제인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
6823,이정도면 죽엇을듯
6824,건강하게 살아있길 진심으로 기원합니다
6825,cctv 사각지대가 아직도 이렇게 많나;
6826,헐
6827,가출에 한 표
6828,저희 동네인데 얼른 찾길 바래요🙏🏻
6829,@장옥자 지적충과 무뇌충의 자강두천 ㄷㄷ
6830,굳이 욕할정도로 뭔 말을 한건아닌데<br>왜 또 물타기 징조 보이노 🦀이들아
6831,@Sojumaker DK ㅅㅂ ㅋㅋㅋ 또라이네
6832,@Sojumaker DK 어쩌라구요<br>굳이 18수능 국어만점을 강조하는 이유가...?
6833,@Sojumaker DK 지적충 ㄹㅇ 혐오
6834,휴대폰을왜 두고 갔을까요..
6835,저기 고등학교가 폰 안 걷어서 이동수업 등등 할때 실수로 안 가져가고 그대로 하교하는 경우 많아용 ㅠ
6836,잇는집 자식인가? 온세상이 날리네
6837,고3의 힘든시간을 어딘서가 쉬다가 다시 나타나주었으면 🙏  휘성군 돌아와서 하고싶은거 맘껏 하자 할수있어요
6838,@권순욱 감사합니다
6839,@라현유튜브 ㅄ 갑자기깨어있는척하기는 정신차리고살어~ 너같은인간은 항상 정신줄 못잡고 사니까 매순간 정신차리자 되새기면서 살어라
6840,@노승규 네 감사합니다<br>거짓정보를 퍼트려서 음모론을 만든점 사과드립니다.<br>휘성 군은 이제 천국가서 공부스트레스 없이 편하게 지내시면 좋겠군요
6841,"@라현유튜브 네, 사람의 목숨에 대한 내용이라 정말 신중해야하는 점이란 부분에서 저또한 격분한점은 죄송합니다. 앞으론 저도 라현님도 모두가 확실치않은 정보를 두고 논하는것에 대해 더 유의하면 좋겠네요. 라현님도 나쁜의도를 가지고 하신 것은 아니실테니 앞으론 주의하자구요~ ^^<br><br>(김휘성 군의 삼가고인의 명복을 빕니다)"
6842,@노승규 죄송합니다. 확실한 검증이 있을때까지는 퍼트리지 않아야한다라고 느끼네오.<br>다만 팩트는 그 계정이 그 사람인건 맞더라고요..<br>마지막글도 자살 암시글이었고
6843,자살일 가능성이 높다
6844,가출이라면 분명 카드를 쓴 흔적이 있을 것 같은데..
6845,한심한 새끼들 ㅋㅋ<br>자살 맞잖아 가출 이지랄
6846,@oon H ㄹㅇ
6847,가출하고 자살하는데 문제집을 샀을까
6848,@ᄋᄋ 그럼 자살아님..?
6849,아버지 신용카드 쓴 흔적이 없다잖아요..
6850,요즘 왜 이렇게 20대쯤들이 자꾸 사라지냐
6851,그냥 가출 같은데...?
6852,@후크 문제집사고 현타와서<br>자살했을수도있죠 앞길은 깜깜하고<br>성적은 생각보다 잘 안 나오고
6853,@내가돌아왔다 근데 문제집을?
6854,ㄴㄴ 자살일 가능성도 높음
6855,왜 휴대폰을 두었을까 자발적 실종같은 생각이 듬
6856,"@빠바기포말 딱보면 자살인데<br>가출, 납치는 어떻게보면 그렇게 나오지"
6857,생활반응이 없는데
6858,@새벽풀잎 그생각도들긴함
6859,@현승 자발적 실종을 기만하기위한 페이크가 아닐까
6860,&quot;중딩이하 추측금지&quot;
6861,승강기 내릴시점에 버스 블박스나 뒤져보면 뭐좀  없을까? 좀귀찮고 번거롭긴해도 위치나 방향 정도는..
6862,@비디오테이프장사 벤제마 ㄴㄴ버스 승강장 앞이니 그렇게 오래걸리기까지야..할까?
6863,뭐좀 나오긴 하겠지 <br>근데 그 시간대 차량 다 찾고 블박 꺼내서<br>일일이 다 확인 하려면 <br>어후
6864,하도문재인정권이 이상해서인가 문제집을 문재인으로봣네 18
6865,개웃긴데 이거 ㅋㅋㅋㅋ
6866,세상에나 ㄷㄷ이건꼭 해결되야하는 사건이다 ㅁㅊ닫..
6867,조선족의 납치가 아닌지
6868,우리동네네... 친구들 인스타에 뿌리고 다니고 있어요ㅠㅠ 보다 빨리 가족들과 재회할 수 있길 간절히 빕니다.
6869,@밴쯔복귀결사반대 이사람으로 말할꺼 같으면<br>친구가 없어서 이상 증상을 보이더니 부모에게 욕을하고 폭력을 휘두르며 집에서 ㅂㄹ이나 버억버억 긁고...<br>부모가 결국 호적을 파서 집에서 쪽겨난다음.<br>PC방에가서 이지랄하고 있습니다.<br>잘보세요. 새로운 벌레를 보고있는겁니다.
6870,@밴쯔복귀결사반대 정신병자냐?
6871,영상에 관련없는거 써서 미안한데 내 재생목록 영상 한 번만 봐주라. 밴쯔 ㅁㅊㄴ이 복귀각 잡는 것 같아서 그래...
6872,휘성이 형 제발 엄마 걱정 하신다 이제그만 장난이라 해줘 ㅠㅠ 가족분들  힘내시기 바람니다 ㅠㅠ
6873,@밴쯔복귀결사반대 이사람으로 말할꺼 같으면<br>친구가 없어서 이상 증상을 보이더니 부모에게 욕을하고 폭력을 휘두르며 집에서 ㅂㄹ이나 버억버억 긁고...<br>부모가 결국 호적을 파서 집에서 쪽겨난다음.<br>PC방에가서 이지랄하고 있습니다.<br>잘보세요. 새로운 벌레를 보고있는겁니다.
6874,저분 다른댓에도 있던데 ㅂㅁㄱ해요
6875,@밴쯔복귀결사반대 상황파악 해주시죠
6876,짜자잔~ 몰카 대 성공입니다 행님들!  하루 실종 당 별풍선 1000개 미션! 총 6000개 감사합니다잉! <br><br><br><br>이랬으면 좋겠다
6877,@밴쯔복귀결사반대 밴쯔한테 과거에 쳐맞고다녔나보넹ㅋ
6878,점마 왜 올라가있노?
6879,한강 대학생 때처럼 친구 범인으로 몰고 가지만 않았으면..
6880,@정종영 친구 범인 아닌거같은데 손정민 아버지가 너무 몰고감
6881,@정종영 ?????
6882,좀 쳐 알고 지껄이셈
6883,주변cctv 잘 보고 꼭 찾길 바랍니다 .. <br>제발 돌아와주세요
6884,부디 빨리 가족의 품으로 <br>돌아오길 기원합니다
6885,@수범 이사람으로 말할꺼 같으면<br>친구가 없어서 이상 증상을 보이더니 부모에게 욕을하고 폭력을 휘두르며 집에서 ㅂㄹ이나 버억버억 긁고...<br>부모가 결국 호적을 파서 집에서 쪽겨난다음.<br>PC방에가서 이지랄하고 있습니다.<br>잘보세요. 새로운 벌레를 보고있는겁니다.
6886,@수비대 이사람으로 말할꺼 같으면<br>친구가 없어서 이상 증상을 보이더니 부모에게 욕을하고 폭력을 휘두르며 집에서 ㅂㄹ이나 버억버억 긁고...<br>부모가 결국 호적을 파서 집에서 쪽겨난다음.<br>PC방에가서 이지랄하고 있습니다.<br>잘보세요. 새로운 벌레를 보고있는겁니다.
6887,@수범 ㅗㅗㅗㅗㅗㅗㅗㅗㅗ
6888,팩트 에바야
6889,@수범 너 엄마도 못돌아와
6890,부처님!하느님! 제발 건강하고 아프지않게 무사히 돌아 올수있게 해주십시요. 간절히 기도합니다.
6891,부처님하느님 ㅇㅈㄹ하네 ㅋㅋ 무사하게 돌아오길 기도했는데 죽은채로 발견됨 이건뭐다? 부처님하느님 이딴거 없다 ㅋ
6892,아멘
6893,잡혀갔겠지ㅋ
6894,@김별달 ㅂㄷㅂㄷㅂ
6895,ㅂㄷㅂㄷ...
6896,@김별달 ㅂㄷㅂㄷ~
6897,너 부모랑 같이?
6898,뒤에 ㅋ는 왜붙이는거임 저 사람 잡혀가서 꼬시다 뭐 그런거임?
6899,전혀 고3같아 보이지는데 않는데 유년했나봄 얼굴이
6900,여기 버스랑 차랑 많이 다니는 곳이니 이방송보고 서현역 지나가신분들 차량 cctv 확인좀 해보세요
6901,@짱구는 옷말려 초딩님 6월 22일이라고 나와있구여 영상 제대로 보고 댓글 달아주세요ㅎ 일주일 넘었다구 빼애애애액거리지좀 말구요^^
6902,@짱구는 옷말려 운전면허 소지는 하시고 말하셔요
6903,@짱구는 옷말려 일주일도 안지났는데 여기에 추천박은 새끼들도 정상은 아님ㅋㅋ
6904,올려
6905,그러게요. 뭐시기뭐시기 어쩌고 절차 저쩌고 한두개만있는 실종사건아니니까 경찰들이 정말 최선을 다할지.. 요즘은 경찰이며 공무원이며 고위직들이 국민들보다 덜하면 덜했지 더한건 사실이니까요... 좁은 나라에서도 참 점점 더 썩어가는  정치..다들 돈에 미쳐가지고는.. 물론 아닌 분들도있겠지만.. 높을수록 책임과 떠맡아야하는거에 우리나란 윗대가리들 대부분 썩은거같아요.
6906,실종인 신상좀 그만팠으면
6907,@S s 아니.. 그런일이..
6908,@도리송TV ㄴㄴ 어떤 사이트에서 실종된사람 신상파서 전에올린 부끄러운 글 찾아냄
6909,실종인 신상을 판게 아니라 실종인 가족이 찾아달라고 신상을 공개한거겠지 바보야
6910,??? 이분이였어?<br>3일전 오포읍 근처 산에서 저분이랑 비슷한 사람을 봤는데??<br>설마..<br>아닐거야..<br><br>수정 추가로 진짜 며칠만 더 빨리 이 소식을 알았어도 그분에게 가는건데<br>실종되었다고..<br><br>지금 당장 그쪽으로 다시 가볼게요
6911,여러분 저가 당시 봤던 그분 지금은 돌아가셨다고 해요..
6912,@쫑이 네
6913,????진짜요???
6914,@UCejApViyPDeIhjeY5DgD3Nw 너가 니 채널 구독 못하니깐 너도 사라짐 ㅅㄱ
6915,전화하세요
6916,2020년대 맞냐...
6917,주변에 한 명 쯤은 봤지 않을까...? 제발 한 분이라도 나오기를...
6918,@make trt great again........ 참... 별의별 사람이 다있네요. 부끄러운줄 아세요^^
6919,@make trt great again 엄마 실종됐냐? 말 조까치하네
6920,@make trt great again  인성 왜그러냐 ㅉ
6921,응 안나와 ^^
6922,봤어도 스치둣 지나가는 얼굴 기억하는사람 몇 안될듯
6923,아니 한밤중도 아니고 요즘같이 해도 늦게 떨어지는데 거의 대낮에 갑자기 사라질 수 있나..CCTV가 아직도 이렇게 부족하구나..
6924,@ws jeong  ㄴㄴ 그렇게 말한게아니라 이렇게 말했어요  ㄴㄴ 내가 째 친구인데 쨰 관심받으려고 저러는거임 디씨인 사이트에서도 유명함 이렇게씀 내가 어이가 없어서 찍어났었는데 저 make trt great again 병신이 발뺌하네요
6925,@make trt great again 디씨엔사이트에서 유명하다매 내가 니가 뭘말했는지 정확히 적어줄께 ㄴㄴ 내가 쨰 친구인데 쨰 관심받으러고 저러는거임 디시인사이드에서도 유명함  이지랄 하고있노
6926,@make trt great again 너 죽은 사람 디씨엔 사이트에서 유명하다매 내가 어이없어서 찍은게있다
6927,ㅇ
6928,@비디오테이프장사 벤제마 않이 아니라 안임 ㅂㅅ ㅋㅋㅋㅋ
6929,야붕게이야..엄마걱정하신다..
6930,가출하려면 문제집을 살필요가 없지.. 빨리 돌아오기를 기원
6931,@Jeong ler 😀👍
6932,@이형진 아 급식이구나 그럴수있죠 그럼 얼렁 공부하세요ㅋ
6933,@Jeong ler 넵ㅎㅎ.. 님처럼 롤창인생은 아니라 다행이네요ㅎㅎ.. 오우 티어도 높으시네.. 전 시험 준비해야되서 이만 :)
6934,@이형진 어휴 인생 참 한심하네요. 천벌이나 받으셔요
6935,@Jeong ler 제가 댓글들 다 틀린거때문에 좀 웃은게 이 친구 죽은거랑 무슨 인과관계가 없지 않나요? 제가 유튜브라는 가상의 공간에서 진지해질 필요는 없을듯한데..<br>괜히 불편해하지 마시고 계속 댓글다시면서 노세요 저 신경쓰지 마시고
6936,죽지만말길 간절히 빌어봅니다..😥
6937,@키즐tv 근!하하하하하 잼!하하하하하하
6938,민아 우리 다시 사귀자❤
6939,@키즐tv 너희 아버지 아니니?
6940,@키즐tv 전여친 응않이얌낟너버다떡똑함언식물인간모르짘ㅋㅋㅋㅋ😎😎😎😎😎😎
6941,@키즐tv 민아 태연한척 하지마 슬프다ㅠ
6942,도대체 무슨 일이 벌어진 걸까...
6943,@J J 좋을건 없고 이런 사건은<br>보통 배드엔딩으로 끝난다고봐야죠
6944,@내가돌아왔다 맞춰서 좋으시겠네요
6945,@실버사나이 자살 맞잖아<br>나는 딱보고 처음부터 자살인줄 알았다<br>내 말 틀린거 하나 없었지?
6946,@빡빡이 사다가 갑자기 하 ㅅㅂ 내가 왜 이러고 살아야 하나... 하거나 그동안 쌓였던 스트레스가 폭발했거나 할수도 있지 않을까요 근데 자살보단 가출같은데...
6947,@이Lee유튭youtube 만약에 자살이라면 문제집은 왜 샀을까요??
6948,국가야 세금은 이런데에 쓰는거란다...<br>쓸데없는 거에 하지 말구<br>+ 고 손정민 군의 명복을 빌고<br>김휘성 군도 빨리 찾기길 바랍니다...<br>+국가야 일을 해라
6949,@경민 네?아....<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><del>아니요</del>
6950,옥자야 세금이나 더 내라...<br>쓸데없는데 돈쓰지말구
6951,@송현빈 ㅇㅈㅇㅈ
6952,cctv짓는거 반대하는 사람 가끔 있던데 무시하고 많이 지었으면 좋겠다.... 돈많이 들려나
6953,해당 학생의 부모님께서는 마음이 타들어가고 있겠군요... 부디 학생에게 아무 일도 없고 무사히 가족 품으로 찾아오기를 간절히 기도합니다. 🙏
6954,@make trt great again 이사람으로 말할꺼 같으면<br>친구가 없어서 이상 증상을 보이더니 부모에게 욕을하고 폭력을 휘두르며 집에서 ㅂㄹ이나 버억버억 긁고...<br>부모가 결국 호적을 파서 집에서 쪽겨난다음.<br>PC방에가서 이지랄하고 있습니다.<br>잘보세요. 새로운 벌레를 보고있는겁니다.
6955,ㅇ
6956,@명언보스 ㅇㅇ
6957,@make trt great again  오늘의명언:어디서개짓는소리 나네 그럼 지선이도 표현의 자유로 욕안처먹어야 하냐 ㅋㅋㅋㅋㅋㅋㅋ
6958,돌아오면 공부 입시준비 취업준비해야지
6959,아니 cctv 그렇게 많다면서 그걸 추적못함?
6960,@Fryderyk chopin ㅐ
6961,@엉읭 그렁강
6962,서울 56위인가? 각국도시별 cctv 순위에서 우리나라는 그닥 높은나라도 아니더라고요.
6963,죄다 가짜인듯 모형
6964,버스장류장 CCTV ㅜ머하는걸가용
6965,하.... 진짜 세상이 이 모양이니....
6966,새끼 어디서ㅏ 뭐하노 날더 더운디 빨리 들가라
6967,제발 어디서 수능특강 폐관수련하고있었으면좋겠다..
6968,@make trt great again 애미없네 ㅋㅋㅋ<br>아 이건 내 생각이니까 시비걸지마라
6969,@make trt great again 입으로 죄짓지 말라는게 시비라거 생각하면 니 머가리에 문제가 있는거다 정신차리고 살아라 죽을만했다는게 사람이 할소리냐?어떻게 사람이 죽을만했다는게 의견이란 소리를하지?다른사람들도 너한테만 대댓달면 니 정신상태가 문제 있단거야
6970,@make trt great again 나도 다른 생각을 좀 가지고 있어서 이따구로 널 가르친 느그 부모님 면상에 뺨따구 한 대 괜찮을듯 ㅋㅋ
6971,@make trt great again ㄹㅇ 전형적인 씹잼민이다 ㄷㄷ;;
6972,@make trt great again ㅇ ㅈㅁㅇㅇ ㅈㄱ ㄷㅈ ㄲㅈ ㅈㄹㄸㅈㅁㄱ
6973,여러분 얼굴 외워두시고 작은 제보라도 해서 실종된 휘성군을 찾는데 도움이 되셨으면 좋겠습니다
6974,@make trt great again 초딩 부들부들?
6975,@make trt great again 예의 있게 말해
6976,시신 확인되었답니다<br>고인의 명복을 빕니다
6977,@make trt great again 난독증 있으신가
6978,찾으면 현상금이라도 줄라나? 그러면 드론뛰워서 찾아줄게 ㅋ
6979,휘성아빨리엄마아빠품으로돌아가거라너무나조마조마해서괴롭구나재발무사하기만주님도와주소서
6980,영길아 띄어쓰기좀 제대로하셈 제발ㅋㅋㅋㅋ
6981,@금도끼 ㄹㅇㅋㅋ
6982,@As A 시비ㄴㄴ 작작 좀
6983,10대들 싸가지봐라 이걸 그냥 못지나가네
6984,@make trt great again 니나 띄어쓰기 지키고 말하세요 ㅋㅋ
6985,찾길
6986,요즘시대에서는 정보가 빠르고 sns도 발달되었으니 <br>가출은 아닐꺼에요!!
6987,@make trt great again ㅋㅋㅋㅋㅋㅋ
6988,@make trt great again ㅈㄴㅊ ㅎㅈㅁ
6989,@make trt great again ㄹㅇㅋㅋ
6990,sns가 발달된거랑 가출이 아닌거랑 뭔상관이지?ㅋㅋ
6991,@TORI 그러게요
6992,난 왜이렇게 안좋은 선택을 했을것 같다는 생각이 드냐...
6993,음 근데 안좋은 선택을 하기전에  문제집을 사지는 않았을거 같은뎅 ㅎㅎ
6994,내 아들은 아니다 미혼임
6995,@최예준 ㄲㅈ
6996,@키위 초딩들 싫으면 댓글 보지마라
6997,@최예준 아 잼민아 넌 유튜브 키즈로 뽀로로나 보렴
6998,&#39;잼&#39;
6999,초딩들은 유튜브 못쓰게 해라 ㅋㅋㅋㅋ
7000,무사하게 다시 만나길 빕니다
7001,넌 왜 가는곳마다 있냨ㅋㅋㅋ
7002,제발 무사하기를
7003,뭐지 버근가
7004,ㄲㄲㅃㅃ
7005,무사했으면..
7006,ㅇ
7007,@밴쯔복귀결사반대 ㅉ
7008,@밴쯔복귀결사반대 ㅗ
7009,@밴쯔복귀결사반대 복붙작작해 역겨워
7010,영상에 관련없는거 써서 미안한데 내 재생목록 영상 한 번만 봐주라. 밴쯔 ㅁㅊㄴ이 복귀각 잡는 것 같아서 그래...
7011,제2의 손정민이 되지 않았으면 하네요
7012,@장옥자 ㅟㅡㄴㆍ넹 감사하니다
7013,@헤벌레 ㄷㄷ감사히ㅣㅂ니당
7014,@박제량 손정민 아버지가 친구를 범인이라고 고소했는데 그거는 아닌듯 혼자 한강에 빠지신거같음
7015,@박제량 그냥 한강에서 만취해서 실족사한거임
7016,@박제량 안 밝혀졌어요
7017,건장한 사내아이가 크게 잘못될일보다는<br>학업의 대한 스트레스등으로 그냥 스스로 잠수탄것처럼 보이는데...<br>어머니 걱정되는건 이해하는데 가출이면 더 당연히 연락이고 모고 아무 언급을 안하는게 맞지  ..  연락이 없었다고 가출이 아니라고 말씀 하시는건 억측이신듯
7018,ㄴ
7019,@김김 디시인사이드 야갤 념글보세요 이분 가출 맞음
7020,@박이준 가출의 가능성을 그냥 연락이 없엇으니 가출이 아니다라고 배제 시켜버리는거 자체가 좀 억측인듯
7021,@박이준 가출 맞음
7022,같은 고3으로서 응원하겠습니다 제발 찾길..
7023,@make trt great again 이사람이 맞는말한건데 댓글 풀발하는꼬라지 ㅈㄴ웃기네 ㅋㅋㅋ
7024,@make trt great again 인정 님말에 공감함
7025,@make trt great again ㄴㄷ ㅇㄱㅇㄴ ㅈㅇㅇ ㅎㅎ
7026,@make trt great again 님도 어차피 쥭을 운명인데 유튭에서 시간낭비하지말고 조금 빨리 가는게 어떨까요? ㅎㅎ
7027,@make trt great again 말을 해도 꼭...
7028,빨리 휘성군을 찾길 기원합니다...
7029,@파이리 쿵쾅이 ㅎㅇ
7030,@파이리 님은 또 왜 한남 ㅇㅈㄹ거리세요 ㅋ큐ㅠㅠㅠ
7031,@make trt great again 이사람으로 말할꺼 같으면<br>친구가 없어서 이상 증상을 보이더니 부모에게 욕을하고 폭력을 휘두르며 집에서 ㅂㄹ이나 버억버억 긁고...<br>부모가 결국 호적을 파서 집에서 쪽겨난다음.<br>PC방에가서 이지랄하고 있습니다.<br>잘보세요. 새로운 벌레를 보고있는겁니다.
7032,@밴쯔복귀결사반대 ㅗ
7033,@make trt great again ㅗ
7034,한강사건으로 방송 엄청하더니만<br>또 방송꺼리생겨서 바로 방송하는구나<br>니네유튜버들 정신좀차려라
7035,@꾹종본능 소설…?
7036,ㅣ
7037,@꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂ <br>좋게퍼트려야지<br>추리소설써서 퍼트리고싶으면<br>소설가를 해야죠
7038,@꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂ ㅇㅈㅇㅈ
7039,@꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂ ㅇㅈ
7040,어디에 있을까... 그것이 알고싶다!!!
7041,이변태 교수
7042,가만이있는여자는머여 소리를지르던가
7043,지식인 = 기름 쳐 묵는 놈;    지성인 = 피부 드런 놈
7044,교수 지위 이용해서 괴롭힌 대학원생들 얼마나 많았을까? 이것도 조사해야됨
7045,어머머 일본야동을 얼마나봤으믄<br>실행하네
7046,이 동영상이 널리 널리 퍼져서 창피한 줄 알길
7047,대한민국의 기생하고 있는 종북좌파들의 파렴치범에 비하면 이 교수의 행위는 범죄도 아니다. 술이 만취되었을뿐이다. 알간?
7048,저 과학고생인데 카이스트 열심히 준비하는 친구들보면 불쌍하네요 가면 저런교수나 앉아있고 참 ㅉㅉ 카이스트 인재상으로 면접보면서 교수부터 다시 뜯어고쳐 찐따님들아
7049,청주고등학교의 자랑!!!  이변태교수님이 절대  그러실 분이 아니다.  가발로 대머리를 감추시는 그런 소심한 분이 어찌 길거리에서 저럴리가 없다.   씨씨티비조작이 분명하다.
7050,으이그~~생긴것도 재수없게 생겨가지구
7051,일본 가서 살아. 한국에 오지말고. 스티붕유 보다 저딴거 추방해야 맞는거 아니냐?
7052,가발?
7053,참 여러가지 한다
7054,진짜 역겨운. 농들이 잘사는 세상<br>진짜 역겹다
7055,파면이답이고 저 영상은 자손만대 보여줘야 하겠다
7056,이런자는 바로 해고해야지
7057,대...박......헐....헐...헐<br>..
7058,일베 수준이 길바닥에서 바지내리는 수준이지<br>인간이라고 부르기에도 아까운 벌레들
7059,이런건 다공개되는데 손정민 사건은 다 가위질해서 저화질로만 공개되는 더러운 세상
7060,솔까말...친일이랑 저인간이성범죄저지른거 엮는거면...그럼 민주당놈들은 다 사퇴하고 대통령도 내려놔야되는거아님??근친상간 포스트 올린대통령 이대로 두냐?오거돈 박원순 은 대표고...그외민주당놈들 성범죄다까발리면...우리나라에진보 종북 좌파사상은 아주씨를 말려야할것.언론기레기들 수준이 이러니맨날 칙ㅎ박고 국민들이 싸우리. 진짜 기레기라는말..희대의 명ㅏㄴ어임
7061,아니 나만 자동차 떠난거 웃기나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 고냥 공개해버리네 개웃김<br>저 시벌롬은 안웃김
7062,공부 잘하면 지성인이냐<br>인간이 아니라 짐승처럼 행동하는데
7063,뭔 사고만 터지면 직위해제야 ㅋㅋㅋ <br>직위해제가 처벌이야?? <br>카이스트 교수 별거 없고만 지 몸하나 제대로 가누지 못하면서 누굴 가르쳐
7064,성추행도 당연하다고 영상하나 올리는거아닌가몰라..<br>한심한...
7065,잘가
7066,친일 친중하는 교육자들 정치인들 싹다 자격박탈 해야 한다고 봅니다 사회적으로 제약을 했으면 좋겠네요
7067,뭣같이 생겻네 왜 추행하는 변허사.목사 교수 의사들은 다 저모양 저 이목구비로 생겨먹음
7068,드럽고 추하고 역겹다  술집하는 친구가 그러드라  교수  의사가  제일 추잡하다고  듣던대로인듯
7069,저런 ㅂㅇㅅ
7070,"근데 개역겹다. 고작 일본 얘기 나왔다고 대놓고 영상 제목에 아베 얘기가 나오질 않나. 친일 보수 유튜버?????????????????? 이 사람 애초에 친일인 건 맞는데 보수적인 성향은 결코 아님. 오히려 보수 성향쪽에서도 욕먹는 인물이 였는데 사전조사 안해보고 그냥 보수적이고, 일본 좋아하면 다 친일로 엮임??? 진짜 정치 편향성 오졌다 엠빅뉴스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이변태는 자기가 누구보다도 우파인척 하기만 하는 전형적인 &quot;보신주의자&quot; 일뿐인데, 보수로 엮지 마세요. 보수 성향 쪽에서도 욕먹는 인물한테 보수로 엮는게 더 역겨움 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
7071,서울대:조국<br>카이스트:이병태<br>ㄹㅇ레전드
7072,내가 카이스트에 편견을 갖고 있었네 개나 소나 교수하는 허접쓰레기 학교를 대단하게 생각했다니..<br>이변태씨 일본가서 살아 여기서 온갖 주접 다 떨지말고
7073,저런게 대학에서 애들을 가르치니
7074,제~발 쫌 가라 너네섬으로 우리나라에서이러지말고
7075,친일 합리화 하는 자들의 민낯이네
7076,쓸데없는반일몰이 비판하면 친일로 몰아가는 엠병신클라스
7077,이변태 저사람 보수도 아님. 그냥 보신주의자임. 그냥 일본 좀 좋아한다고 대놓고 친일로 몰아놓고 나쁜놈으로 만드는 건 또 처음임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 박원순은 대놓고 미화하는데 이변태는 그냥 대놓고 변태로 나옴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 보도를 해도 좀 편파적으로 함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 반일몰이 오짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그렇다고 해도 이변태의 추악한 짓은 빼박인데 이런식으로 보도하면 선동 당할게 빼박임
7078,너도 블랙아웃 주장해...이미 변호사가 소설쓰고 있겠지만 ...
7079,역쉬 친일 🐕ㅅㅋ는 하는짖도 친일쓰래기 저개한태 배운 친일들도 조심하세요 !
7080,카이스트 한심하네. 저런 추한 인간 왜 해고를 못 시키니?
7081,나이값도못하고추하다
7082,아...역겹다
7083,"카이스트서 해고 안하는 이유, <br>총장도 똑같은 꼴뚜기꼴통일 듯."
7084,멍멍이가 멍멍했네
7085,그렇지 머
7086,내 아빠가 저랫다면. 안볼듯
7087,술이웬수
7088,더러워...
7089,병신 가지가지 한다. 뭐냐...저런 기본적 소양도 안되는 인간을 교수로 뽑은 카이스트도 그렇고...저런 인간이 교수가 된 현 시스템도 그렇고...참 한심하다
7090,그냥 모자른거 인증해줬네 ㅋㅋㅋ
7091,미친 일베 쓰레기 신발줄 같으니라고!!<br>이런인간을 직위해제한 카이스트도 똑같이 정신나갔네
7092,추악해
7093,에그머니나  쪽팔려서 교수는 하겠어 ㅎ
